ax,ay,az,label
-0.7413,-0.1676,0.6432,idle
-0.7433,-0.1716,0.6389,idle
-0.7363,-0.1498,0.6228,idle
-0.7393,-0.1740,0.6456,idle
-0.7321,-0.1798,0.6163,idle
-0.7311,-0.1593,0.6185,idle
-0.7380,-0.1699,0.6345,idle
-0.7361,-0.1884,0.6296,idle
-0.7395,-0.1418,0.6349,idle
-0.7351,-0.1780,0.6323,idle
-0.7305,-0.1901,0.6240,idle
-0.7335,-0.1589,0.6262,idle
-0.7343,-0.1664,0.6360,idle
-0.7382,-0.1819,0.6255,idle
-0.7365,-0.1660,0.6293,idle
-0.7418,-0.1615,0.6418,idle
-0.7328,-0.1722,0.6272,idle
-0.7354,-0.1654,0.6180,idle
-0.7360,-0.1769,0.6477,idle
-0.7336,-0.1681,0.6171,idle
-0.7365,-0.1736,0.6343,idle
-0.7378,-0.1636,0.6395,idle
-0.7308,-0.1764,0.6166,idle
-0.7360,-0.1528,0.6366,idle
-0.7391,-0.1848,0.6353,idle
-0.7314,-0.1991,0.6257,idle
-0.7361,-0.1394,0.6327,idle
-0.7339,-0.1802,0.6311,idle
-0.7366,-0.1731,0.6278,idle
-0.7400,-0.1558,0.6404,idle
-0.7334,-0.1752,0.6263,idle
-0.7335,-0.1735,0.6326,idle
-0.7363,-0.1688,0.6298,idle
-0.7316,-0.1698,0.6260,idle
-0.7367,-0.1608,0.6315,idle
-0.7372,-0.1821,0.6316,idle
-0.7324,-0.1589,0.6320,idle
-0.7361,-0.1670,0.6254,idle
-0.7358,-0.1924,0.6307,idle
-0.7339,-0.1626,0.6287,idle
-0.7354,-0.1610,0.6306,idle
-0.7350,-0.1903,0.6309,idle
-0.7372,-0.1605,0.6298,idle
-0.7405,-0.1495,0.6414,idle
-0.7323,-0.1826,0.6267,idle
-0.7349,-0.1714,0.6245,idle
-0.7350,-0.1780,0.6367,idle
-0.7344,-0.1785,0.6299,idle
-0.7406,-0.1591,0.6312,idle
-0.7360,-0.1819,0.6387,idle
-0.7357,-0.1602,0.6211,idle
-0.7339,-0.1631,0.6403,idle
-0.7357,-0.1729,0.6218,idle
-0.7334,-0.1761,0.6320,idle
-0.7329,-0.1698,0.6310,idle
-0.7313,-0.1649,0.6306,idle
-0.7299,-0.1880,0.6207,idle
-0.7345,-0.1625,0.6272,idle
-0.7404,-0.1620,0.6448,idle
-0.7393,-0.1903,0.6233,idle
-0.7362,-0.1721,0.6353,idle
-0.7374,-0.1603,0.6256,idle
-0.7378,-0.1788,0.6267,idle
-0.7374,-0.1730,0.6392,idle
-0.7333,-0.1770,0.6180,idle
-0.7358,-0.1709,0.6311,idle
-0.7378,-0.1780,0.6403,idle
-0.7324,-0.1663,0.6200,idle
-0.7374,-0.1785,0.6293,idle
-0.7372,-0.1748,0.6378,idle
-0.7362,-0.1628,0.6184,idle
-0.7357,-0.1747,0.6382,idle
-0.7367,-0.1788,0.6259,idle
-0.7336,-0.1644,0.6184,idle
-0.7354,-0.1761,0.6476,idle
-0.7396,-0.1749,0.6246,idle
-0.7319,-0.1790,0.6299,idle
-0.7360,-0.1609,0.6321,idle
-0.7341,-0.1858,0.6301,idle
-0.7366,-0.1725,0.6211,idle
-0.7432,-0.1650,0.6472,idle
-0.7379,-0.1830,0.6439,idle
-0.7313,-0.1693,0.6068,idle
-0.7338,-0.1711,0.6411,idle
-0.7356,-0.1818,0.6212,idle
-0.7335,-0.1765,0.6146,idle
-0.7385,-0.1626,0.6473,idle
-0.7383,-0.1769,0.6226,idle
-0.7333,-0.1818,0.6205,idle
-0.7386,-0.1619,0.6487,idle
-0.7346,-0.1704,0.6176,idle
-0.7347,-0.1743,0.6259,idle
-0.7406,-0.1755,0.6445,idle
-0.7341,-0.1691,0.6094,idle
-0.7360,-0.1689,0.6301,idle
-0.7423,-0.1680,0.6478,idle
-0.7402,-0.1733,0.6342,idle
-0.7290,-0.1744,0.6155,idle
-0.7301,-0.1738,0.6305,idle
-0.7279,-0.1804,0.6224,idle
-0.7323,-0.1659,0.6232,idle
-0.7344,-0.1791,0.6392,idle
-0.7374,-0.1722,0.6285,idle
-0.7393,-0.1573,0.6353,idle
-0.7338,-0.1790,0.6362,idle
-0.7391,-0.1708,0.6260,idle
-0.7346,-0.1741,0.6302,idle
-0.7336,-0.1641,0.6361,idle
-0.7379,-0.1681,0.6266,idle
-0.7341,-0.1871,0.6315,idle
-0.7303,-0.1572,0.6233,idle
-0.7390,-0.1731,0.6384,idle
-0.7389,-0.1938,0.6520,idle
-0.7325,-0.1730,0.6016,idle
-0.7352,-0.1606,0.6355,idle
-0.7375,-0.1821,0.6372,idle
-0.7313,-0.1840,0.5994,idle
-0.7379,-0.1586,0.6378,idle
-0.7413,-0.1729,0.6469,idle
-0.7355,-0.1930,0.6014,idle
-0.7321,-0.1572,0.6370,idle
-0.7368,-0.1849,0.6237,idle
-0.7390,-0.1976,0.6061,idle
-0.7451,-0.1625,0.6473,idle
-0.7371,-0.1666,0.6268,idle
-0.7273,-0.2043,0.6096,idle
-0.7351,-0.1708,0.6212,idle
-0.7465,-0.1707,0.6411,idle
-0.7499,-0.1893,0.6184,idle
-0.7426,-0.1461,0.6349,idle
-0.7305,-0.1842,0.6196,idle
-0.7412,-0.1912,0.5916,idle
-0.7399,-0.1768,0.6545,idle
-0.7401,-0.1620,0.6145,idle
-0.7371,-0.1835,0.6140,idle
-0.7476,-0.1746,0.6360,idle
-0.7406,-0.1642,0.6342,idle
-0.7347,-0.1802,0.6124,idle
-0.7428,-0.1763,0.6173,idle
-0.7439,-0.1698,0.6489,idle
-0.7266,-0.1682,0.6055,idle
-0.7394,-0.1654,0.5916,idle
-0.7375,-0.2036,0.6444,idle
-0.7379,-0.1499,0.6105,idle
-0.7480,-0.1689,0.6393,idle
-0.7384,-0.1935,0.6394,idle
-0.7310,-0.1744,0.6040,idle
-0.7368,-0.1783,0.6239,idle
-0.7385,-0.1812,0.6134,idle
-0.7424,-0.1638,0.6110,idle
-0.7438,-0.1650,0.6464,idle
-0.7366,-0.1984,0.6045,idle
-0.7426,-0.1803,0.6219,idle
-0.7516,-0.1625,0.6274,idle
-0.7389,-0.1754,0.6317,idle
-0.7352,-0.1826,0.6039,idle
-0.7404,-0.1810,0.6191,idle
-0.7466,-0.1748,0.6259,idle
-0.7450,-0.1919,0.6298,idle
-0.7468,-0.1785,0.6335,idle
-0.7396,-0.1493,0.6125,idle
-0.7361,-0.1804,0.6237,idle
-0.7385,-0.1960,0.6259,idle
-0.7345,-0.1873,0.6227,idle
-0.7335,-0.1681,0.6133,idle
-0.7332,-0.1848,0.6328,idle
-0.7377,-0.1866,0.6292,idle
-0.7487,-0.1605,0.6273,idle
-0.7507,-0.1603,0.6530,idle
-0.7279,-0.2008,0.6036,idle
-0.7264,-0.2094,0.5925,idle
-0.7313,-0.1742,0.6489,idle
-0.7396,-0.1724,0.6293,idle
-0.7395,-0.1775,0.6183,idle
-0.7385,-0.1688,0.6548,idle
-0.7347,-0.1602,0.6198,idle
-0.7394,-0.1768,0.6346,idle
-0.7362,-0.1964,0.6362,idle
-0.7249,-0.1841,0.6135,idle
-0.7307,-0.1617,0.6217,idle
-0.7292,-0.1985,0.6407,idle
-0.7292,-0.1796,0.6102,idle
-0.7367,-0.1598,0.6204,idle
-0.7339,-0.1963,0.6537,idle
-0.7343,-0.1707,0.6151,idle
-0.7445,-0.1998,0.6519,idle
-0.7406,-0.2441,0.6853,idle
-0.7372,-0.1781,0.6476,idle
-0.7164,-0.1130,0.6099,idle
-0.7119,-0.1769,0.6069,idle
-0.7192,-0.1948,0.6488,idle
-0.7194,-0.1670,0.6453,idle
-0.7222,-0.1721,0.6486,idle
-0.7173,-0.1792,0.6219,idle
-0.7202,-0.1731,0.6608,idle
-0.7255,-0.1903,0.6399,idle
-0.7196,-0.1923,0.6514,idle
-0.7225,-0.1636,0.6392,idle
-0.7258,-0.1901,0.6538,idle
-0.7291,-0.2211,0.6887,idle
-0.7230,-0.1993,0.6630,idle
-0.7067,-0.1733,0.6322,idle
-0.7046,-0.1375,0.6245,idle
-0.7098,-0.1792,0.6587,idle
-0.7084,-0.2053,0.6666,idle
-0.7054,-0.1588,0.6401,idle
-0.7014,-0.1500,0.6559,idle
-0.7053,-0.1957,0.6569,idle
-0.7078,-0.2083,0.6665,idle
-0.7122,-0.1500,0.6592,idle
-0.7085,-0.1820,0.6604,idle
-0.7073,-0.1937,0.6583,idle
-0.7089,-0.1675,0.6641,idle
-0.7094,-0.1855,0.6556,idle
-0.7106,-0.1925,0.6696,idle
-0.7113,-0.1862,0.6697,idle
-0.7034,-0.1809,0.6434,idle
-0.7078,-0.1564,0.6667,idle
-0.7062,-0.1792,0.6587,idle
-0.7074,-0.1880,0.6567,idle
-0.7062,-0.1669,0.6678,idle
-0.6995,-0.1697,0.6417,idle
-0.7025,-0.1515,0.6475,idle
-0.7073,-0.1521,0.6327,idle
-0.7129,-0.2081,0.6472,idle
-0.7212,-0.1790,0.6948,idle
-0.7216,-0.1984,0.6455,idle
-0.7177,-0.1617,0.6493,idle
-0.7250,-0.1492,0.6660,idle
-0.7163,-0.2096,0.6501,idle
-0.7200,-0.1726,0.6443,idle
-0.7155,-0.1682,0.6509,idle
-0.7196,-0.1901,0.6470,idle
-0.7223,-0.1707,0.6581,idle
-0.7125,-0.1665,0.6403,idle
-0.7128,-0.1667,0.6333,idle
-0.7244,-0.1858,0.6582,idle
-0.7211,-0.1821,0.6586,idle
-0.7167,-0.1686,0.6378,idle
-0.7186,-0.1766,0.6450,idle
-0.7236,-0.1809,0.6533,idle
-0.7252,-0.1641,0.6409,idle
-0.7240,-0.1769,0.6490,idle
-0.7216,-0.1761,0.6505,idle
-0.7190,-0.1620,0.6284,idle
-0.7172,-0.1693,0.6417,idle
-0.7198,-0.1270,0.6345,idle
-0.7274,-0.1328,0.6289,idle
-0.7313,-0.2396,0.6620,idle
0.7532,-0.0254,-0.6786,idle
0.7618,0.0067,-0.6311,idle
0.7686,-0.0273,-0.6112,idle
0.7997,-0.0656,-0.6697,idle
0.8053,-0.0383,-0.6129,idle
0.8230,-0.0664,-0.6499,idle
0.7920,-0.0948,-0.7015,idle
0.7626,-0.0669,-0.7017,idle
0.7618,-0.0237,-0.6439,idle
0.7661,0.0000,-0.6157,idle
0.7640,0.0027,-0.6550,idle
0.7787,-0.0468,-0.6224,idle
0.7784,-0.0449,-0.5967,idle
0.7766,-0.0381,-0.6782,idle
0.7932,-0.0406,-0.7079,idle
0.7734,-0.0641,-0.6309,idle
0.7766,-0.0366,-0.6609,idle
0.7566,0.0013,-0.6022,idle
0.7847,-0.0115,-0.6100,idle
0.7872,-0.0468,-0.6934,idle
0.7819,-0.0385,-0.6174,idle
0.7980,-0.0302,-0.6003,idle
0.7957,-0.0529,-0.7024,idle
0.7885,-0.0353,-0.6553,idle
0.7817,-0.0406,-0.6042,idle
0.7769,-0.0358,-0.6646,idle
0.7710,-0.0052,-0.6138,idle
0.7747,-0.0259,-0.6562,idle
0.7911,-0.0281,-0.6328,idle
0.7814,-0.0392,-0.6174,idle
0.7852,-0.0380,-0.6539,idle
0.7939,-0.0243,-0.6227,idle
0.7758,-0.0472,-0.6610,idle
0.7825,-0.0399,-0.6526,idle
0.7892,-0.0085,-0.5874,idle
0.7687,-0.0441,-0.6711,idle
0.7776,-0.0071,-0.6158,idle
0.7827,-0.0311,-0.6370,idle
0.7878,-0.0391,-0.6211,idle
0.7891,-0.0406,-0.6154,idle
0.7924,-0.0535,-0.7008,idle
0.7826,-0.0496,-0.6586,idle
0.7626,-0.0309,-0.6085,idle
0.7837,-0.0164,-0.6639,idle
0.7904,-0.0125,-0.6437,idle
0.7659,-0.0397,-0.6420,idle
0.7770,-0.0403,-0.6442,idle
0.7970,-0.0504,-0.6418,idle
0.7849,-0.0627,-0.6466,idle
0.7836,-0.0259,-0.6088,idle
0.7751,-0.0270,-0.6448,idle
0.7622,-0.0236,-0.6560,idle
0.7808,-0.0293,-0.6306,idle
0.7913,-0.0665,-0.6759,idle
0.7925,-0.0433,-0.5994,idle
0.7793,-0.0605,-0.6174,idle
0.7775,-0.0175,-0.6588,idle
0.7877,0.0244,-0.6285,idle
0.7899,-0.0494,-0.6238,idle
0.7767,-0.0520,-0.6401,idle
0.7653,-0.0162,-0.6912,idle
0.7765,-0.0184,-0.6356,idle
0.7853,-0.0466,-0.6328,idle
0.7886,-0.0403,-0.6191,idle
0.7849,-0.0101,-0.6572,idle
0.7716,-0.0309,-0.6738,idle
0.7828,-0.0439,-0.6044,idle
0.8060,-0.0507,-0.6370,idle
0.7928,-0.0316,-0.6580,idle
0.7567,-0.0316,-0.6677,idle
0.7788,-0.0199,-0.6294,idle
0.7784,-0.0408,-0.6418,idle
0.7817,-0.0450,-0.6599,idle
0.7812,-0.0181,-0.6145,idle
0.7905,-0.0266,-0.6564,idle
0.7817,-0.0513,-0.6520,idle
0.7881,-0.0463,-0.6217,idle
0.7786,-0.0315,-0.6277,idle
0.7727,-0.0048,-0.6510,idle
0.7740,-0.0096,-0.6498,idle
0.7946,-0.0428,-0.6284,idle
0.7848,-0.0679,-0.6244,idle
0.7812,-0.0217,-0.6481,idle
0.7831,-0.0220,-0.6906,idle
0.7678,-0.0294,-0.6565,idle
0.7722,-0.0302,-0.5880,idle
0.7932,-0.0275,-0.6504,idle
0.7794,-0.0239,-0.6423,idle
0.7732,-0.0411,-0.6505,idle
0.7794,-0.0420,-0.6616,idle
0.7859,-0.0325,-0.6495,idle
0.7966,-0.0554,-0.6333,idle
0.7861,-0.0297,-0.6124,idle
0.7850,-0.0201,-0.6614,idle
0.7736,-0.0411,-0.6404,idle
0.7794,-0.0468,-0.6317,idle
0.7822,-0.0287,-0.6313,idle
0.7708,-0.0200,-0.6362,idle
0.8053,-0.0396,-0.6370,idle
0.7856,-0.0581,-0.6559,idle
0.7808,-0.0328,-0.6420,idle
0.7947,-0.0385,-0.6414,idle
0.7754,-0.0360,-0.6382,idle
0.7749,-0.0349,-0.6409,idle
0.7750,-0.0236,-0.6329,idle
0.7810,-0.0100,-0.6139,idle
0.7860,-0.0532,-0.6770,idle
0.7766,-0.0442,-0.6334,idle
0.8029,-0.0312,-0.6421,idle
0.7924,-0.0479,-0.6530,idle
0.7794,-0.0354,-0.6206,idle
0.7684,-0.0264,-0.6692,idle
0.7861,-0.0134,-0.6261,idle
0.7667,-0.0476,-0.6106,idle
0.7933,-0.0305,-0.6719,idle
0.7894,-0.0278,-0.6678,idle
0.7782,-0.0336,-0.6307,idle
0.7731,-0.0538,-0.6453,idle
0.7832,-0.0212,-0.6263,idle
0.7882,-0.0300,-0.6638,idle
0.7820,-0.0425,-0.6664,idle
0.7845,-0.0415,-0.5974,idle
0.7836,-0.0433,-0.6566,idle
0.7776,-0.0386,-0.6572,idle
0.7703,-0.0106,-0.6221,idle
0.7922,-0.0018,-0.6453,idle
0.7677,-0.0647,-0.6525,idle
0.7683,-0.0405,-0.6554,idle
0.7827,0.0105,-0.6278,idle
0.7770,-0.0109,-0.6472,idle
0.7819,-0.0538,-0.6490,idle
0.7782,-0.0405,-0.6359,idle
0.7797,-0.0208,-0.6509,idle
0.7740,-0.0300,-0.6573,idle
0.7717,-0.0421,-0.6340,idle
0.7808,-0.0226,-0.6364,idle
0.7848,-0.0212,-0.6478,idle
0.7839,-0.0397,-0.6493,idle
0.7761,-0.0679,-0.6409,idle
0.7738,-0.0142,-0.6614,idle
0.7820,0.0026,-0.6477,idle
0.7819,-0.0398,-0.6268,idle
0.7721,-0.0404,-0.6345,idle
0.7811,-0.0161,-0.6409,idle
0.7864,-0.0266,-0.6625,idle
0.7571,-0.0472,-0.6646,idle
0.7831,-0.0397,-0.6536,idle
0.7821,-0.0267,-0.6326,idle
0.7811,-0.0245,-0.6659,idle
0.7720,-0.0414,-0.6287,idle
0.7664,-0.0197,-0.6202,idle
0.7808,-0.0099,-0.6411,idle
0.7865,-0.0312,-0.6633,idle
0.7861,-0.0558,-0.6372,idle
0.7736,-0.0479,-0.6437,idle
0.7748,-0.0355,-0.6682,idle
0.7754,-0.0149,-0.6492,idle
0.7662,-0.0178,-0.6239,idle
0.7711,-0.0298,-0.6666,idle
0.7820,-0.0319,-0.6504,idle
0.7738,-0.0529,-0.6372,idle
0.7778,-0.0381,-0.6550,idle
0.7894,-0.0258,-0.6287,idle
0.7644,-0.0447,-0.6588,idle
0.7559,-0.0143,-0.6794,idle
0.7649,-0.0132,-0.6366,idle
0.7726,-0.0408,-0.6434,idle
0.8047,-0.0535,-0.6685,idle
0.7751,-0.0590,-0.6305,idle
0.7841,-0.0159,-0.6582,idle
0.7716,-0.0322,-0.6846,idle
0.7694,-0.0360,-0.6359,idle
0.7805,-0.0195,-0.6252,idle
0.7770,-0.0295,-0.6652,idle
0.7498,-0.0448,-0.6342,idle
0.7715,-0.0310,-0.5961,idle
0.7703,-0.0365,-0.6964,idle
0.7910,-0.0223,-0.6500,idle
0.7797,-0.0607,-0.6360,idle
0.7639,-0.0286,-0.6362,idle
0.7720,-0.0217,-0.6497,idle
0.7946,-0.0310,-0.6346,idle
0.7736,-0.0435,-0.6642,idle
0.7649,-0.0341,-0.6356,idle
0.7806,-0.0382,-0.6586,idle
0.7808,-0.0336,-0.6389,idle
0.7622,-0.0388,-0.6528,idle
0.7767,-0.0212,-0.6622,idle
0.7769,-0.0391,-0.6229,idle
0.7675,-0.0365,-0.6711,idle
0.7970,-0.0205,-0.6208,idle
0.7626,-0.0558,-0.6525,idle
0.7646,-0.0293,-0.6871,idle
0.7745,-0.0099,-0.6489,idle
0.7751,-0.0493,-0.6001,idle
0.7788,-0.0398,-0.6846,idle
0.7847,-0.0320,-0.6791,idle
0.7695,-0.0411,-0.6088,idle
0.7687,-0.0264,-0.6488,idle
0.7819,-0.0114,-0.6575,idle
0.7821,-0.0629,-0.6340,idle
0.7721,-0.0308,-0.6462,idle
-0.1268,0.0933,-0.9945,idle
-0.1271,0.0889,-1.0022,idle
-0.1182,0.1013,-0.9456,idle
-0.1320,0.1418,-0.9893,idle
-0.1271,0.1207,-0.9785,idle
-0.1074,0.0725,-0.9070,idle
-0.1218,0.0784,-1.0262,idle
-0.1356,0.1141,-1.0890,idle
-0.1136,0.0345,-0.9530,idle
-0.1434,0.1204,-1.0432,idle
-0.1407,0.1017,-0.9934,idle
-0.1423,0.1003,-0.9988,idle
-0.1388,0.1307,-0.9823,idle
-0.1339,0.1219,-0.9707,idle
-0.1238,0.1012,-0.9727,idle
-0.1194,0.0913,-0.9678,idle
-0.1287,0.1139,-1.0298,idle
-0.1276,0.1125,-0.9698,idle
-0.1284,0.1165,-0.9956,idle
-0.1309,0.1058,-1.0035,idle
-0.1216,0.1024,-0.9724,idle
-0.1230,0.1257,-0.9810,idle
-0.1172,0.0857,-0.9760,idle
-0.1248,0.1017,-0.9686,idle
-0.1313,0.1597,-0.9573,idle
-0.1281,0.1320,-0.9867,idle
-0.1289,0.1328,-0.9802,idle
-0.1237,0.0508,-1.0338,idle
-0.1049,0.0831,-1.0168,idle
-0.1028,0.0789,-1.0348,idle
-0.1204,0.0848,-1.0493,idle
-0.1226,0.0615,-1.0031,idle
-0.1205,0.1007,-0.9471,idle
-0.1228,0.1116,-0.9576,idle
-0.1171,0.1069,-0.9464,idle
-0.1187,0.1284,-0.9720,idle
-0.1265,0.1521,-0.9784,idle
-0.1238,0.1357,-0.9431,idle
-0.1254,0.1370,-0.9768,idle
-0.1149,0.0913,-0.9973,idle
-0.1199,0.1259,-1.0024,idle
-0.1262,0.1055,-1.0182,idle
-0.1166,0.0981,-0.9955,idle
-0.1205,0.1071,-0.9933,idle
-0.1215,0.0985,-0.9614,idle
-0.1213,0.0978,-1.0010,idle
-0.1208,0.1305,-0.9708,idle
-0.1281,0.1213,-0.9839,idle
-0.1313,0.1265,-0.9801,idle
-0.1274,0.1183,-0.9879,idle
-0.1193,0.1042,-0.9846,idle
-0.1221,0.1128,-0.9954,idle
-0.1174,0.0846,-0.9933,idle
-0.1157,0.0869,-0.9531,idle
-0.1246,0.1213,-1.0219,idle
-0.1246,0.0988,-1.0050,idle
-0.1260,0.1270,-0.9569,idle
-0.1283,0.1208,-0.9879,idle
-0.1147,0.0831,-0.9735,idle
-0.1180,0.0945,-0.9879,idle
-0.1180,0.1099,-0.9862,idle
-0.1182,0.0974,-0.9596,idle
-0.1329,0.1166,-1.0160,idle
-0.1299,0.1099,-1.0054,idle
-0.1211,0.0935,-0.9518,idle
-0.1270,0.1122,-1.0125,idle
-0.1160,0.0999,-0.9650,idle
-0.1282,0.1039,-1.0114,idle
-0.1260,0.1079,-0.9873,idle
-0.1287,0.1082,-0.9996,idle
-0.1323,0.1207,-1.0050,idle
-0.1200,0.0830,-0.9836,idle
-0.1204,0.1084,-0.9441,idle
-0.1278,0.1001,-1.0234,idle
-0.1150,0.0974,-0.9451,idle
-0.1210,0.1111,-0.9691,idle
-0.1298,0.1084,-0.9861,idle
-0.1304,0.1014,-0.9918,idle
-0.1309,0.0997,-0.9933,idle
-0.1410,0.1211,-1.0215,idle
-0.1345,0.0947,-0.9999,idle
-0.1176,0.0721,-0.9619,idle
-0.1382,0.1195,-1.0123,idle
-0.1239,0.0647,-0.9877,idle
-0.1268,0.1147,-0.9862,idle
-0.1213,0.0785,-0.9280,idle
-0.1338,0.1102,-1.0002,idle
-0.1294,0.1121,-0.9929,idle
-0.1270,0.1160,-0.9587,idle
-0.1329,0.1053,-1.0046,idle
-0.1323,0.1049,-1.0046,idle
-0.1298,0.1050,-0.9856,idle
-0.1271,0.1029,-0.9520,idle
-0.1338,0.0984,-1.0126,idle
-0.1263,0.0892,-0.9697,idle
-0.1274,0.1073,-0.9724,idle
-0.1324,0.1121,-0.9800,idle
-0.1284,0.0883,-0.9855,idle
-0.1304,0.0931,-0.9882,idle
-0.1331,0.1034,-1.0184,idle
-0.1256,0.1072,-0.9677,idle
-0.1243,0.0940,-0.9594,idle
-0.1354,0.1104,-0.9939,idle
-0.1372,0.1135,-0.9929,idle
-0.1320,0.0747,-0.9824,idle
-0.1420,0.1130,-1.0156,idle
-0.1309,0.1049,-0.9572,idle
-0.1339,0.0894,-1.0024,idle
-0.1388,0.0985,-1.0004,idle
-0.1302,0.0848,-0.9634,idle
-0.1283,0.0991,-0.9407,idle
-0.1444,0.0973,-1.0227,idle
-0.1512,0.1194,-1.0336,idle
-0.1300,0.0897,-0.9462,idle
-0.1456,0.1146,-0.9899,idle
-0.1431,0.1053,-1.0394,idle
-0.1232,0.0775,-0.9662,idle
-0.1262,0.0947,-0.9644,idle
-0.1348,0.1147,-1.0077,idle
-0.1248,0.0872,-0.9701,idle
-0.1299,0.0916,-0.9572,idle
-0.1458,0.1366,-1.0150,idle
-0.1284,0.0974,-0.9749,idle
-0.1273,0.0796,-0.9662,idle
-0.1383,0.1049,-1.0289,idle
-0.1292,0.0925,-0.9841,idle
-0.1248,0.0862,-0.9670,idle
-0.1348,0.1194,-1.0261,idle
-0.1221,0.0790,-0.9655,idle
-0.1198,0.0864,-0.9500,idle
-0.1360,0.1241,-0.9907,idle
-0.1307,0.0900,-0.9824,idle
-0.1304,0.0846,-0.9940,idle
-0.1451,0.1082,-1.0298,idle
-0.1241,0.0918,-0.9508,idle
-0.1249,0.0878,-0.9761,idle
-0.1345,0.1056,-1.0117,idle
-0.1296,0.0931,-0.9564,idle
-0.1356,0.1050,-1.0278,idle
-0.1315,0.1073,-0.9806,idle
-0.1244,0.0997,-0.9509,idle
-0.1331,0.1045,-1.0145,idle
-0.1296,0.0961,-0.9886,idle
-0.1248,0.0870,-0.9615,idle
-0.1379,0.1146,-0.9956,idle
-0.1411,0.1200,-0.9973,idle
-0.1298,0.0867,-0.9590,idle
-0.1345,0.0983,-1.0006,idle
-0.1332,0.1024,-0.9928,idle
-0.1387,0.1217,-1.0223,idle
-0.1266,0.0519,-0.9534,idle
-0.1272,0.1031,-0.9753,idle
-0.1370,0.1213,-1.0310,idle
-0.1277,0.1021,-0.9558,idle
-0.1326,0.1077,-0.9581,idle
-0.1429,0.1211,-0.9967,idle
-0.1310,0.0863,-0.9823,idle
-0.1271,0.1014,-0.9681,idle
-0.1450,0.1097,-1.0260,idle
-0.1448,0.1141,-1.0253,idle
-0.1277,0.0975,-0.9277,idle
-0.1422,0.1284,-1.0070,idle
-0.1425,0.1179,-0.9971,idle
-0.1404,0.1099,-0.9698,idle
-0.1432,0.1194,-0.9984,idle
-0.1379,0.1162,-0.9878,idle
-0.1425,0.1084,-0.9734,idle
-0.1432,0.1151,-0.9977,idle
-0.1399,0.1141,-0.9938,idle
-0.1378,0.1100,-0.9545,idle
-0.1377,0.1173,-0.9891,idle
-0.1383,0.1084,-0.9872,idle
-0.1431,0.1235,-0.9692,idle
-0.1454,0.1305,-0.9557,idle
-0.1553,0.1401,-0.9872,idle
-0.1462,0.1083,-1.0267,idle
-0.1318,0.1143,-0.9656,idle
-0.1339,0.0988,-0.9650,idle
-0.1344,0.0963,-0.9873,idle
-0.1359,0.0895,-1.0178,idle
-0.1359,0.1049,-0.9866,idle
-0.1450,0.1243,-0.9828,idle
-0.1434,0.1285,-0.9733,idle
-0.1425,0.1288,-0.9766,idle
-0.1404,0.1174,-0.9757,idle
-0.1362,0.1237,-0.9750,idle
-0.1453,0.1144,-0.9921,idle
-0.1479,0.1158,-0.9989,idle
-0.1359,0.1034,-0.9755,idle
-0.1429,0.1182,-1.0071,idle
-0.1417,0.1228,-1.0033,idle
-0.1329,0.1150,-0.9371,idle
-0.1411,0.1331,-0.9907,idle
-0.1359,0.1272,-0.9822,idle
-0.1296,0.1011,-0.9580,idle
-0.1361,0.0996,-0.9940,idle
-0.1398,0.1176,-0.9885,idle
-0.1423,0.1187,-1.0436,idle
-0.1389,0.1039,-0.9651,idle
-0.1451,0.1395,-0.9834,idle
-0.1366,0.1194,-0.9822,idle
-0.1428,0.1327,-0.9719,idle
-0.1327,0.1027,-0.9653,idle
-0.1425,0.0623,0.9630,idle
-0.1361,0.0784,1.0181,idle
-0.1393,0.0715,0.9690,idle
-0.1348,0.1071,0.9860,idle
-0.1395,0.0842,0.9545,idle
-0.1235,0.1282,0.9788,idle
-0.1267,0.0813,0.9705,idle
-0.1289,0.0875,0.9738,idle
-0.1266,0.1047,0.9679,idle
-0.1351,0.0994,0.9775,idle
-0.1339,0.1196,1.0066,idle
-0.1342,0.1018,0.9919,idle
-0.1338,0.0920,0.9844,idle
-0.1260,0.0937,0.9823,idle
-0.1187,0.0972,0.9666,idle
-0.1202,0.1077,0.9579,idle
-0.1284,0.1083,0.9362,idle
-0.1371,0.1221,1.0569,idle
-0.1318,0.0963,1.0023,idle
-0.1239,0.0952,0.9473,idle
-0.1188,0.1017,0.9945,idle
-0.1155,0.0759,0.9519,idle
-0.1124,0.1072,0.9718,idle
-0.1235,0.1106,0.9801,idle
-0.1277,0.0911,0.9797,idle
-0.1221,0.0865,0.9210,idle
-0.1240,0.0997,1.0317,idle
-0.1245,0.0830,0.9806,idle
-0.1188,0.1074,0.9768,idle
-0.1235,0.0977,0.9846,idle
-0.1228,0.1041,1.0255,idle
-0.1156,0.1069,0.9851,idle
-0.1132,0.0974,0.9629,idle
-0.1183,0.0693,0.9362,idle
-0.1165,0.0974,1.0442,idle
-0.1124,0.0598,0.9604,idle
-0.1025,0.0999,0.9323,idle
-0.1055,0.0869,1.0024,idle
-0.1084,0.0774,1.0261,idle
-0.0956,0.1038,0.9889,idle
-0.0931,0.0917,0.9542,idle
-0.0966,0.0765,0.9911,idle
-0.0969,0.0585,0.9512,idle
-0.1036,0.0603,1.0074,idle
-0.0955,0.0719,0.9741,idle
-0.0950,0.0557,0.9740,idle
-0.0870,0.0735,0.9801,idle
-0.0880,0.0748,1.0016,idle
