ax,ay,az,gx,gy,gz,label
-1.315,1.075,-0.418,-10.742,7.263,-26.978,1
-1.345,1.092,-0.478,-7.263,6.897,-44.312,1
-1.239,1.089,-0.496,-58.167,6.226,-61.096,1
-1.221,1.137,-0.486,-122.925,5.371,-74.219,1
-1.047,1.253,-0.380,-132.568,3.418,-81.848,1
-1.011,1.298,-0.331,-96.069,1.648,-87.036,1
-0.926,1.287,-0.299,-63.049,-1.465,-92.102,1
-0.966,1.263,-0.347,-47.424,-3.601,-98.022,1
-0.784,1.229,-0.341,-82.031,-7.385,-104.614,1
-0.764,1.303,-0.288,-79.346,-9.399,-110.474,1
-0.686,1.291,-0.271,-56.519,-8.850,-117.004,1
-0.564,1.294,-0.269,-54.016,-7.141,-124.084,1
-0.623,1.315,-0.247,-40.100,-4.883,-133.301,1
-0.562,1.253,-0.239,-32.043,-2.319,-143.982,1
-0.528,1.185,-0.214,-32.104,0.000,-155.090,1
-0.504,1.111,-0.194,-31.494,3.357,-163.696,1
-0.508,1.061,-0.159,-21.667,7.751,-172.913,1
-0.424,0.998,-0.127,2.686,13.306,-181.335,1
-0.577,0.910,-0.098,3.296,18.677,-190.247,1
-0.526,0.875,-0.082,16.663,24.170,-196.960,1
-0.563,0.790,-0.097,47.729,32.959,-204.529,1
-0.523,0.641,-0.102,51.941,42.725,-210.449,1
-0.490,0.516,-0.136,9.644,51.086,-215.027,1
-0.510,0.483,-0.072,-49.194,55.542,-220.093,1
-0.566,0.565,0.023,-43.640,55.725,-219.421,1
-0.476,0.586,0.030,44.373,59.387,-214.783,1
-0.394,0.518,0.027,101.624,66.162,-204.590,1
-0.122,0.426,-0.030,65.308,74.524,-188.416,1
-0.088,0.542,-0.094,-9.949,77.576,-171.570,1
-0.025,0.760,-0.031,-9.277,78.125,-157.532,1
0.016,0.920,-0.053,39.490,79.224,-142.456,1
-0.042,1.067,-0.132,57.556,79.407,-133.118,1
-0.142,1.198,-0.201,41.748,78.247,-129.700,1
-0.121,1.316,-0.221,49.194,75.195,-130.859,1
0.027,1.350,-0.253,92.224,72.998,-130.615,1
0.157,1.314,-0.323,83.740,71.716,-131.042,1
0.159,1.287,-0.357,53.528,69.946,-135.315,1
0.163,1.293,-0.341,65.979,66.956,-139.893,1
0.133,1.208,-0.345,127.441,64.636,-141.663,1
0.192,0.996,-0.420,144.775,65.857,-141.602,1
0.200,0.882,-0.435,87.708,64.331,-144.958,1
0.329,0.804,-0.431,54.932,62.073,-148.010,1
0.341,0.765,-0.387,71.228,60.486,-147.217,1
0.202,0.508,-0.510,105.286,62.805,-144.104,1
0.259,0.398,-0.670,79.651,64.392,-140.259,1
0.123,0.381,-0.535,46.021,63.416,-136.353,1
0.209,0.254,-0.439,9.094,62.012,-135.376,1
0.202,0.209,-0.319,-58.899,56.580,-132.324,1
0.385,0.239,-0.278,-96.130,48.584,-126.160,1
0.555,0.236,-0.298,-78.918,43.945,-120.544,1
0.459,0.266,-0.370,-10.376,43.091,-109.192,1
0.190,0.234,-0.360,64.209,46.692,-98.267,1
0.127,0.165,-0.385,95.947,49.438,-90.576,1
0.412,0.137,-0.387,84.106,50.842,-81.116,1
0.825,0.140,-0.392,55.664,52.246,-69.458,1
0.863,0.160,-0.480,27.893,50.781,-60.547,1
0.599,0.238,-0.528,12.207,49.927,-49.133,1
0.447,0.170,-0.517,15.381,46.570,-42.114,1
0.480,0.191,-0.468,23.804,39.185,-42.175,1
0.417,0.214,-0.503,43.030,33.569,-41.870,1
0.547,0.247,-0.489,45.288,28.564,-40.039,1
0.623,0.312,-0.471,46.448,21.545,-36.255,1
0.640,0.394,-0.503,56.030,14.099,-28.748,1
0.646,0.410,-0.519,65.186,7.507,-23.437,1
0.646,0.435,-0.512,70.374,2.869,-21.851,1
0.787,0.451,-0.484,67.871,-1.526,-20.813,1
0.871,0.476,-0.462,60.669,-5.066,-18.250,1
0.911,0.503,-0.449,55.603,-6.836,-12.817,1
0.829,0.442,-0.448,46.814,-7.080,-8.545,1
0.822,0.465,-0.336,30.823,-7.141,-8.118,1
0.807,0.434,-0.267,25.269,-5.310,-8.362,1
0.780,0.394,-0.239,17.944,-4.028,-8.423,1
0.818,0.422,-0.291,10.010,-2.625,-8.057,1
0.865,0.467,-0.352,12.024,-0.427,-7.263,1
0.846,0.492,-0.381,7.629,1.648,-5.981,1
0.764,0.524,-0.402,4.700,5.005,-5.310,1
0.685,0.571,-0.410,18.677,9.460,-4.944,1
0.728,0.571,-0.351,22.034,13.489,-5.798,1
0.709,0.587,-0.289,17.151,15.564,-6.897,1
0.658,0.552,-0.284,-2.686,15.625,-9.033,1
0.683,0.544,-0.319,-25.391,15.198,-11.169,1
0.690,0.547,-0.358,-17.273,15.503,-12.268,1
0.728,0.513,-0.412,6.226,15.625,-12.146,1
0.734,0.487,-0.449,17.212,15.991,-12.146,1
0.771,0.463,-0.473,6.592,16.479,-12.268,1
0.790,0.466,-0.474,-10.315,16.113,-12.756,1
0.767,0.464,-0.483,-17.029,14.893,-13.672,1
0.755,0.462,-0.489,-14.343,12.878,-13.977,1
0.795,0.471,-0.476,2.686,10.925,-12.878,1
0.826,0.471,-0.463,11.719,10.193,-12.390,1
0.853,0.489,-0.469,5.920,8.789,-12.268,1
0.841,0.512,-0.468,-7.690,7.263,-13.977,1
0.856,0.531,-0.442,-10.742,5.005,-15.747,1
0.884,0.553,-0.405,3.113,1.831,-17.883,1
0.932,0.557,-0.381,15.869,-1.038,-19.409,1
0.952,0.564,-0.368,8.301,-3.235,-21.606,1
0.918,0.595,-0.361,-7.568,-5.188,-25.818,1
0.909,0.636,-0.306,-0.305,-7.080,-30.396,1
0.945,0.659,-0.303,29.663,-8.423,-34.424,1
0.988,0.619,-0.267,54.687,-10.315,-38.757,1
1.033,0.588,-0.247,45.837,-11.719,-42.603,1
0.995,0.595,-0.199,26.550,-13.733,-47.424,1
0.955,0.618,-0.181,34.790,-15.625,-52.368,1
1.002,0.588,-0.184,53.040,-16.174,-56.396,1
1.035,0.543,-0.179,58.228,-15.015,-60.791,1
1.019,0.556,-0.186,52.551,-12.695,-66.650,1
0.946,0.596,-0.193,44.983,-11.414,-73.853,1
0.958,0.620,-0.164,47.729,-10.559,-82.764,1
0.993,0.573,-0.131,48.523,-7.996,-90.820,1
1.015,0.534,-0.098,40.527,-4.272,-98.816,1
1.011,0.469,-0.055,45.532,0.916,-108.582,1
1.055,0.416,-0.024,40.527,6.531,-117.065,1
1.118,0.352,-0.049,37.109,14.771,-124.146,1
1.023,0.275,-0.018,25.146,23.987,-132.629,1
1.049,0.223,0.011,19.897,33.386,-141.235,1
0.852,0.131,-0.008,36.316,43.274,-147.095,1
0.670,-0.092,-0.043,48.828,56.396,-153.015,1
0.552,-0.216,-0.088,40.649,70.923,-155.823,1
0.481,-0.392,-0.140,14.160,83.679,-154.785,1
0.509,-0.547,-0.208,-15.503,91.614,-147.461,1
0.414,-0.774,-0.154,-41.199,92.346,-137.207,1
0.119,-0.937,-0.282,-31.372,92.834,-123.413,1
-0.220,-1.122,-0.387,10.620,96.375,-106.384,1
