ax,ay,az,gx,gy,gz,label
0.156,0.145,-0.130,-12.573,65.186,-9.216,2
0.229,0.063,-0.195,-34.912,68.909,-16.174,2
0.228,0.033,-0.193,-75.500,71.045,-23.254,2
0.125,0.187,-0.116,-96.436,72.327,-30.212,2
0.162,0.172,-0.045,-48.157,73.425,-34.607,2
0.314,0.353,-0.069,36.743,74.707,-33.813,2
0.437,0.379,-0.046,95.703,74.890,-30.090,2
0.539,0.474,0.040,115.173,73.303,-24.658,2
0.488,0.580,0.120,129.456,71.655,-20.264,2
0.307,0.714,0.198,130.676,70.374,-16.174,2
0.165,0.811,0.250,84.106,68.359,-12.878,2
0.399,0.923,0.272,31.982,66.772,-10.071,2
0.465,1.044,0.338,-5.188,64.941,-6.897,2
0.383,1.157,0.431,-10.559,61.401,-4.150,2
0.257,1.262,0.498,27.527,56.824,-3.052,2
0.220,1.285,0.493,87.708,53.894,-3.357,2
0.215,1.185,0.428,107.117,53.894,-5.798,2
0.190,1.111,0.380,86.426,56.152,-9.155,2
0.094,1.053,0.330,53.894,60.730,-13.184,2
0.097,1.006,0.326,25.513,65.369,-16.968,2
0.134,1.007,0.371,29.663,67.871,-18.372,2
0.196,0.960,0.393,57.434,67.627,-19.043,2
0.203,0.949,0.372,80.261,65.613,-18.982,2
0.172,0.920,0.329,84.595,63.782,-18.799,2
0.217,0.922,0.310,55.054,61.218,-18.188,2
0.273,0.968,0.318,34.790,58.716,-17.578,2
0.284,0.994,0.320,41.382,57.434,-17.029,2
0.219,0.970,0.292,38.269,57.556,-17.639,2
0.225,0.989,0.279,22.339,57.617,-17.456,2
0.261,1.003,0.284,3.845,57.617,-17.029,2
0.272,1.032,0.293,-11.536,57.495,-16.418,2
0.290,1.059,0.300,-17.761,57.434,-15.198,2
0.361,1.058,0.302,-18.066,57.495,-14.343,2
0.439,1.051,0.308,-9.827,56.274,-13.733,2
0.534,1.024,0.284,-1.343,54.687,-13.489,2
0.542,0.984,0.264,-9.644,53.406,-13.428,2
0.503,0.942,0.244,-17.029,53.833,-14.465,2
0.470,0.900,0.230,-18.555,55.664,-15.869,2
0.536,0.883,0.235,-19.836,56.396,-16.846,2
0.616,0.873,0.243,-14.465,56.580,-16.724,2
0.692,0.858,0.249,-14.648,56.274,-16.479,2
0.696,0.864,0.271,-10.681,57.251,-17.456,2
0.717,0.899,0.311,4.333,59.387,-19.531,2
0.728,0.885,0.351,13.977,62.683,-24.414,2
0.896,0.877,0.404,3.296,65.308,-32.593,2
1.017,0.897,0.476,-18.188,66.833,-40.771,2
1.144,0.860,0.477,-14.954,68.054,-49.133,2
0.988,0.884,0.527,36.194,72.571,-55.603,2
0.937,0.735,0.463,44.556,77.576,-63.171,2
0.866,0.625,0.438,21.729,82.031,-70.740,2
0.876,0.564,0.428,3.662,85.144,-76.233,2
0.829,0.551,0.381,21.545,89.050,-78.125,2
0.671,0.523,0.336,53.772,96.680,-77.515,2
0.573,0.538,0.219,63.721,106.934,-72.998,2
0.399,0.521,0.100,53.467,120.361,-66.406,2
0.240,0.553,0.007,19.104,136.841,-57.556,2
0.002,0.479,-0.397,-23.499,158.875,-41.748,2
-0.321,1.493,-0.500,-106.934,181.519,-38.086,2
-0.532,0.334,-0.474,-67.505,200.500,-35.400,2
-0.873,0.325,-1.015,-115.906,215.515,-25.879,2
-1.429,0.261,-1.555,-234.741,226.196,-18.677,2
-1.731,0.231,-1.485,-224.365,230.713,2.075,2
-1.499,0.220,-1.301,-190.430,209.595,31.921,2
-1.097,-0.063,-1.471,-149.170,166.504,73.181,2
-1.025,-0.163,-1.711,-120.178,99.243,131.104,2
-1.215,-0.375,-1.723,-65.002,16.174,197.815,2
-1.294,-0.198,-1.966,-36.438,-75.684,261.841,2
-1.987,-0.301,-1.976,0.122,-184.570,325.500,2
-2.734,-0.400,-1.956,69.092,-302.856,376.953,2
-3.536,-0.293,-1.859,163.696,-427.673,413.208,2
-4.536,-0.124,-1.757,254.578,-574.768,431.641,2
-5.650,0.094,-1.368,295.898,-719.482,422.180,2
-6.847,0.308,-0.704,351.562,-850.159,375.915,2
-7.785,0.572,0.057,443.848,-964.111,290.039,2
-8.000,0.767,0.839,592.712,-1050.903,171.692,2
-8.000,0.780,2.050,756.409,-1117.798,-16.174,2
-1.596,3.049,-1.552,508.850,-670.105,-184.875,2
-1.849,3.479,2.377,78.186,-957.642,-213.684,2
-5.935,0.660,7.724,470.093,-863.708,-253.418,2
-5.802,-0.966,7.706,497.742,-748.718,-332.581,2
-5.809,-1.583,7.831,339.783,-631.531,-369.324,2
-4.393,-2.007,8.000,263.794,-487.854,-356.689,2
-3.289,-1.878,7.101,264.343,-353.394,-318.176,2
-2.516,-1.620,5.084,251.465,-242.432,-278.992,2
-1.850,-1.556,3.718,192.078,-156.982,-240.540,2
-1.479,-1.167,2.692,178.711,-94.971,-198.242,2
-0.965,-0.741,1.409,212.341,-46.997,-158.325,2
-0.674,-0.523,0.423,193.665,-15.442,-123.352,2
-0.552,-0.479,-0.032,98.755,4.028,-94.666,2
-0.319,-0.295,0.083,-3.601,15.991,-65.796,2
-0.178,-0.180,0.533,-50.110,20.325,-37.354,2
-0.270,-0.153,1.171,-83.008,19.836,-11.230,2
-0.378,-0.047,1.247,-113.159,18.311,11.780,2
-0.568,0.050,1.098,-124.207,17.151,31.494,2
-0.629,0.117,1.057,-107.666,17.395,44.434,2
-0.717,0.218,0.762,-83.801,18.127,53.528,2
-0.699,0.281,0.562,-70.313,18.494,60.486,2
-0.664,0.325,0.433,-70.129,19.226,64.636,2
-0.685,0.341,0.398,-89.172,21.240,64.331,2
-0.738,0.379,0.458,-96.619,24.170,60.059,2
-0.781,0.386,0.639,-89.600,28.137,53.772,2
-0.803,0.405,0.646,-94.727,31.860,47.485,2
-0.766,0.427,0.681,-112.305,34.851,43.396,2
-0.682,0.459,0.684,-143.677,37.415,41.748,2
-0.613,0.510,0.679,-167.847,38.879,40.955,2
-0.573,0.560,0.682,-155.151,40.039,40.222,2
-0.538,0.567,0.635,-106.506,41.016,39.429,2
-0.542,0.509,0.606,-73.486,42.175,39.063,2
-0.546,0.477,0.536,-77.881,43.335,39.490,2
-0.538,0.453,0.487,-107.910,45.044,40.771,2
-0.541,0.462,0.464,-137.329,46.631,42.358,2
-0.569,0.487,0.473,-148.193,46.936,45.105,2
-0.513,0.503,0.485,-141.174,47.119,48.584,2
-0.473,0.512,0.483,-124.146,47.791,54.504,2
-0.496,0.537,0.482,-91.003,49.500,60.608,2
-0.551,0.542,0.456,-60.303,51.147,66.711,2
-0.638,0.497,0.414,-55.664,53.833,71.655,2
-0.745,0.434,0.372,-114.563,57.251,73.853,2
-0.779,0.454,0.396,-184.692,62.805,73.425,2
-0.827,0.530,0.468,-208.801,70.068,70.923,2
-0.863,0.594,0.519,-192.566,78.857,68.481,2
-0.873,0.624,0.547,-173.401,87.280,66.284,2
-0.893,0.654,0.574,-180.176,95.154,64.941,2
-0.934,0.708,0.615,-209.106,104.919,62.256,2
-0.931,0.733,0.672,-234.314,115.845,57.190,2
-0.997,0.810,0.748,-242.065,127.808,49.866,2
-1.068,0.899,0.827,-198.853,142.029,42.603,2
-1.054,0.924,0.859,-143.616,154.968,38.330,2
-1.105,0.901,0.824,-109.558,168.335,33.875,2
-1.178,0.851,0.760,-118.835,181.946,25.452,2
-1.188,0.843,0.722,-151.672,193.420,13.855,2
-1.253,0.888,0.717,-171.387,203.735,-2.075,2
-1.324,0.967,0.718,-152.527,212.036,-17.944,2
-1.302,1.022,0.701,-112.732,218.384,-30.334,2
-1.362,1.067,0.661,-79.102,222.595,-39.429,2
-1.450,1.090,0.596,-71.594,222.839,-48.340,2
-1.507,1.089,0.492,-102.173,221.802,-59.570,2
-1.493,1.168,0.446,-142.578,219.971,-76.416,2
-1.669,1.295,0.431,-128.296,218.506,-92.224,2
-1.781,1.301,0.395,-98.083,216.064,-109.375,2
-1.832,1.189,0.325,-87.585,213.013,-126.160,2
-1.792,1.066,0.249,-108.582,208.313,-145.874,2
-1.729,0.947,0.187,-127.991,201.660,-167.603,2
-1.819,0.793,0.069,-84.229,199.097,-188.110,2
-1.690,0.530,-0.074,17.334,206.299,-202.148,2
-1.415,0.063,-0.218,79.224,220.032,-208.801,2
-1.365,0.014,-0.274,61.951,231.018,-207.397,2
-1.419,0.270,0.056,75.256,237.549,-198.242,2
-1.796,0.458,0.170,93.323,237.488,-182.739,2
-0.871,0.481,0.050,76.660,232.178,-153.748,2
0.041,0.404,0.006,-6.042,224.426,-129.456,2
0.887,0.286,-0.019,-200.317,208.740,-110.718,2
0.805,0.471,0.123,-405.884,179.749,-103.638,2
0.263,0.744,0.328,-437.134,146.851,-95.703,2
0.078,0.858,0.443,-184.509,119.568,-91.431,2
-0.022,0.988,0.480,182.434,112.183,-85.388,2
-0.123,0.854,0.345,363.770,112.366,-75.134,2
-0.011,0.599,0.258,303.040,114.502,-69.885,2
-0.010,0.525,0.277,147.461,115.784,-72.693,2
0.040,0.628,0.379,53.467,117.615,-77.881,2
0.033,0.782,0.520,69.702,118.835,-81.116,2
0.010,0.811,0.537,111.389,120.911,-80.750,2
0.042,0.801,0.556,119.080,123.779,-81.177,2
0.202,0.819,0.531,117.432,126.404,-80.994,2
0.415,0.804,0.533,98.511,128.113,-79.346,2
0.581,0.860,0.536,66.772,127.808,-77.454,2
0.640,0.947,0.583,58.777,127.075,-76.111,2
0.672,1.020,0.540,91.187,127.441,-75.012,2
0.648,0.979,0.531,136.719,130.127,-73.059,2
0.545,0.898,0.473,176.941,134.949,-70.374,2
0.520,0.783,0.391,172.485,140.686,-68.237,2
0.481,0.593,0.315,82.642,147.339,-69.885,2
0.434,0.634,0.129,-27.527,152.588,-74.829,2
0.284,0.735,0.157,-68.542,158.875,-77.332,2
0.188,0.593,0.015,-82.520,166.687,-73.425,2
0.059,0.429,-0.106,-135.315,176.697,-67.261,2
-0.413,0.670,0.191,-188.721,187.561,-59.387,2
-0.485,0.535,-0.052,-171.875,205.872,-54.077,2
-0.704,0.398,-0.241,-132.446,221.558,-45.837,2
-0.844,0.336,-0.265,-88.440,234.436,-32.654,2
-1.172,0.022,-0.653,-41.138,247.742,-5.859,2
-0.890,0.113,-1.161,-60.974,255.371,33.203,2
-1.229,0.018,-1.473,-203.735,248.779,73.853,2
-1.456,-0.010,-1.546,-256.104,227.051,116.516,2
-1.340,-0.167,-1.733,-217.285,182.129,166.077,2
-1.541,-0.313,-1.916,-96.130,111.084,222.534,2
-1.833,-0.451,-2.504,-36.865,25.757,271.729,2
-2.070,-0.396,-1.920,-17.822,-78.857,320.068,2
-2.459,-0.476,-1.995,50.049,-211.609,370.789,2
-3.267,-0.345,-1.947,165.283,-364.014,409.973,2
-4.220,-0.279,-1.727,282.104,-537.231,424.316,2
-5.465,-0.260,-1.303,429.810,-732.056,394.348,2
-6.891,-0.092,-0.714,533.020,-911.743,308.228,2
-8.000,0.293,-0.199,615.417,-1037.903,194.397,2
-8.000,0.424,0.482,695.068,-1141.174,19.348,2
-8.000,0.685,1.533,816.956,-1187.317,-185.486,2
-4.464,-8.000,-0.604,-360.229,-1033.630,195.190,2
-7.939,8.000,-2.760,821.716,-972.229,342.224,2
-6.785,5.350,-0.101,1485.107,-1022.583,-21.606,2
-7.881,1.253,5.466,1062.195,-949.341,-330.261,2
-8.000,-2.139,8.000,524.048,-809.204,-482.361,2
-7.978,-1.804,8.000,414.001,-663.940,-515.320,2
-6.324,-1.567,7.071,462.769,-519.592,-519.348,2
-4.707,-1.618,5.253,560.913,-373.108,-509.582,2
-3.792,-1.527,3.653,607.056,-238.159,-489.014,2
-2.745,-1.807,2.639,355.713,-134.644,-452.698,2
-1.944,-1.568,2.098,122.620,-82.275,-397.766,2
-1.466,-1.625,2.017,100.098,-48.462,-333.923,2
-1.148,-1.646,1.446,86.121,-17.456,-281.128,2
-0.945,-1.280,1.605,21.667,1.587,-222.839,2
-1.327,-1.123,1.469,50.354,18.372,-165.405,2
-1.269,-1.143,1.405,77.271,37.964,-109.253,2
-0.841,-1.104,1.117,75.684,51.575,-65.002,2
-0.436,-1.009,0.870,55.298,61.401,-20.813,2
0.052,-0.809,0.669,51.514,67.871,19.043,2
0.423,-0.734,0.441,31.250,69.763,50.415,2
0.382,-0.542,0.426,-44.250,68.970,74.646,2
0.325,-0.246,0.402,-105.957,69.092,96.680,2
0.160,-0.094,0.400,-165.588,70.984,116.455,2
-0.071,0.052,0.375,-204.163,74.707,129.822,2
-0.291,0.279,0.373,-207.458,80.322,143.921,2
-0.517,0.381,0.333,-168.213,88.135,155.823,2
-0.714,0.412,0.315,-132.507,92.773,163.269,2
-0.981,0.490,0.248,-138.367,97.107,169.067,2
-1.049,0.522,0.181,-174.377,102.234,167.969,2
-1.157,0.640,0.201,-201.904,106.995,162.048,2
-1.112,0.749,0.250,-183.838,110.596,153.992,2
-0.952,0.774,0.315,-130.676,110.413,145.752,2
-0.867,0.699,0.314,-88.928,106.934,136.169,2
-0.748,0.593,0.282,-86.853,103.210,122.131,2
-0.694,0.576,0.248,-117.859,100.708,107.666,2
-0.737,0.648,0.226,-149.475,100.525,95.459,2
-0.749,0.797,0.223,-175.964,101.624,85.205,2
-0.701,0.842,0.274,-156.799,101.807,76.477,2
-0.651,0.762,0.279,-100.586,99.854,67.505,2
-0.740,0.668,0.226,-76.599,95.520,55.786,2
-0.789,0.653,0.183,-94.727,89.416,42.419,2
-0.827,0.778,0.185,-122.925,82.397,36.316,2
-0.603,0.857,0.204,-114.868,76.233,36.682,2
-0.564,0.897,0.211,-56.580,69.641,39.612,2
-0.645,0.865,0.199,2.808,62.866,41.321,2
-0.683,0.813,0.157,25.146,56.274,40.771,2
-0.721,0.761,0.100,-21.912,51.086,40.649,2
-0.647,0.773,0.098,-117.920,46.082,41.382,2
-0.519,0.905,0.181,-141.296,41.687,44.678,2
-0.449,0.976,0.214,-82.214,38.208,50.537,2
-0.447,0.946,0.177,-34.790,34.790,56.335,2
-0.424,0.901,0.153,-24.170,31.006,61.096,2
-0.321,0.909,0.162,-28.259,27.283,65.125,2
-0.326,0.923,0.146,-17.639,24.719,68.787,2
-0.383,0.906,0.135,-23.315,22.339,71.106,2
-0.433,0.902,0.120,-38.696,20.569,71.655,2
-0.484,0.889,0.115,-64.148,20.752,71.045,2
-0.507,0.931,0.159,-83.008,21.423,69.885,2
-0.597,1.030,0.219,-52.429,20.874,70.557,2
-0.559,1.093,0.235,-13.367,19.165,73.853,2
-0.588,1.069,0.217,-7.385,17.395,77.637,2
-0.630,0.984,0.174,-67.200,17.334,79.285,2
-0.760,1.008,0.208,-142.151,22.888,77.759,2
-0.841,1.084,0.288,-156.372,32.410,73.853,2
-0.946,1.146,0.370,-112.976,42.664,68.298,2
-1.002,1.095,0.380,-80.322,51.819,62.927,2
-1.064,1.006,0.342,-120.300,60.303,57.678,2
-1.054,1.007,0.371,-203.735,70.374,51.147,2
-1.091,1.122,0.494,-243.225,84.412,42.236,2
-1.086,1.194,0.650,-203.247,99.976,32.532,2
-1.161,1.207,0.701,-128.052,113.037,24.170,2
-1.205,1.098,0.665,-108.521,126.831,14.282,2
-1.233,1.058,0.649,-152.039,140.564,2.197,2
-1.295,1.085,0.687,-184.753,155.273,-11.841,2
-1.351,1.103,0.746,-170.898,168.335,-26.428,2
-1.418,1.067,0.803,-122.192,180.908,-42.725,2
-1.424,0.986,0.786,-80.566,191.956,-58.228,2
-1.464,0.883,0.709,-85.144,201.965,-73.486,2
-1.479,0.858,0.684,-99.426,211.548,-87.219,2
-1.428,0.821,0.721,-99.487,220.825,-99.792,2
-1.428,0.799,0.778,-65.308,230.713,-110.352,2
-1.433,0.741,0.794,-13.367,239.380,-114.685,2
-1.417,0.664,0.777,5.981,246.155,-115.356,2
-1.439,0.638,0.736,3.601,253.662,-115.723,2
-1.378,0.660,0.742,1.282,260.620,-114.746,2
-1.324,0.628,0.742,13.062,267.700,-111.816,2
-1.265,0.589,0.719,12.634,272.827,-108.582,2
-1.221,0.546,0.669,0.549,275.757,-105.286,2
-1.191,0.527,0.629,-35.522,275.818,-105.652,2
-1.083,0.539,0.585,-54.321,273.132,-107.300,2
-1.002,0.569,0.578,-38.086,268.372,-106.140,2
-0.802,0.544,0.524,-3.967,261.963,-100.342,2
-0.651,0.474,0.448,10.925,254.089,-91.919,2
-0.509,0.404,0.332,-23.254,243.835,-84.106,2
-0.481,0.406,0.233,-98.694,233.398,-81.909,2
-0.468,0.520,0.211,-151.123,223.022,-82.947,2
-0.342,0.663,0.248,-110.840,214.722,-83.496,2
-0.325,0.748,0.267,-30.762,207.092,-80.627,2
-0.298,0.761,0.242,4.761,200.745,-77.942,2
-0.288,0.775,0.241,-18.799,192.627,-79.651,2
-0.232,0.905,0.309,-39.429,183.777,-85.693,2
-0.164,1.060,0.391,-18.005,176.697,-91.309,2
-0.093,1.274,0.455,47.729,170.654,-93.445,2
-0.015,1.378,0.463,111.877,166.321,-94.543,2
0.042,1.312,0.451,130.859,164.490,-98.206,2
0.324,1.362,0.253,159.668,164.978,-103.271,2
0.253,1.150,0.493,178.284,167.358,-105.835,2
0.323,1.021,0.419,200.623,172.363,-105.896,2
0.360,0.942,0.304,185.059,177.979,-105.347,2
0.339,1.027,0.307,187.805,183.899,-102.600,2
0.252,0.939,0.360,227.173,190.613,-96.252,2
0.244,0.800,0.240,239.563,197.937,-83.252,2
0.172,0.328,0.108,81.726,200.989,-78.613,2
-0.107,0.117,0.026,-84.045,202.393,-83.069,2
-0.026,0.156,0.029,-201.233,202.637,-89.416,2
-0.075,0.049,-0.210,-233.215,200.073,-99.487,2
-0.342,0.326,-0.143,-211.670,200.623,-107.666,2
-0.533,0.347,-0.274,-148.743,204.529,-108.337,2
-0.704,0.332,-0.468,-83.984,212.219,-97.900,2
-1.070,0.118,-0.816,-55.237,226.868,-84.229,2
-1.319,0.164,-0.587,-94.116,241.272,-65.857,2
-1.370,0.135,-0.482,-151.489,244.324,-40.894,2
-1.206,0.185,-0.525,-115.234,241.211,-12.146,2
-1.204,0.114,-0.485,3.357,231.506,23.010,2
-1.423,-0.145,-0.932,-15.015,206.299,67.871,2
-1.482,0.017,-1.389,-156.128,170.471,114.441,2
-1.608,-0.008,-1.573,-160.522,125.061,170.166,2
-1.723,-0.322,-2.127,-77.332,56.824,236.816,2
-1.738,-0.258,-2.151,-93.689,-35.278,306.519,2
-2.020,-0.351,-2.234,-41.931,-155.640,381.653,2
-2.449,-0.212,-2.439,100.098,-295.593,444.458,2
-3.463,-0.117,-2.163,212.402,-461.914,483.398,2
-4.797,0.083,-1.529,364.075,-643.127,489.319,2
-6.259,0.271,-1.049,478.699,-826.416,449.646,2
-8.000,0.401,-0.566,538.696,-978.149,372.192,2
-8.000,0.473,-0.070,581.177,-1108.093,252.136,2
-8.000,0.607,0.489,649.170,-1195.435,95.093,2
-7.184,0.907,1.326,991.760,-822.327,-53.528,2
-6.919,-6.168,-7.389,724.365,-604.553,-194.580,2
-8.000,4.114,-6.628,717.895,-714.416,-252.624,2
-8.000,-0.577,-3.196,668.884,-693.787,-378.601,2
-7.553,-1.040,-3.838,417.847,-629.395,-438.171,2
-6.461,-1.731,0.780,433.716,-516.113,-433.228,2
-4.706,-1.963,3.565,457.581,-405.945,-429.810,2
-3.601,-1.850,2.431,361.816,-292.908,-395.569,2
-3.070,-1.800,2.615,330.872,-192.566,-346.313,2
-2.729,-1.422,2.513,333.008,-114.075,-307.800,2
-1.970,-1.420,1.598,240.540,-48.584,-261.047,2
-1.262,-1.156,0.863,183.289,3.723,-208.435,2
-0.759,-0.969,0.449,190.308,41.809,-158.508,2
-0.461,-0.845,0.348,141.479,66.223,-114.929,2
-0.324,-0.535,0.195,95.154,78.552,-76.294,2
-0.274,-0.438,0.144,68.298,82.214,-46.265,2
-0.480,-0.349,0.218,-32.288,79.102,-25.940,2
-0.424,-0.222,0.274,-127.258,71.777,-9.399,2
-0.547,-0.070,0.357,-177.002,62.256,3.357,2
-0.556,-0.042,0.465,-169.922,55.298,14.160,2
-0.581,-0.028,0.499,-160.278,48.767,24.048,2
-0.593,-0.013,0.596,-165.405,40.405,32.043,2
-0.647,0.096,0.594,-179.321,30.090,40.039,2
-0.604,0.140,0.663,-176.636,21.240,49.011,2
-0.534,0.204,0.667,-122.009,13.733,58.899,2
-0.599,0.183,0.640,-70.618,8.240,66.956,2
-0.646,0.139,0.593,-57.251,1.587,73.059,2
-0.670,0.161,0.553,-74.036,-4.578,77.271,2
-0.610,0.200,0.543,-83.618,-9.033,82.642,2
-0.497,0.275,0.589,-69.580,-10.498,87.524,2
-0.553,0.343,0.593,-40.161,-10.864,91.003,2
-0.620,0.414,0.579,-13.550,-10.254,92.834,2
-0.719,0.441,0.536,18.921,-8.179,92.468,2
-0.710,0.386,0.490,24.719,-5.432,90.149,2
-0.800,0.331,0.475,-40.588,-3.845,84.900,2
-0.823,0.361,0.517,-119.873,-2.686,78.491,2
-0.819,0.527,0.572,-153.809,-0.427,73.364,2
-0.800,0.605,0.603,-132.202,2.502,70.740,2
-0.810,0.646,0.581,-86.487,5.066,70.557,2
-0.834,0.661,0.542,-44.312,7.690,71.106,2
-0.739,0.624,0.511,-39.490,9.521,70.435,2
-0.782,0.602,0.481,-52.429,11.230,68.665,2
-0.826,0.599,0.453,-77.271,13.367,65.979,2
-0.908,0.640,0.471,-97.656,15.076,65.735,2
-0.906,0.728,0.455,-97.229,17.395,67.993,2
-0.834,0.742,0.448,-98.389,21.301,71.838,2
-0.835,0.739,0.403,-107.239,27.588,74.280,2
-0.897,0.740,0.377,-120.850,36.316,74.158,2
-0.941,0.731,0.375,-122.070,45.898,74.402,2
-0.940,0.720,0.376,-115.540,53.284,75.989,2
-0.955,0.684,0.314,-123.352,59.875,79.224,2
-0.915,0.688,0.277,-142.822,65.918,81.482,2
-0.875,0.750,0.275,-148.621,71.228,82.581,2
-0.878,0.696,0.248,-140.442,75.989,81.299,2
-0.896,0.668,0.216,-132.996,80.627,79.834,2
-0.882,0.651,0.208,-124.939,85.876,77.576,2
-0.931,0.608,0.166,-108.459,92.041,74.524,2
-0.904,0.619,0.171,-117.432,97.473,70.984,2
-0.891,0.575,0.120,-126.221,103.333,67.139,2
-0.858,0.534,0.098,-131.409,109.192,63.477,2
-0.885,0.536,0.104,-124.573,113.159,59.509,2
-0.865,0.506,0.107,-112.183,115.417,55.115,2
-0.882,0.479,0.102,-107.178,116.211,50.842,2
-0.876,0.452,0.118,-114.441,115.356,47.424,2
-0.884,0.453,0.119,-120.789,113.403,44.739,2
-0.881,0.442,0.132,-126.587,110.168,42.297,2
-0.841,0.445,0.137,-122.742,105.103,39.673,2
-0.817,0.439,0.129,-118.286,100.342,37.903,2
-0.781,0.422,0.142,-130.249,96.130,36.987,2
-0.768,0.446,0.167,-152.710,91.553,35.767,2
-0.770,0.498,0.200,-156.128,87.891,35.156,2
-0.815,0.517,0.241,-155.029,85.266,34.729,2
-0.834,0.488,0.269,-178.650,82.825,32.959,2
-0.801,0.480,0.321,-257.080,81.970,27.832,2
-0.854,0.586,0.438,-306.091,82.886,21.057,2
-0.995,0.700,0.598,-328.430,84.229,12.085,2
-1.042,0.808,0.717,-335.266,87.769,0.854,2
-1.111,0.932,0.853,-306.641,95.459,-11.902,2
-1.149,1.055,0.985,-239.624,105.164,-24.658,2
-1.256,1.123,1.058,-148.071,117.493,-38.391,2
-1.350,1.086,1.033,-106.995,131.714,-52.185,2
-1.395,1.027,1.000,-113.159,150.635,-70.496,2
-1.493,0.987,1.006,-144.775,166.260,-90.759,2
-1.558,1.026,1.029,-153.015,176.758,-107.117,2
-1.646,1.088,1.033,-121.216,188.354,-123.108,2
-1.689,1.092,0.991,-71.045,198.730,-130.920,2
-1.696,1.042,0.923,-33.203,208.740,-134.949,2
-1.688,0.962,0.845,-5.676,217.895,-138.733,2
-1.659,0.863,0.772,-2.747,224.304,-143.677,2
-1.580,0.812,0.726,-8.362,229.431,-149.048,2
-1.482,0.809,0.695,16.968,234.497,-152.649,2
-1.459,0.775,0.659,46.021,239.685,-153.687,2
-1.412,0.714,0.581,70.251,246.277,-153.076,2
-1.340,0.645,0.506,69.519,251.892,-151.306,2
-1.295,0.606,0.461,55.847,255.737,-149.475,2
-1.155,0.592,0.422,51.453,257.935,-147.278,2
-1.033,0.586,0.374,50.049,259.277,-144.775,2
-0.884,0.559,0.347,34.668,257.690,-143.738,2
-0.725,0.552,0.346,-0.427,252.075,-144.775,2
-0.570,0.602,0.356,-56.030,241.638,-149.292,2
-0.458,0.746,0.426,-75.928,229.004,-155.090,2
-0.365,0.855,0.463,-37.781,218.689,-158.447,2
-0.251,0.861,0.469,16.296,210.632,-160.217,2
-0.158,0.769,0.421,52.917,205.749,-162.170,2
-0.100,0.688,0.365,46.997,201.782,-164.551,2
-0.052,0.866,0.337,28.625,197.998,-166.260,2
-0.042,0.543,0.271,7.202,195.312,-169.556,2
-0.105,0.427,0.156,3.235,194.641,-171.265,2
-0.151,0.280,0.011,1.709,196.533,-168.762,2
-0.249,0.257,-0.074,-5.249,200.073,-161.194,2
-0.229,1.722,0.057,-26.123,209.290,-142.273,2
-0.410,0.776,0.026,-57.922,216.919,-139.587,2
-0.576,0.326,-0.291,-112.183,220.764,-130.920,2
-0.787,0.577,-0.600,-129.028,228.149,-113.159,2
-0.901,0.171,-0.678,-142.761,239.319,-98.267,2
-1.376,0.107,-0.921,-144.714,256.714,-85.693,2
-1.279,0.118,-0.814,-95.581,269.592,-53.833,2
