ax,ay,az,gx,gy,gz,label
0.634,0.484,-0.317,102.417,19.348,-36.255,1
0.569,0.431,-0.315,59.265,18.127,-36.560,1
0.650,0.419,-0.271,-14.465,16.846,-37.476,1
0.660,0.483,-0.234,-65.308,15.198,-37.231,1
0.735,0.603,-0.171,-50.659,13.184,-35.217,1
0.741,0.580,-0.210,-15.015,12.390,-33.386,1
0.712,0.565,-0.252,-11.597,12.390,-33.691,1
0.710,0.589,-0.261,-11.169,12.390,-34.485,1
0.697,0.618,-0.230,-7.629,12.146,-34.546,1
0.682,0.630,-0.236,-3.906,11.719,-34.363,1
0.701,0.632,-0.241,3.967,11.230,-33.264,1
0.725,0.631,-0.218,6.836,10.620,-31.250,1
0.750,0.638,-0.205,0.916,10.315,-28.748,1
0.779,0.644,-0.196,-9.949,10.498,-25.818,1
0.800,0.661,-0.191,-19.043,10.681,-23.926,1
0.787,0.674,-0.177,-16.479,10.437,-23.071,1
0.772,0.684,-0.158,-14.587,9.766,-24.414,1
0.760,0.705,-0.126,-10.620,9.460,-25.757,1
0.769,0.716,-0.097,4.272,9.644,-27.466,1
0.777,0.683,-0.095,18.982,10.620,-28.381,1
0.761,0.643,-0.125,26.367,12.390,-28.992,1
0.726,0.594,-0.153,19.897,13.855,-29.480,1
0.707,0.575,-0.196,10.010,15.320,-30.212,1
0.782,0.584,-0.199,8.179,15.747,-29.419,1
0.878,0.595,-0.184,8.667,15.808,-27.771,1
0.893,0.597,-0.221,-12.817,15.381,-27.100,1
0.864,0.614,-0.245,-41.382,14.038,-28.076,1
0.842,0.650,-0.242,-38.513,11.658,-29.175,1
0.918,0.667,-0.243,4.639,10.132,-30.212,1
0.987,0.652,-0.245,39.917,9.277,-31.555,1
0.997,0.621,-0.265,29.968,10.315,-33.997,1
1.000,0.653,-0.254,0.488,10.681,-39.551,1
1.010,0.732,-0.233,-20.508,9.827,-45.166,1
0.980,0.844,-0.170,-7.263,7.080,-49.622,1
0.986,0.950,-0.114,35.645,3.662,-52.673,1
0.944,0.852,-0.159,68.604,2.075,-57.861,1
0.916,0.759,-0.184,71.045,2.686,-63.599,1
0.859,0.716,-0.153,67.505,4.150,-70.496,1
0.792,0.612,-0.096,65.308,5.737,-74.707,1
0.754,0.446,-0.108,43.396,7.568,-75.562,1
0.791,0.377,-0.074,16.357,10.864,-74.829,1
0.787,0.458,-0.034,28.381,14.404,-72.021,1
0.806,0.457,-0.046,52.551,17.883,-68.848,1
0.827,0.424,-0.070,46.570,20.203,-67.993,1
0.874,0.401,-0.106,16.785,22.827,-68.359,1
0.897,0.445,-0.102,-2.869,26.001,-69.031,1
0.854,0.450,-0.100,12.817,27.893,-71.472,1
0.865,0.436,-0.128,25.818,29.358,-75.378,1
0.896,0.438,-0.130,38.208,29.785,-78.918,1
0.925,0.407,-0.158,36.438,30.884,-82.336,1
0.955,0.403,-0.157,25.574,32.410,-86.487,1
0.968,0.408,-0.133,27.954,32.349,-91.614,1
0.990,0.416,-0.140,41.382,32.898,-95.032,1
0.947,0.389,-0.165,52.368,33.203,-98.206,1
0.931,0.363,-0.210,59.753,33.203,-101.440,1
0.927,0.309,-0.240,47.974,33.997,-104.797,1
0.962,0.274,-0.235,43.518,36.499,-107.727,1
0.878,0.267,-0.197,36.438,38.208,-109.619,1
0.799,0.224,-0.243,38.879,38.086,-110.352,1
0.790,0.151,-0.357,21.606,38.391,-113.159,1
0.774,0.165,-0.376,14.404,37.354,-116.089,1
0.694,0.149,-0.366,32.532,36.072,-119.019,1
0.639,0.050,-0.425,27.283,34.790,-122.620,1
0.734,-0.009,-0.441,7.202,32.959,-125.916,1
0.810,-0.015,-0.399,7.202,31.006,-126.709,1
0.804,-0.066,-0.394,13.733,29.053,-126.587,1
0.770,-0.117,-0.397,15.198,28.320,-126.282,1
0.698,-0.166,-0.375,19.470,28.809,-126.770,1
0.616,-0.230,-0.376,26.123,30.579,-127.563,1
0.498,-0.298,-0.353,37.659,33.691,-128.418,1
0.387,-0.410,-0.373,51.636,37.720,-128.601,1
0.282,-0.448,-0.354,51.086,42.908,-125.793,1
0.206,-0.487,-0.281,52.795,49.561,-119.690,1
0.163,-0.555,-0.272,58.716,56.702,-111.267,1
0.028,-0.630,-0.237,80.627,65.247,-98.511,1
-0.043,-0.766,-0.296,86.548,75.378,-82.947,1
-0.196,-0.887,-0.354,60.425,85.937,-65.430,1
-0.304,-1.028,-0.406,39.246,96.313,-45.044,1
-0.346,-1.163,-0.428,40.100,107.971,-19.043,1
-0.447,-1.316,-0.487,44.678,119.019,11.780,1
-0.661,-1.390,-0.560,67.810,128.601,47.607,1
-0.841,-1.475,-0.696,57.190,137.756,89.844,1
-1.005,-1.510,-0.735,46.387,144.287,136.597,1
-1.370,-1.496,-0.802,79.834,147.156,188.171,1
-1.698,-1.431,-0.925,97.046,145.630,249.634,1
-2.064,-1.320,-1.044,70.679,140.015,315.247,1
-2.553,-1.142,-1.125,31.494,133.240,378.845,1
-3.052,-0.927,-1.157,-19.226,126.160,450.134,1
-3.860,-0.656,-1.214,-16.541,120.300,525.879,1
-4.841,-0.491,-1.283,42.297,102.356,610.779,1
-5.963,-0.314,-1.380,116.028,71.655,684.814,1
-7.399,-0.201,-1.439,194.763,2.563,780.640,1
-7.999,-0.072,-1.345,258.179,-93.628,862.671,1
-8.000,0.114,-1.071,343.201,-213.135,923.035,1
-8.000,0.336,-0.693,478.943,-387.878,956.604,1
-8.000,0.647,-0.185,605.408,-576.477,930.969,1
-8.000,0.791,0.483,642.029,-763.122,851.013,1
-8.000,1.233,1.383,682.129,-911.987,740.173,1
-8.000,1.609,1.563,774.170,-1029.846,597.351,1
-8.000,1.521,2.325,979.492,-1101.196,411.377,1
-8.000,1.935,1.554,982.788,-1109.070,158.508,1
-8.000,1.703,2.866,979.004,-1052.673,-80.627,1
-8.000,1.398,2.269,1141.174,-916.138,-342.102,1
-8.000,0.476,1.808,981.811,-715.576,-550.171,1
-8.000,-0.200,1.333,539.062,-556.946,-633.301,1
-8.000,-0.335,1.679,213.135,-444.031,-638.428,1
-6.860,-0.261,1.784,227.661,-360.962,-610.474,1
-5.915,-0.416,1.763,268.127,-271.179,-581.726,1
-5.099,-0.777,1.661,244.934,-187.561,-554.687,1
-4.260,-0.946,1.548,186.096,-109.314,-519.043,1
-3.751,-0.968,1.523,147.461,-47.302,-478.271,1
-3.283,-0.967,1.508,165.710,1.953,-436.035,1
-2.710,-1.020,1.368,173.462,37.537,-394.958,1
-2.100,-1.013,1.243,180.176,67.261,-347.595,1
-1.913,-0.997,1.084,147.888,88.989,-299.805,1
-1.564,-0.923,0.986,107.849,101.685,-253.540,1
-1.169,-0.805,0.861,86.365,107.178,-212.769,1
-0.872,-0.701,0.781,94.727,108.643,-168.823,1
-0.619,-0.651,0.684,128.784,108.704,-131.287,1
-0.516,-0.648,0.583,125.000,107.056,-97.412,1
-0.383,-0.596,0.540,113.892,104.248,-73.364,1
-0.196,-0.527,0.507,102.478,99.915,-50.964,1
-0.034,-0.440,0.497,110.168,94.604,-30.457,1
0.143,-0.392,0.480,131.958,90.088,-11.353,1
0.230,-0.359,0.448,147.766,87.158,5.920,1
0.290,-0.322,0.454,153.198,85.693,19.409,1
0.283,-0.309,0.471,155.090,84.290,30.029,1
0.301,-0.329,0.505,130.249,81.848,39.490,1
0.337,-0.328,0.566,105.469,79.407,46.997,1
0.387,-0.320,0.604,102.295,76.599,53.772,1
0.475,-0.319,0.587,117.493,74.829,61.096,1
0.523,-0.339,0.546,142.517,74.829,70.190,1
0.667,-0.358,0.527,156.250,76.477,80.627,1
0.558,-0.375,0.599,141.235,78.857,89.172,1
0.501,-0.323,0.604,125.244,81.177,98.083,1
0.505,-0.313,0.616,104.431,84.106,105.041,1
0.543,-0.261,0.567,100.769,88.440,111.206,1
0.541,-0.242,0.569,122.131,92.957,117.493,1
0.549,-0.234,0.582,138.733,96.619,124.878,1
0.514,-0.230,0.534,128.479,100.769,133.362,1
0.468,-0.220,0.490,101.929,104.858,140.320,1
0.494,-0.171,0.459,85.388,109.314,147.278,1
0.515,-0.134,0.422,93.567,113.770,154.724,1
0.477,-0.107,0.400,100.708,117.187,162.964,1
0.422,-0.045,0.382,101.501,119.629,170.715,1
0.407,0.012,0.327,92.957,123.352,179.321,1
0.400,0.083,0.292,80.261,127.869,188.782,1
0.335,0.127,0.270,79.468,131.531,196.777,1
0.233,0.129,0.226,101.501,134.460,203.491,1
0.151,0.157,0.231,114.380,134.583,209.839,1
0.008,0.237,0.179,97.412,132.202,216.736,1
0.008,0.354,0.152,73.547,130.981,223.450,1
-0.045,0.514,0.096,67.627,130.798,230.286,1
-0.140,0.596,0.049,73.853,129.517,233.093,1
-0.256,0.704,0.005,76.172,127.930,233.643,1
-0.304,0.900,-0.004,81.726,126.160,234.680,1
-0.396,1.060,-0.033,96.680,121.765,234.619,1
-0.399,1.192,-0.110,102.539,118.286,231.140,1
-0.454,1.307,-0.175,67.322,115.540,223.633,1
-0.464,1.493,-0.187,55.298,114.014,210.388,1
-0.474,1.672,-0.245,68.481,111.145,199.829,1
-0.417,1.747,-0.365,65.369,105.957,184.631,1
-0.366,1.839,-0.464,61.096,97.656,166.809,1
-0.293,1.862,-0.500,69.458,87.708,148.560,1
-0.221,1.916,-0.484,64.819,76.965,133.179,1
-0.166,1.906,-0.501,66.162,69.031,118.286,1
-0.045,1.871,-0.503,83.130,63.538,105.041,1
0.036,1.744,-0.509,79.163,58.228,95.215,1
0.034,1.651,-0.511,49.927,52.063,84.534,1
0.064,1.619,-0.560,17.151,46.143,75.623,1
0.051,1.625,-0.552,13.062,39.978,65.857,1
0.062,1.608,-0.532,31.738,35.278,58.167,1
0.054,1.534,-0.532,40.466,28.809,51.636,1
0.039,1.455,-0.533,11.658,20.447,44.128,1
0.024,1.392,-0.485,-3.601,12.451,37.476,1
-0.002,1.244,-0.418,-15.503,5.554,32.104,1
-0.011,1.183,-0.334,-21.057,0.488,28.931,1
-0.062,1.161,-0.254,-20.447,-3.784,27.039,1
-0.098,1.141,-0.184,-11.047,-6.836,25.696,1
-0.142,1.111,-0.128,-3.113,-9.644,23.743,1
-0.116,1.093,-0.093,3.052,-11.292,22.278,1
-0.098,1.060,-0.049,4.456,-11.597,21.362,1
-0.083,1.043,-0.024,0.061,-10.437,21.729,1
-0.100,1.045,-0.010,-0.488,-9.766,21.729,1
-0.110,1.078,0.012,2.991,-10.010,21.301,1
-0.069,1.059,0.107,-15.381,-9.644,19.897,1
-0.119,1.077,0.039,23.987,-9.460,18.494,1
-0.103,1.042,-0.039,16.907,-10.315,16.174,1
-0.102,1.084,-0.032,9.521,-11.414,14.709,1
-0.115,1.089,-0.024,21.484,-12.878,12.878,1
-0.143,1.072,-0.032,19.897,-14.099,10.437,1
-0.151,1.074,-0.027,11.292,-14.954,8.301,1
-0.158,1.086,0.000,12.817,-15.625,5.859,1
-0.156,1.073,0.008,17.578,-16.052,4.089,1
-0.155,1.060,0.024,9.338,-15.381,2.197,1
-0.158,1.060,0.064,7.019,-14.282,0.427,1
-0.135,1.048,0.072,4.456,-12.451,-0.549,1
-0.130,1.040,0.073,0.305,-10.681,-1.770,1
-0.123,1.029,0.069,0.610,-9.094,-2.563,1
-0.122,1.017,0.056,3.113,-7.751,-2.869,1
-0.103,1.008,0.047,1.953,-6.531,-2.625,1
-0.108,1.010,0.046,4.883,-6.165,-2.258,1
-0.102,0.989,0.031,3.418,-6.165,-2.563,1
-0.093,0.977,0.018,-0.793,-6.348,-2.502,1
-0.102,0.971,0.016,-3.906,-7.324,-2.747,1
-0.125,0.980,-0.001,-2.563,-7.690,-2.502,1
-0.126,0.983,0.006,3.418,-8.484,-2.258,1
-0.139,0.982,0.004,7.263,-9.094,-2.197,1
-0.129,0.979,0.021,7.629,-9.888,-2.136,1
-0.129,0.978,0.034,7.446,-10.010,-2.197,1
-0.122,0.959,0.046,3.235,-9.277,-2.869,1
-0.104,0.958,0.057,-1.648,-8.301,-2.747,1
-0.092,0.950,0.066,1.404,-7.446,-2.014,1
-0.107,0.934,0.055,4.395,-6.958,-1.038,1
-0.102,0.926,0.040,5.615,-6.531,-0.244,1
-0.090,0.919,0.035,2.380,-6.653,0.732,1
-0.097,0.924,0.033,2.808,-6.531,2.014,1
-0.130,0.920,0.037,1.465,-6.714,3.052,1
-0.138,0.916,0.032,-0.183,-6.470,3.723,1
-0.137,0.919,0.025,3.662,-6.714,4.456,1
-0.124,0.924,0.020,6.592,-6.470,6.287,1
-0.101,0.920,0.036,5.432,-6.592,8.179,1
-0.113,0.918,0.052,0.122,-5.493,10.071,1
-0.110,0.919,0.071,-1.770,-3.845,11.353,1
-0.126,0.950,0.093,-1.282,-2.502,12.573,1
-0.117,0.981,0.120,-1.404,-0.916,12.695,1
-0.125,1.050,0.197,0.610,0.549,12.390,1
-0.055,1.191,0.300,-9.460,3.967,14.954,1
-0.180,1.379,0.595,12.451,8.606,11.475,1
-0.095,1.357,0.710,56.519,18.433,8.362,1
-0.120,1.446,0.912,49.500,31.372,2.075,1
-0.172,1.509,1.250,30.457,49.011,-4.578,1
-0.238,1.523,1.468,52.673,67.871,-8.545,1
-0.303,1.467,1.617,31.860,90.942,-12.329,1
-0.411,1.556,1.766,17.395,116.028,-18.250,1
-0.494,1.617,1.875,-5.798,142.395,-23.621,1
-0.574,1.599,1.906,-15.198,171.020,-34.668,1
-0.588,1.569,1.832,-45.715,199.219,-43.884,1
-0.744,1.569,1.675,-40.283,231.201,-57.861,1
-0.945,1.597,1.531,-44.556,257.935,-70.984,1
-1.110,1.651,1.366,-48.279,280.579,-85.144,1
-1.310,1.732,1.309,-46.997,299.133,-98.877,1
-1.444,1.798,1.093,-50.537,315.308,-112.671,1
-1.666,1.916,0.948,-73.547,328.064,-130.310,1
-1.593,1.827,0.674,-91.553,338.806,-150.330,1
-1.676,1.875,0.478,-137.939,342.957,-177.002,1
-1.738,1.981,0.354,-152.344,341.064,-205.383,1
-1.769,2.040,0.204,-154.785,334.351,-232.666,1
-1.885,2.048,-0.007,-157.227,321.350,-261.292,1
-1.940,2.040,-0.278,-161.377,302.734,-289.001,1
-1.925,1.989,-0.526,-141.052,282.227,-311.157,1
-1.806,1.797,-0.757,-129.272,256.470,-332.214,1
-1.712,1.606,-0.982,-144.897,223.694,-350.891,1
-1.753,1.446,-1.177,-159.546,181.030,-369.385,1
-1.792,1.167,-1.278,-148.071,139.404,-381.836,1
-1.808,0.994,-1.308,-108.276,104.675,-389.038,1
-1.766,0.761,-1.308,-49.500,75.806,-390.503,1
-1.645,0.487,-1.266,-10.742,55.054,-388.916,1
-1.490,0.229,-1.217,2.075,40.283,-385.315,1
-1.344,0.013,-1.158,-14.526,28.259,-379.211,1
-1.205,-0.092,-1.108,-34.424,17.334,-370.361,1
-1.125,-0.178,-1.029,-23.621,7.141,-360.779,1
-1.028,-0.301,-0.969,3.113,1.160,-351.929,1
-1.043,-0.435,-0.901,13.855,-2.136,-344.299,1
-0.992,-0.531,-0.850,10.010,-3.723,-336.182,1
-0.936,-0.587,-0.801,8.118,-5.676,-326.599,1
-0.898,-0.666,-0.759,7.019,-7.935,-315.308,1
-0.866,-0.742,-0.759,0.549,-10.071,-301.331,1
-0.788,-0.750,-0.760,1.465,-10.254,-286.865,1
-0.849,-0.814,-0.707,-4.089,-9.155,-268.372,1
-0.789,-0.966,-0.626,-21.301,-8.667,-247.498,1
-0.906,-0.979,-0.629,-12.390,-7.568,-227.783,1
-0.952,-1.149,-0.598,-16.602,-5.737,-205.139,1
-0.992,-1.268,-0.583,-16.846,-2.747,-178.406,1
-0.923,-1.416,-0.514,10.376,2.197,-148.132,1
-0.838,-1.522,-0.465,32.654,13.855,-102.539,1
-0.953,-1.759,-0.440,50.171,26.367,-61.401,1
-0.835,-1.836,-0.294,24.902,41.199,-6.348,1
-0.990,-1.940,-0.285,46.814,56.274,55.298,1
-1.323,-2.004,-0.250,75.073,70.374,120.544,1
-1.510,-2.045,-0.236,97.107,79.163,185.364,1
-1.828,-1.864,-0.445,117.126,87.891,259.827,1
-2.205,-1.600,-0.385,141.724,88.562,338.623,1
-2.569,-1.475,-0.591,111.328,85.815,419.983,1
-3.090,-1.187,-0.838,110.291,82.336,507.996,1
-3.951,-1.138,-1.027,64.880,76.477,598.389,1
-5.191,-0.545,-0.915,68.481,74.524,694.702,1
-6.998,-0.370,-1.100,105.652,60.120,792.786,1
-8.000,-0.377,-1.356,118.286,27.954,893.249,1
-8.000,-0.384,-1.534,136.719,-27.832,995.727,1
-8.000,-0.305,-1.474,291.565,-138.794,1107.056,1
-8.000,-0.144,-1.178,508.301,-339.905,1185.486,1
-8.000,0.272,-0.588,604.858,-573.608,1186.035,1
-8.000,0.887,0.593,578.125,-798.218,1117.798,1
-8.000,1.737,1.979,738.342,-992.920,1002.502,1
-8.000,2.443,1.818,1037.109,-1184.448,803.955,1
-8.000,2.153,2.356,1403.503,-1318.970,423.096,1
-8.000,2.335,1.348,1361.694,-1287.536,15.137,1
-8.000,1.635,1.571,1447.815,-1109.253,-412.537,1
-8.000,0.472,0.750,1249.756,-808.472,-732.056,1
-8.000,-0.301,0.501,740.723,-545.288,-862.549,1
-8.000,-0.364,0.782,341.003,-391.602,-879.333,1
-8.000,0.108,1.153,266.785,-299.805,-835.510,1
-8.000,-0.051,0.995,327.148,-207.947,-787.598,1
-7.585,-0.322,0.860,303.772,-108.215,-728.210,1
-6.244,-0.515,0.795,230.591,-28.198,-662.720,1
-5.323,-0.667,0.715,193.115,29.602,-594.055,1
-4.608,-0.756,0.558,169.067,69.336,-524.658,1
-3.884,-0.820,0.452,132.751,90.393,-455.200,1
-3.190,-0.828,0.378,117.920,97.961,-387.390,1
-2.630,-0.890,0.340,129.883,100.891,-322.388,1
-2.213,-0.994,0.286,107.239,99.976,-263.611,1
-1.726,-0.979,0.302,95.642,94.910,-210.815,1
-1.292,-0.958,0.336,93.689,89.416,-167.358,1
-1.051,-0.882,0.352,95.947,83.984,-126.404,1
-0.830,-0.827,0.385,88.928,78.857,-94.727,1
-0.751,-0.825,0.348,65.247,73.975,-66.101,1
-0.550,-0.812,0.415,47.485,68.665,-41.809,1
-0.321,-0.810,0.494,51.575,64.514,-17.883,1
-0.148,-0.775,0.546,70.496,60.486,3.601,1
-0.001,-0.756,0.571,85.815,55.664,24.109,1
0.104,-0.694,0.622,109.253,49.438,42.725,1
0.087,-0.656,0.609,116.455,44.006,55.420,1
0.029,-0.612,0.614,107.788,39.368,65.308,1
0.061,-0.578,0.605,97.473,35.522,72.876,1
0.091,-0.569,0.631,84.045,32.715,78.857,1
0.180,-0.530,0.659,84.534,29.602,85.327,1
0.281,-0.543,0.660,90.881,28.320,91.797,1
0.303,-0.525,0.680,96.375,26.855,97.534,1
0.354,-0.472,0.678,108.704,25.269,104.126,1
0.372,-0.431,0.710,136.230,24.536,110.046,1
0.343,-0.384,0.725,136.475,25.574,115.479,1
0.186,-0.354,0.772,127.563,29.480,120.361,1
0.254,-0.337,0.782,123.840,35.706,125.671,1
0.470,-0.354,0.767,121.521,43.396,131.714,1
0.631,-0.324,0.841,125.000,49.927,138.672,1
0.664,-0.285,0.898,144.653,56.091,146.362,1
0.627,-0.282,0.886,137.939,62.805,154.846,1
0.678,-0.245,0.846,130.859,69.580,164.124,1
0.697,-0.235,0.707,119.507,76.111,171.875,1
0.673,-0.194,0.641,117.187,83.008,177.612,1
0.709,-0.138,0.591,118.713,88.074,182.373,1
0.735,-0.000,0.632,115.112,91.675,188.477,1
0.714,0.111,0.617,111.572,94.299,193.970,1
0.632,0.143,0.586,104.431,96.558,196.594,1
0.547,0.208,0.494,106.506,101.868,196.899,1
0.506,0.236,0.425,109.375,107.422,196.106,1
0.484,0.269,0.392,99.731,111.328,195.923,1
0.471,0.309,0.338,85.205,115.784,197.388,1
0.408,0.351,0.296,67.017,119.263,198.853,1
0.338,0.401,0.281,55.298,122.192,199.951,1
0.332,0.466,0.255,67.566,125.305,202.332,1
0.292,0.465,0.191,78.430,128.174,205.200,1
0.287,0.518,0.107,66.467,130.127,209.106,1
0.235,0.547,0.078,43.152,131.775,212.280,1
0.108,0.610,0.002,16.541,133.789,213.013,1
0.023,0.684,0.057,17.822,135.620,212.036,1
-0.045,0.800,-0.023,53.040,136.902,210.754,1
-0.144,0.868,-0.142,66.772,137.695,210.632,1
-0.220,0.906,-0.259,38.940,135.132,205.627,1
-0.180,1.073,-0.375,13.428,130.188,198.975,1
-0.183,1.216,-0.463,22.827,124.817,192.688,1
-0.176,1.327,-0.507,39.001,117.065,184.082,1
-0.220,1.390,-0.557,58.350,107.605,172.791,1
-0.176,1.416,-0.641,76.538,98.694,161.804,1
-0.124,1.451,-0.702,99.060,87.341,151.917,1
-0.114,1.386,-0.687,93.384,72.205,143.860,1
-0.083,1.338,-0.653,47.485,60.059,135.620,1
-0.084,1.446,-0.607,36.804,49.622,129.333,1
-0.066,1.401,-0.550,54.626,40.771,124.023,1
-0.069,1.270,-0.473,48.157,33.447,118.652,1
-0.029,1.197,-0.385,54.443,30.151,116.150,1
-0.090,1.130,-0.321,55.054,26.733,114.807,1
-0.138,1.129,-0.308,24.841,22.522,111.938,1
-0.200,1.151,-0.262,13.733,19.348,108.826,1
-0.189,1.105,-0.254,14.526,17.639,105.591,1
-0.157,1.083,-0.244,25.146,17.273,104.126,1
-0.156,1.136,-0.196,31.494,16.541,101.196,1
-0.219,1.204,-0.172,33.752,15.503,97.717,1
-0.252,1.267,-0.145,23.071,13.367,92.529,1
-0.276,1.280,-0.182,2.319,11.597,87.463,1
-0.261,1.386,-0.114,-3.113,11.047,81.665,1
-0.318,1.415,-0.109,29.907,10.315,75.195,1
-0.296,1.385,-0.105,22.583,10.010,67.871,1
-0.314,1.448,-0.069,8.789,10.437,60.913,1
-0.331,1.468,-0.027,5.432,11.536,53.589,1
-0.306,1.453,-0.017,11.719,12.512,45.410,1
-0.255,1.402,-0.021,13.672,13.916,37.292,1
-0.237,1.377,-0.004,6.653,14.648,29.846,1
-0.208,1.349,0.042,0.366,15.625,22.766,1
-0.081,1.369,0.154,-43.518,17.151,16.602,1
-0.173,1.431,0.247,11.536,20.264,13.245,1
-0.162,1.364,0.290,31.128,22.888,9.277,1
-0.147,1.384,0.484,18.372,28.564,5.859,1
-0.140,1.417,0.660,11.963,38.086,3.479,1
-0.284,1.479,0.855,-11.169,51.392,-1.709,1
-0.332,1.631,1.011,0.122,65.857,-8.362,1
-0.410,1.731,1.148,44.617,83.618,-13.916,1
-0.542,1.689,1.290,44.739,106.201,-23.254,1
-0.571,1.726,1.407,-40.222,130.615,-36.438,1
-0.668,1.902,1.509,-60.242,152.893,-52.002,1
-0.686,1.879,1.463,-48.645,179.871,-69.580,1
-0.765,1.869,1.378,-59.814,203.979,-89.172,1
-0.850,1.876,1.254,-60.974,224.976,-108.093,1
-0.989,1.739,1.018,-47.485,244.019,-126.648,1
-1.115,1.839,0.930,-75.562,257.202,-145.020,1
-1.161,1.882,0.795,-84.595,266.357,-161.987,1
-1.188,1.863,0.651,-109.314,271.606,-179.932,1
-1.219,1.811,0.491,-137.146,273.926,-202.026,1
-1.320,1.753,0.355,-139.343,274.353,-224.670,1
-1.408,1.643,0.208,-142.517,269.409,-249.145,1
-1.459,1.535,0.029,-157.104,258.484,-271.790,1
-1.445,1.444,-0.121,-168.640,246.033,-290.344,1
-1.457,1.322,-0.285,-176.147,229.797,-309.570,1
-1.447,1.210,-0.473,-173.706,210.632,-326.660,1
-1.424,1.109,-0.611,-160.645,190.735,-340.088,1
-1.320,0.961,-0.711,-146.851,171.509,-349.915,1
-1.271,0.770,-0.786,-160.400,148.865,-358.032,1
-1.165,0.623,-0.815,-181.885,124.390,-364.685,1
-1.101,0.494,-0.847,-175.476,99.548,-366.760,1
-1.057,0.353,-0.873,-165.283,76.660,-363.464,1
-0.981,0.215,-0.858,-160.828,55.603,-357.544,1
-0.919,0.093,-0.794,-148.437,36.987,-350.464,1
-0.909,0.017,-0.728,-123.779,23.132,-343.506,1
-0.959,-0.040,-0.649,-78.186,11.536,-335.388,1
-0.966,-0.149,-0.641,-53.650,5.371,-328.308,1
-0.995,-0.233,-0.626,-63.904,-1.038,-320.007,1
-0.679,-0.284,-0.602,-113.159,-11.108,-307.861,1
-1.084,-0.491,-0.468,-155.029,-25.085,-298.279,1
-0.917,-0.632,-0.460,-83.435,-31.067,-285.461,1
-0.935,-0.835,-0.498,-33.752,-32.715,-271.179,1
-0.938,-1.006,-0.562,-39.856,-31.799,-254.211,1
