ax,ay,az,gx,gy,gz,label
-0.825,0.934,-0.330,2.319,13.672,-6.531,1
-0.859,0.977,-0.363,11.536,11.047,-10.986,1
-0.856,1.032,-0.379,-2.136,8.240,-18.005,1
-0.886,1.111,-0.369,0.916,5.432,-26.367,1
-0.891,1.178,-0.377,13.611,2.930,-36.865,1
-0.902,1.224,-0.383,24.597,0.549,-48.706,1
-0.890,1.229,-0.400,23.254,-0.671,-61.584,1
-0.882,1.220,-0.423,-0.427,-1.343,-73.425,1
-0.859,1.244,-0.408,-20.691,-1.953,-85.632,1
-0.870,1.268,-0.383,-19.226,-2.441,-95.886,1
-0.891,1.286,-0.370,-12.451,-3.601,-104.553,1
-0.928,1.314,-0.372,-11.353,-4.822,-113.403,1
-0.997,1.320,-0.426,-35.461,-5.676,-123.596,1
-1.007,1.411,-0.492,-39.795,-5.554,-133.667,1
-1.086,1.348,-0.420,-43.030,-6.287,-142.883,1
-1.130,1.308,-0.407,-31.677,-6.592,-153.137,1
-1.097,1.238,-0.392,-23.132,-6.531,-164.307,1
-1.101,1.155,-0.404,-27.222,-7.324,-175.354,1
-1.099,1.082,-0.359,-40.283,-9.277,-186.829,1
-1.039,1.002,-0.304,-56.274,-13.977,-196.289,1
-1.134,0.975,-0.280,-56.641,-19.409,-202.454,1
-1.072,0.916,-0.189,-34.851,-23.560,-206.909,1
-1.031,0.834,-0.124,-15.625,-27.466,-208.435,1
-0.958,0.793,-0.079,17.212,-28.931,-207.031,1
-0.883,0.779,-0.074,53.223,-27.344,-202.820,1
-0.818,0.724,-0.061,68.726,-24.658,-198.486,1
-0.723,0.725,-0.053,58.960,-21.667,-192.322,1
-0.488,0.484,0.191,24.109,-19.958,-188.049,1
-0.415,0.578,0.195,33.569,-15.381,-180.176,1
-0.131,0.317,0.224,38.269,-11.902,-170.227,1
-0.004,0.543,0.241,53.650,-6.042,-157.166,1
0.173,0.389,0.165,68.115,-1.648,-143.982,1
0.280,0.138,0.156,77.698,2.136,-135.193,1
0.254,0.416,-0.846,67.627,15.320,-127.197,1
0.535,-0.488,-0.898,10.376,38.513,-125.427,1
0.492,0.387,-0.371,38.818,48.035,-123.962,1
0.396,0.371,-0.155,94.299,50.110,-111.694,1
0.231,0.493,-0.140,126.343,54.687,-84.717,1
0.735,0.492,-0.276,134.766,62.439,-54.993,1
1.120,0.563,-0.209,77.148,66.772,-30.457,1
1.644,0.364,-0.269,-20.996,64.758,-11.902,1
1.354,0.148,-0.173,-94.299,57.312,-17.212,1
0.611,0.351,-0.356,-67.688,53.528,-27.771,1
0.165,0.632,-0.432,22.888,59.448,-24.719,1
0.237,0.564,-0.273,37.720,54.810,-20.508,1
0.284,0.546,-0.215,8.972,47.974,-24.902,1
0.417,0.601,-0.252,24.597,43.701,-28.809,1
0.421,0.698,-0.262,69.580,40.955,-30.518,1
0.443,0.666,-0.324,60.730,40.466,-28.870,1
0.457,0.564,-0.316,-10.071,39.185,-29.541,1
0.451,0.620,-0.272,-76.416,36.682,-31.799,1
0.450,0.706,-0.287,-54.199,34.363,-35.400,1
0.439,0.763,-0.334,7.690,32.349,-36.438,1
0.483,0.729,-0.405,32.776,30.273,-33.325,1
0.525,0.743,-0.421,51.880,27.222,-29.053,1
0.504,0.739,-0.446,83.374,24.902,-24.780,1
0.444,0.726,-0.434,86.975,22.156,-22.034,1
0.465,0.693,-0.368,67.810,17.883,-18.738,1
0.515,0.639,-0.335,40.894,14.587,-14.587,1
0.483,0.625,-0.348,9.766,11.353,-9.705,1
0.457,0.597,-0.346,5.249,10.498,-5.188,1
0.471,0.565,-0.350,6.653,10.193,-1.404,1
0.499,0.568,-0.381,9.216,10.132,2.563,1
0.488,0.561,-0.311,13.977,10.803,6.470,1
0.488,0.613,-0.309,17.761,10.620,9.949,1
0.467,0.642,-0.258,21.484,10.132,12.207,1
0.575,0.741,-0.158,30.212,7.874,14.221,1
0.707,0.800,-0.150,29.297,3.479,15.137,1
0.770,0.824,-0.207,12.695,0.732,15.930,1
0.735,0.879,-0.211,14.771,1.404,16.296,1
0.699,0.936,-0.189,39.795,3.418,16.724,1
0.628,0.938,-0.171,53.406,5.249,15.625,1
0.560,0.928,-0.098,51.086,6.653,13.123,1
0.502,0.933,-0.142,47.791,8.057,9.888,1
0.459,0.962,-0.048,44.495,7.874,6.653,1
0.450,1.068,0.039,50.171,5.859,3.479,1
0.483,0.988,0.024,40.100,3.967,-0.488,1
0.514,0.960,-0.015,15.930,3.845,-4.395,1
0.530,0.992,-0.021,25.391,6.042,-7.019,1
0.504,1.003,-0.013,45.410,9.277,-9.277,1
0.496,0.986,-0.003,53.101,12.817,-11.963,1
0.513,0.962,0.001,49.255,16.296,-14.832,1
0.540,0.920,0.018,39.856,19.043,-16.724,1
0.533,0.882,-0.023,19.287,20.325,-17.395,1
0.452,0.897,0.013,8.972,21.240,-17.578,1
0.435,0.870,-0.016,12.451,21.667,-17.517,1
0.456,0.821,-0.064,11.047,23.010,-17.212,1
0.471,0.790,-0.076,6.592,24.902,-15.503,1
0.453,0.766,-0.099,-0.305,27.161,-13.306,1
0.412,0.761,-0.114,-3.723,29.419,-10.681,1
0.367,0.742,-0.142,-8.667,31.555,-7.629,1
0.314,0.705,-0.185,-20.020,34.302,-3.479,1
0.301,0.677,-0.213,-36.804,37.537,2.869,1
0.330,0.655,-0.240,-53.345,39.978,9.888,1
0.325,0.636,-0.278,-62.988,41.321,16.663,1
0.303,0.636,-0.314,-56.885,41.382,22.522,1
