ax,ay,az,gx,gy,gz,label
-0.649,0.670,0.281,5.737,-4.333,-1.404,0
-0.656,0.672,0.288,6.348,-4.272,-0.977,0
-0.645,0.669,0.285,3.174,-4.578,-0.244,0
-0.635,0.670,0.286,-1.221,-4.822,-0.061,0
-0.639,0.675,0.281,-2.502,-4.944,0.366,0
-0.651,0.682,0.275,-1.282,-4.822,0.732,0
-0.648,0.690,0.272,-0.916,-4.517,1.282,0
-0.649,0.692,0.266,-0.488,-4.028,1.587,0
-0.659,0.690,0.269,1.038,-3.540,2.258,0
-0.671,0.687,0.262,0.244,-3.235,2.258,0
-0.660,0.677,0.260,-4.028,-3.174,2.075,0
-0.659,0.679,0.264,-6.409,-2.869,1.709,0
-0.671,0.685,0.273,-1.892,-2.502,1.160,0
-0.694,0.685,0.269,2.197,-1.953,0.427,0
-0.677,0.685,0.261,-0.732,-1.648,-0.305,0
-0.675,0.692,0.265,-0.305,-1.343,-1.282,0
-0.685,0.692,0.272,3.540,-1.099,-2.258,0
-0.679,0.685,0.274,3.174,-1.160,-3.052,0
-0.674,0.688,0.274,0.854,-1.099,-3.845,0
-0.680,0.683,0.270,1.221,-1.160,-4.150,0
-0.687,0.686,0.266,5.188,-1.099,-4.150,0
-0.678,0.685,0.259,6.592,-0.793,-4.578,0
-0.669,0.680,0.256,0.122,-0.793,-4.578,0
-0.664,0.677,0.257,-4.395,-0.732,-4.578,0
-0.657,0.675,0.258,-1.343,-0.732,-4.395,0
-0.655,0.677,0.260,4.089,-0.854,-4.028,0
-0.660,0.674,0.258,7.141,-0.793,-3.418,0
-0.656,0.674,0.258,6.531,-1.099,-2.747,0
-0.667,0.672,0.255,5.066,-0.916,-2.075,0
-0.660,0.665,0.252,0.610,-1.160,-1.587,0
-0.662,0.671,0.253,-2.502,-1.221,-1.282,0
-0.656,0.677,0.262,-0.977,-1.099,-0.549,0
-0.667,0.680,0.266,4.150,-0.916,0.183,0
-0.671,0.679,0.258,6.653,-0.732,0.549,0
-0.665,0.677,0.253,4.456,-0.854,0.977,0
-0.666,0.674,0.259,-0.732,-0.916,1.404,0
-0.659,0.671,0.268,-4.700,-0.854,1.343,0
-0.658,0.667,0.271,-3.723,-0.916,1.282,0
-0.660,0.678,0.277,1.160,-0.916,1.099,0
-0.667,0.685,0.270,4.517,-0.671,1.160,0
-0.649,0.686,0.268,0.549,-0.488,0.732,0
-0.656,0.695,0.272,-3.418,-0.793,0.793,0
-0.667,0.701,0.281,-2.197,-0.610,0.732,0
-0.672,0.698,0.276,0.916,-0.366,0.427,0
-0.666,0.688,0.270,2.075,-0.061,0.061,0
-0.663,0.687,0.269,2.380,0.000,0.061,0
-0.672,0.686,0.275,2.686,0.427,-0.305,0
-0.668,0.680,0.277,0.671,0.427,-0.793,0
-0.665,0.682,0.272,-0.488,0.488,-1.038,0
-0.674,0.680,0.267,1.587,0.732,-1.282,0
-0.663,0.679,0.266,2.014,0.916,-1.404,0
-0.659,0.684,0.261,0.366,0.854,-1.587,0
-0.662,0.686,0.260,0.671,1.038,-1.221,0
-0.666,0.676,0.264,0.183,1.160,-1.099,0
-0.653,0.678,0.263,-0.610,0.916,-1.038,0
-0.655,0.680,0.271,0.732,0.977,-0.671,0
-0.660,0.681,0.271,1.770,0.793,-0.305,0
-0.672,0.681,0.265,0.366,0.366,0.122,0
-0.662,0.676,0.258,-1.831,0.427,0.244,0
-0.660,0.679,0.261,-1.953,0.488,0.549,0
-0.656,0.680,0.268,-0.366,0.549,0.366,0
-0.652,0.678,0.272,0.305,0.244,0.732,0
-0.650,0.685,0.272,-0.671,0.000,0.488,0
-0.656,0.685,0.269,0.671,0.000,0.793,0
-0.653,0.682,0.266,0.183,-0.122,0.488,0
-0.652,0.681,0.266,-2.075,-0.305,0.488,0
-0.666,0.682,0.270,-1.648,-0.183,0.244,0
-0.663,0.682,0.266,0.488,-0.488,0.366,0
-0.675,0.683,0.265,2.075,-0.366,0.488,0
-0.660,0.682,0.260,0.000,-0.671,0.366,0
-0.667,0.687,0.265,-0.122,-0.732,0.305,0
-0.684,0.687,0.261,1.770,-0.916,0.366,0
-0.672,0.676,0.263,0.000,-0.977,0.183,0
-0.671,0.674,0.262,-1.709,-1.282,-0.366,0
-0.665,0.675,0.266,-0.549,-1.404,-0.916,0
-0.665,0.677,0.268,0.793,-1.648,-1.160,0
-0.665,0.680,0.273,0.916,-1.892,-1.282,0
-0.656,0.686,0.266,-0.122,-2.258,-1.221,0
-0.656,0.689,0.269,0.488,-2.258,-0.977,0
-0.668,0.692,0.267,1.465,-2.380,-0.671,0
-0.657,0.691,0.267,0.793,-2.441,-0.549,0
-0.655,0.692,0.267,1.953,-2.563,-0.183,0
-0.659,0.692,0.266,4.700,-2.441,-0.183,0
-0.664,0.676,0.259,5.249,-2.197,-0.305,0
-0.661,0.676,0.262,2.441,-2.136,-0.732,0
-0.664,0.684,0.269,-0.854,-1.892,-1.099,0
-0.673,0.680,0.266,-0.305,-2.014,-1.343,0
-0.675,0.683,0.267,2.686,-2.014,-1.343,0
-0.668,0.683,0.266,5.371,-1.831,-1.709,0
-0.671,0.682,0.263,4.150,-1.526,-1.648,0
-0.671,0.680,0.267,0.793,-1.526,-1.709,0
-0.664,0.677,0.268,-1.648,-1.526,-1.465,0
-0.661,0.680,0.270,-1.221,-1.526,-1.526,0
-0.660,0.680,0.275,1.709,-1.587,-1.404,0
-0.662,0.684,0.270,3.906,-1.465,-1.160,0
-0.662,0.677,0.267,2.869,-1.587,-0.916,0
-0.665,0.677,0.267,0.183,-1.770,-0.671,0
-0.666,0.676,0.262,-0.122,-1.404,-0.610,0
-0.672,0.675,0.260,1.770,-1.160,-0.366,0
-0.667,0.675,0.264,1.709,-1.099,-0.366,0
-0.665,0.679,0.264,0.916,-0.977,-0.244,0
-0.670,0.684,0.264,0.916,-0.977,0.061,0
-0.665,0.677,0.268,1.038,-0.977,0.183,0
-0.671,0.676,0.265,1.160,-0.732,0.305,0
-0.667,0.676,0.263,1.038,-0.671,0.427,0
-0.664,0.676,0.263,-0.183,-0.427,0.366,0
-0.662,0.681,0.269,-0.854,-0.488,0.793,0
-0.668,0.682,0.270,-0.549,-0.549,0.671,0
-0.667,0.683,0.268,-0.122,-0.610,0.488,0
-0.667,0.684,0.267,1.038,-0.427,0.671,0
-0.666,0.678,0.270,1.099,-0.244,0.488,0
-0.674,0.688,0.262,0.305,-0.122,0.366,0
-0.675,0.687,0.262,0.732,0.061,0.061,0
-0.670,0.682,0.262,0.671,0.427,-0.061,0
-0.663,0.680,0.264,-0.977,0.488,0.061,0
-0.662,0.678,0.269,-1.221,0.366,-0.488,0
-0.660,0.674,0.275,0.122,0.122,-0.916,0
-0.666,0.680,0.277,2.197,-0.427,-0.793,0
-0.661,0.683,0.268,2.747,-0.305,-0.977,0
-0.667,0.687,0.265,2.747,-0.488,-0.488,0
-0.654,0.685,0.257,0.183,-0.488,-0.183,0
-0.663,0.682,0.255,-1.404,-0.427,0.305,0
-0.659,0.679,0.256,-0.671,-0.427,0.244,0
-0.662,0.680,0.264,1.160,-0.427,0.488,0
-0.668,0.677,0.263,3.235,-0.427,0.732,0
-0.659,0.676,0.262,3.174,-0.671,1.099,0
-0.669,0.677,0.262,2.625,-0.610,0.916,0
-0.663,0.671,0.260,0.732,-0.854,0.977,0
-0.671,0.672,0.260,-0.427,-0.732,0.854,0
-0.667,0.668,0.263,-0.366,-0.793,0.854,0
-0.668,0.674,0.266,-0.610,-0.671,0.916,0
-0.664,0.674,0.263,-1.038,-1.160,0.977,0
-0.664,0.680,0.263,-0.610,-1.038,0.854,0
-0.662,0.682,0.255,0.000,-1.038,1.038,0
-0.671,0.684,0.259,-0.977,-1.221,0.854,0
-0.670,0.679,0.269,-2.502,-1.160,0.977,0
-0.670,0.682,0.265,-1.709,-1.282,0.793,0
-0.673,0.677,0.265,0.549,-0.977,0.244,0
-0.666,0.675,0.267,1.465,-1.160,-0.061,0
-0.668,0.680,0.271,1.648,-0.854,-0.305,0
-0.679,0.685,0.272,2.136,-0.854,-0.366,0
-0.677,0.679,0.268,0.854,-0.977,-0.366,0
-0.676,0.679,0.268,-0.061,-0.916,-0.793,0
-0.678,0.682,0.266,1.038,-0.916,-0.671,0
-0.674,0.680,0.267,2.197,-0.732,-0.916,0
-0.672,0.674,0.264,0.427,-0.610,-0.916,0
-0.671,0.676,0.266,-1.221,-0.610,-1.099,0
-0.667,0.681,0.268,0.549,-0.549,-0.977,0
-0.663,0.680,0.269,3.235,-0.244,-1.099,0
-0.665,0.677,0.264,3.601,-0.366,-0.793,0
-0.663,0.671,0.263,0.183,-0.305,-0.610,0
-0.667,0.672,0.264,-0.854,-0.610,-0.488,0
-0.669,0.675,0.264,0.854,-0.366,-0.183,0
-0.669,0.674,0.265,1.770,-0.549,-0.122,0
-0.676,0.673,0.260,1.709,-0.366,0.183,0
-0.677,0.673,0.262,1.282,-0.610,0.427,0
-0.679,0.670,0.259,0.793,-0.244,0.366,0
-0.671,0.672,0.265,0.610,-0.488,0.366,0
-0.671,0.667,0.264,0.000,-0.427,0.366,0
-0.668,0.664,0.267,-0.244,-0.610,0.549,0
-0.673,0.668,0.271,0.793,-0.732,0.305,0
-0.672,0.674,0.262,1.282,-0.854,0.305,0
-0.664,0.677,0.258,1.099,-1.038,0.671,0
-0.664,0.679,0.256,0.488,-0.671,0.793,0
-0.667,0.679,0.255,0.122,-0.549,0.977,0
-0.669,0.682,0.256,0.977,-0.488,1.099,0
-0.670,0.680,0.262,0.854,-0.305,1.282,0
-0.672,0.680,0.267,0.122,-0.366,0.916,0
-0.677,0.683,0.272,-0.366,-0.427,0.671,0
-0.665,0.686,0.259,0.183,-0.427,0.671,0
-0.673,0.682,0.269,1.770,-0.366,0.122,0
-0.671,0.676,0.262,1.709,-0.427,-0.061,0
-0.674,0.674,0.262,-0.366,-0.549,-0.610,0
-0.672,0.674,0.264,-1.221,-0.732,-0.732,0
-0.676,0.678,0.263,0.488,-0.916,-0.793,0
-0.676,0.679,0.266,2.686,-0.671,-1.099,0
-0.678,0.682,0.259,3.174,-0.793,-0.732,0
-0.682,0.677,0.255,2.258,-0.732,-0.793,0
-0.679,0.671,0.252,1.404,-0.549,-1.099,0
-0.678,0.667,0.255,1.343,-0.488,-1.282,0
-0.675,0.669,0.262,1.221,-0.366,-1.343,0
-0.674,0.672,0.271,0.977,-0.183,-1.282,0
-0.672,0.667,0.270,0.366,-0.366,-1.038,0
-0.668,0.668,0.271,-0.244,-0.610,-1.038,0
-0.665,0.670,0.266,1.343,-0.671,-0.732,0
-0.669,0.671,0.263,3.235,-0.793,-0.427,0
-0.679,0.680,0.260,3.418,-0.793,0.000,0
-0.679,0.678,0.249,1.282,-0.610,0.793,0
-0.682,0.670,0.246,-4.150,-0.854,1.465,0
-0.674,0.659,0.247,-9.277,-0.854,2.014,0
-0.681,0.656,0.263,-8.484,-0.732,1.892,0
-0.680,0.656,0.274,-4.272,-0.671,2.136,0
-0.673,0.661,0.268,0.061,-0.732,2.014,0
-0.666,0.669,0.269,1.526,-0.366,1.648,0
-0.664,0.674,0.264,-0.122,-0.305,2.014,0
-0.666,0.675,0.263,-1.709,-0.061,2.014,0
-0.666,0.681,0.260,-2.380,0.000,1.831,0
-0.664,0.679,0.262,-2.380,0.366,1.892,0
-0.671,0.682,0.270,-1.953,0.793,1.648,0
-0.669,0.674,0.277,-2.014,0.732,1.343,0
-0.667,0.679,0.272,-1.709,1.099,0.610,0
-0.668,0.682,0.268,-0.671,1.099,-0.061,0
-0.670,0.684,0.264,-1.648,1.221,-0.732,0
-0.682,0.690,0.260,-1.892,1.404,-0.793,0
-0.678,0.692,0.261,-0.366,1.648,-0.977,0
-0.687,0.686,0.254,0.732,1.770,-1.160,0
-0.683,0.679,0.254,0.122,1.892,-1.404,0
-0.687,0.675,0.256,-1.404,1.892,-1.770,0
-0.681,0.676,0.261,-1.831,1.709,-2.197,0
-0.680,0.678,0.256,0.183,1.404,-2.258,0
-0.669,0.672,0.253,1.648,1.343,-2.441,0
-0.674,0.666,0.253,1.831,1.221,-2.380,0
-0.672,0.667,0.251,-0.427,0.977,-2.136,0
-0.667,0.666,0.259,-0.671,0.488,-1.770,0
-0.667,0.672,0.257,0.916,0.244,-1.465,0
-0.665,0.673,0.257,1.282,0.183,-1.099,0
-0.667,0.673,0.255,1.160,-0.244,-0.366,0
-0.667,0.673,0.253,1.526,-0.610,0.000,0
-0.671,0.670,0.251,2.502,-0.488,0.427,0
-0.670,0.666,0.252,3.113,-0.732,0.671,0
-0.674,0.670,0.255,2.075,-0.793,0.793,0
-0.675,0.670,0.255,0.793,-1.404,1.160,0
-0.667,0.664,0.259,-1.343,-1.465,1.038,0
-0.680,0.671,0.263,-1.648,-1.831,0.977,0
-0.676,0.678,0.262,0.977,-1.892,0.916,0
-0.678,0.679,0.256,2.075,-1.892,0.793,0
-0.679,0.678,0.254,1.099,-1.526,0.427,0
-0.677,0.679,0.256,-1.221,-1.648,0.061,0
-0.673,0.681,0.264,-3.357,-1.648,-0.061,0
-0.677,0.683,0.264,-0.122,-1.648,-0.427,0
-0.675,0.680,0.265,2.686,-1.526,-0.854,0
-0.676,0.686,0.263,4.089,-1.099,-1.099,0
-0.678,0.682,0.268,2.319,-0.793,-1.343,0
-0.673,0.679,0.266,-0.549,-0.610,-1.709,0
-0.677,0.683,0.264,-0.061,-0.427,-1.953,0
-0.672,0.680,0.263,1.892,-0.183,-2.136,0
-0.667,0.680,0.256,2.319,0.000,-2.197,0
-0.671,0.670,0.259,0.061,0.061,-1.831,0
-0.670,0.663,0.268,-2.197,-0.244,-1.953,0
-0.667,0.667,0.266,-1.587,-0.244,-1.587,0
-0.665,0.669,0.263,0.427,-0.122,-1.160,0
-0.665,0.676,0.255,1.648,-0.061,-0.610,0
-0.662,0.678,0.255,1.526,-0.549,0.061,0
-0.670,0.684,0.255,1.526,-0.061,0.488,0
-0.673,0.679,0.259,2.502,0.061,0.793,0
-0.673,0.673,0.258,1.892,0.122,0.305,0
-0.673,0.671,0.263,1.343,0.305,-0.061,0
-0.676,0.671,0.266,1.038,0.061,-0.366,0
-0.674,0.671,0.268,0.122,-0.061,-0.610,0
-0.676,0.674,0.269,-0.671,0.061,-1.160,0
-0.675,0.673,0.271,-0.671,0.061,-1.282,0
-0.675,0.677,0.262,-0.061,-0.122,-1.404,0
-0.671,0.676,0.260,-0.244,0.000,-1.587,0
-0.668,0.681,0.259,-0.732,0.549,-1.709,0
-0.663,0.686,0.259,-1.099,0.488,-1.404,0
-0.667,0.681,0.265,-1.526,0.488,-1.038,0
-0.666,0.676,0.258,-0.122,0.610,-0.916,0
-0.668,0.674,0.260,0.854,0.671,-0.916,0
-0.673,0.672,0.256,1.404,0.671,-0.732,0
-0.672,0.673,0.257,0.244,0.488,-0.488,0
-0.675,0.670,0.260,-0.122,0.183,-0.305,0
-0.678,0.669,0.262,0.122,0.061,-0.183,0
-0.678,0.667,0.262,0.549,-0.122,0.000,0
-0.674,0.670,0.259,0.549,-0.366,0.427,0
-0.673,0.670,0.259,0.061,-0.366,0.610,0
-0.675,0.676,0.263,-0.183,-0.427,0.977,0
-0.672,0.676,0.259,0.366,-0.488,0.916,0
-0.672,0.672,0.260,-0.427,-0.244,1.038,0
-0.667,0.669,0.259,-1.465,-0.122,0.854,0
-0.664,0.672,0.265,-1.953,-0.061,0.854,0
-0.661,0.680,0.269,-1.343,-0.183,0.854,0
-0.673,0.688,0.268,0.610,-0.305,0.977,0
-0.675,0.680,0.259,1.038,0.061,1.038,0
-0.673,0.683,0.257,-0.916,0.183,0.610,0
-0.667,0.682,0.253,-2.441,0.427,0.366,0
-0.679,0.686,0.261,-3.906,0.366,-0.305,0
-0.670,0.679,0.265,-3.052,0.244,-1.099,0
-0.668,0.680,0.263,-2.319,0.427,-1.648,0
-0.666,0.686,0.263,-2.136,0.549,-2.014,0
-0.670,0.691,0.260,-1.953,0.671,-2.319,0
-0.664,0.690,0.259,-1.160,0.671,-1.892,0
-0.665,0.692,0.254,-0.305,0.916,-1.831,0
-0.662,0.683,0.253,-0.854,0.793,-1.526,0
-0.667,0.679,0.257,-1.160,0.854,-1.221,0
-0.669,0.671,0.262,-0.427,0.793,-1.099,0
-0.669,0.668,0.257,1.770,0.854,-0.610,0
-0.669,0.667,0.250,1.099,0.610,-0.244,0
-0.670,0.665,0.254,-1.038,0.488,0.183,0
-0.676,0.662,0.249,-2.930,0.366,0.610,0
-0.673,0.663,0.251,-1.892,0.122,0.916,0
-0.672,0.663,0.250,0.916,0.549,1.343,0
-0.667,0.666,0.255,2.747,0.366,2.014,0
-0.671,0.666,0.263,2.258,0.549,2.380,0
-0.672,0.667,0.249,0.122,0.549,2.930,0
-0.677,0.663,0.254,-2.563,0.671,3.235,0
-0.673,0.671,0.258,-3.357,0.732,3.601,0
-0.668,0.678,0.261,-2.014,0.916,3.967,0
-0.671,0.675,0.262,-1.770,0.793,3.845,0
-0.677,0.678,0.268,-2.747,1.038,3.479,0
-0.673,0.678,0.264,-3.174,1.038,3.357,0
-0.676,0.680,0.259,-1.343,0.732,2.808,0
-0.679,0.680,0.259,0.916,0.916,2.502,0
-0.686,0.684,0.258,0.488,1.282,1.831,0
-0.683,0.684,0.254,-2.136,1.099,1.282,0
-0.680,0.683,0.256,-3.967,1.465,0.977,0
-0.674,0.685,0.257,-3.235,1.221,0.549,0
-0.673,0.686,0.256,-0.732,1.343,0.183,0
-0.676,0.680,0.257,1.343,1.160,-0.366,0
-0.676,0.682,0.255,0.122,1.221,-0.793,0
-0.677,0.682,0.256,-2.258,0.977,-1.221,0
-0.676,0.681,0.256,-2.258,0.427,-1.099,0
-0.677,0.679,0.251,0.244,0.488,-1.282,0
-0.677,0.677,0.254,2.930,0.549,-1.526,0
-0.677,0.671,0.251,2.625,0.244,-1.587,0
-0.674,0.661,0.251,-0.061,0.061,-1.648,0
-0.670,0.666,0.257,-1.282,-0.549,-1.709,0
-0.672,0.667,0.260,0.488,-0.916,-1.892,0
-0.668,0.673,0.258,3.845,-1.160,-1.343,0
-0.665,0.677,0.247,5.920,-1.160,-0.732,0
-0.664,0.671,0.251,6.165,-1.404,-0.122,0
-0.665,0.673,0.258,5.493,-1.282,0.061,0
-0.668,0.672,0.262,6.531,-0.977,0.305,0
-0.672,0.669,0.261,6.836,-0.793,0.549,0
-0.682,0.665,0.261,4.639,-0.610,0.488,0
-0.677,0.662,0.266,-1.099,-0.549,0.488,0
-0.680,0.662,0.261,-6.592,-0.549,0.671,0
-0.681,0.667,0.264,-6.287,-0.366,0.549,0
-0.683,0.663,0.264,-2.808,-0.122,0.732,0
-0.681,0.667,0.263,-0.488,0.000,0.671,0
-0.684,0.667,0.259,-0.671,0.061,0.610,0
-0.682,0.666,0.257,-3.479,0.061,0.244,0
-0.678,0.671,0.255,-5.066,0.061,0.366,0
-0.677,0.679,0.255,-3.113,0.244,0.305,0
-0.674,0.677,0.258,-0.366,0.366,0.427,0
-0.669,0.672,0.254,0.549,0.427,0.488,0
-0.678,0.670,0.260,-0.916,0.000,0.488,0
-0.671,0.667,0.257,-1.892,-0.366,0.427,0
-0.674,0.670,0.251,-1.526,-0.488,0.549,0
-0.675,0.675,0.250,0.000,-0.671,0.305,0
-0.681,0.681,0.253,0.793,-0.671,0.427,0
-0.682,0.680,0.250,2.380,-0.977,0.610,0
-0.685,0.680,0.248,3.418,-1.038,0.732,0
-0.681,0.678,0.248,2.136,-0.977,0.671,0
-0.686,0.674,0.247,-0.916,-1.160,0.366,0
-0.687,0.671,0.255,-2.502,-1.099,0.122,0
-0.684,0.670,0.255,-0.916,-1.465,-0.305,0
-0.676,0.672,0.255,2.747,-1.404,-0.732,0
-0.678,0.673,0.255,3.845,-1.587,-0.793,0
-0.679,0.678,0.253,2.747,-1.648,-1.099,0
-0.676,0.679,0.253,1.282,-2.136,-0.977,0
-0.681,0.677,0.243,0.366,-2.197,-0.854,0
-0.683,0.678,0.244,1.465,-1.831,-0.854,0
-0.679,0.673,0.248,2.869,-1.953,-0.671,0
-0.674,0.668,0.255,3.235,-2.075,-0.854,0
-0.673,0.661,0.257,1.770,-2.686,-0.732,0
-0.670,0.655,0.256,0.732,-2.808,-0.977,0
-0.668,0.655,0.259,1.709,-3.296,-1.099,0
-0.673,0.665,0.259,3.296,-3.357,-1.221,0
-0.672,0.676,0.252,5.066,-3.479,-1.038,0
-0.676,0.676,0.248,4.639,-3.418,-0.793,0
-0.681,0.677,0.248,2.686,-3.113,-0.610,0
-0.678,0.675,0.250,1.160,-2.991,-0.366,0
-0.682,0.671,0.254,0.610,-2.563,-0.305,0
-0.685,0.674,0.262,1.160,-2.258,-0.488,0
-0.683,0.677,0.267,3.235,-2.014,-0.549,0
-0.689,0.674,0.266,5.188,-2.380,-0.610,0
-0.692,0.673,0.263,4.883,-1.648,-0.610,0
-0.691,0.668,0.255,2.014,-1.343,-0.854,0
-0.694,0.675,0.260,0.916,-1.099,-0.732,0
-0.685,0.673,0.257,0.244,-0.427,-1.221,0
-0.676,0.670,0.261,-0.061,0.000,-1.465,0
-0.670,0.667,0.257,-0.244,0.244,-1.648,0
-0.666,0.665,0.262,-0.061,0.610,-1.587,0
-0.667,0.667,0.266,0.061,0.732,-1.709,0
-0.662,0.668,0.263,0.305,0.427,-1.526,0
-0.666,0.673,0.261,1.099,0.183,-1.221,0
-0.682,0.679,0.251,2.319,0.061,-1.221,0
-0.696,0.673,0.244,1.831,-0.061,-1.465,0
-0.688,0.669,0.240,0.183,-0.183,-1.648,0
-0.687,0.668,0.242,-0.732,-0.305,-1.648,0
-0.687,0.669,0.245,-1.343,-0.610,-1.526,0
-0.679,0.672,0.246,0.366,-0.671,-1.343,0
-0.675,0.670,0.247,2.380,-1.160,-0.916,0
-0.674,0.668,0.246,1.770,-1.343,-0.916,0
-0.668,0.670,0.248,-0.244,-1.770,-1.099,0
-0.669,0.666,0.258,-0.305,-1.953,-0.977,0
-0.670,0.667,0.261,0.122,-2.197,-1.099,0
-0.675,0.674,0.256,1.160,-2.319,-1.038,0
-0.683,0.674,0.253,2.075,-2.258,-1.282,0
-0.681,0.670,0.254,1.343,-2.075,-1.282,0
-0.683,0.673,0.256,1.282,-1.770,-1.587,0
-0.678,0.677,0.260,2.502,-1.892,-1.282,0
-0.674,0.678,0.260,1.892,-2.014,-0.793,0
-0.676,0.675,0.260,0.549,-2.075,-0.427,0
-0.676,0.670,0.262,-0.916,-2.075,-0.305,0
-0.675,0.668,0.259,-0.916,-2.258,-0.488,0
-0.671,0.670,0.258,0.549,-1.770,-0.671,0
-0.669,0.678,0.259,2.197,-1.648,-0.671,0
-0.672,0.677,0.256,1.953,-1.404,-0.610,0
-0.676,0.673,0.255,0.610,-1.038,-0.793,0
-0.678,0.678,0.260,0.244,-0.854,-0.854,0
-0.682,0.680,0.261,0.488,-0.305,-0.854,0
-0.682,0.678,0.259,0.916,0.244,-0.916,0
-0.679,0.675,0.260,-0.244,0.610,-1.099,0
-0.681,0.672,0.256,-1.770,0.854,-1.160,0
-0.679,0.668,0.259,-2.075,1.099,-1.343,0
-0.681,0.664,0.259,-1.648,1.587,-1.038,0
-0.672,0.665,0.256,-1.709,1.648,-0.977,0
-0.668,0.669,0.253,-3.113,1.709,-0.793,0
-0.673,0.675,0.250,-3.357,1.953,-0.244,0
-0.669,0.674,0.244,-1.709,1.892,0.122,0
-0.668,0.670,0.245,-1.587,1.892,0.549,0
-0.672,0.671,0.245,-2.686,2.014,0.610,0
-0.673,0.673,0.249,-3.174,1.892,1.038,0
-0.677,0.672,0.251,-3.357,2.136,1.160,0
-0.676,0.673,0.249,-3.418,1.709,1.404,0
-0.673,0.673,0.252,-2.930,1.587,1.526,0
-0.677,0.676,0.252,-2.197,1.465,1.404,0
-0.684,0.680,0.252,-2.014,1.099,1.465,0
-0.682,0.678,0.249,-1.770,1.221,0.977,0
-0.681,0.681,0.249,-2.380,1.099,1.099,0
-0.676,0.683,0.250,-2.319,1.282,0.732,0
-0.670,0.681,0.249,-1.221,1.038,0.427,0
-0.678,0.678,0.254,-1.282,1.160,0.183,0
-0.679,0.679,0.249,-1.282,0.916,0.000,0
-0.681,0.678,0.246,0.061,1.038,-0.610,0
-0.678,0.675,0.247,0.122,0.793,-0.793,0
-0.682,0.677,0.247,-0.854,1.038,-0.854,0
-0.687,0.685,0.249,-0.793,0.916,-0.916,0
-0.682,0.680,0.245,-0.122,0.732,-0.671,0
-0.675,0.667,0.247,-0.244,0.854,-0.610,0
-0.672,0.669,0.251,-0.244,0.488,-0.488,0
-0.668,0.665,0.253,-0.183,0.488,-0.549,0
-0.667,0.669,0.252,-0.488,0.061,-0.366,0
-0.667,0.669,0.250,-0.610,-0.244,0.061,0
-0.666,0.678,0.245,1.038,-0.305,0.488,0
-0.675,0.685,0.237,2.014,-0.244,1.160,0
-0.676,0.680,0.241,0.061,-0.244,1.282,0
-0.680,0.673,0.244,-2.014,-0.122,1.282,0
-0.683,0.670,0.250,-1.038,0.000,1.221,0
