ax,ay,az,gx,gy,gz,label
0.575,0.762,-0.582,51.392,36.133,-86.487,1
0.609,0.770,-0.597,43.396,39.368,-91.187,1
0.655,0.917,-0.463,24.719,32.715,-100.037,1
0.583,0.960,-0.469,-0.793,28.320,-105.652,1
0.780,1.098,-0.501,12.756,25.330,-106.140,1
0.625,0.987,-0.281,57.556,23.682,-106.445,1
0.558,0.820,-0.259,43.274,22.766,-108.948,1
0.483,0.708,-0.233,-11.536,20.569,-112.549,1
0.425,0.841,-0.200,-23.254,18.433,-115.540,1
0.567,0.893,-0.145,-6.409,17.334,-114.807,1
0.856,0.961,-0.152,57.495,20.447,-114.990,1
0.684,0.828,-0.062,32.959,24.048,-121.826,1
0.531,0.685,-0.069,0.366,26.489,-132.080,1
0.548,0.685,-0.129,-16.479,28.076,-141.479,1
0.615,0.758,-0.019,-13.977,25.879,-147.339,1
0.974,0.597,-0.253,-33.508,21.729,-152.161,1
0.916,0.892,-0.100,-21.240,14.282,-155.579,1
0.807,0.754,-0.193,7.263,9.155,-160.400,1
0.845,0.634,-0.368,38.208,3.418,-165.283,1
0.814,0.479,-0.403,60.669,0.977,-170.044,1
0.916,0.424,-0.412,69.580,1.709,-171.692,1
0.813,0.358,-0.326,72.327,4.517,-172.424,1
0.720,0.291,-0.348,72.205,9.277,-173.767,1
0.590,0.218,-0.344,61.096,15.747,-176.331,1
0.445,0.109,-0.388,48.950,23.560,-177.490,1
0.304,0.057,-0.276,65.063,28.198,-181.641,1
0.115,-0.120,-0.258,49.988,35.095,-183.960,1
-0.098,-0.232,-0.225,12.268,42.969,-185.669,1
-0.352,-0.352,-0.188,0.977,53.345,-184.082,1
-0.477,-0.539,-0.102,-3.845,64.514,-177.551,1
-0.475,-0.737,-0.114,-15.442,83.862,-159.180,1
-0.549,-0.838,-0.102,-29.297,109.497,-131.226,1
-0.720,-0.915,-0.046,-35.034,137.634,-95.947,1
-0.941,-0.954,-0.061,-28.931,168.030,-52.368,1
-1.169,-0.900,-0.121,-30.090,194.092,-11.169,1
-1.552,-0.871,-0.262,0.793,222.229,40.771,1
-1.637,-0.947,-0.267,18.188,244.873,95.032,1
-1.890,-0.935,-0.387,55.420,259.766,157.166,1
-2.151,-0.932,-0.547,106.323,264.343,232.300,1
-2.365,-0.904,-0.789,148.499,258.606,311.646,1
-2.619,-0.845,-0.960,189.514,239.502,409.180,1
-2.958,-0.884,-1.489,269.531,208.618,515.930,1
-3.671,-0.732,-1.589,392.151,150.330,622.620,1
-4.618,-0.662,-1.729,458.008,45.898,734.924,1
-6.145,-0.558,-1.775,474.548,-87.585,828.979,1
-7.892,-0.383,-1.556,449.402,-237.122,897.827,1
-8.000,0.218,-1.192,489.502,-418.091,948.364,1
-8.000,0.675,-0.772,527.893,-573.242,953.186,1
-8.000,0.816,-0.246,533.386,-716.919,924.805,1
-8.000,1.476,0.500,513.733,-846.863,860.901,1
-8.000,1.399,0.962,561.035,-919.189,751.953,1
-8.000,1.845,1.667,839.783,-987.915,544.739,1
-8.000,2.467,2.295,1270.081,-1007.568,227.295,1
-8.000,1.011,1.565,1192.749,-912.903,-140.320,1
-7.989,0.627,1.032,768.127,-740.845,-360.718,1
-6.330,0.236,0.894,672.363,-598.816,-454.895,1
-5.846,-0.255,0.896,576.477,-465.881,-526.062,1
-5.075,-0.648,1.034,302.307,-370.239,-555.969,1
-4.388,-0.481,1.325,157.898,-309.937,-548.157,1
-4.021,-0.189,1.324,200.562,-236.450,-512.939,1
-3.487,-0.693,1.691,264.038,-148.010,-470.642,1
-2.323,-1.249,1.591,276.794,-65.125,-426.453,1
-1.445,-1.543,1.645,211.670,2.136,-375.366,1
-1.406,-1.450,1.592,170.898,47.852,-322.327,1
-1.505,-1.308,1.497,212.097,92.773,-267.822,1
-1.360,-1.205,1.360,200.439,131.592,-210.571,1
-0.995,-1.037,1.166,175.842,162.170,-150.635,1
-0.647,-0.874,1.039,161.316,179.749,-99.304,1
-0.292,-0.694,0.791,173.462,190.613,-57.495,1
-0.289,-0.585,0.608,163.147,197.144,-19.348,1
-0.315,-0.462,0.520,118.408,197.388,10.254,1
-0.326,-0.310,0.468,84.900,194.519,32.837,1
-0.204,-0.104,0.438,78.186,189.575,50.903,1
-0.109,0.021,0.482,93.445,183.960,67.322,1
0.008,0.143,0.401,132.141,180.542,79.956,1
0.205,0.252,0.353,146.545,177.002,93.201,1
0.422,0.339,0.305,138.916,174.072,104.126,1
0.430,0.376,0.258,130.249,172.546,110.596,1
0.502,0.304,0.250,112.183,169.556,111.450,1
0.636,0.481,0.245,88.257,165.833,109.314,1
0.607,0.621,0.274,76.355,165.833,102.844,1
0.613,0.704,0.239,66.650,167.236,96.069,1
0.576,0.780,0.223,47.363,169.250,87.830,1
0.650,0.728,0.177,22.827,169.922,75.806,1
0.624,0.598,-0.034,14.404,170.898,63.782,1
0.693,0.846,-0.094,28.381,171.814,54.443,1
0.757,0.785,-0.174,47.791,171.936,44.067,1
0.713,0.856,-0.259,66.711,172.791,36.865,1
0.627,0.762,-0.330,64.941,172.791,28.381,1
0.614,0.862,-0.358,66.711,169.922,19.470,1
0.575,0.872,-0.395,91.492,166.077,9.766,1
0.515,0.897,-0.477,126.709,162.170,2.747,1
0.453,0.912,-0.583,151.123,158.142,-1.099,1
0.344,0.894,-0.635,139.038,152.161,-5.981,1
0.384,0.921,-0.666,128.479,147.156,-11.780,1
0.491,0.890,-0.629,141.418,143.799,-16.968,1
0.582,0.938,-0.640,154.724,141.541,-21.362,1
0.640,0.886,-0.651,141.174,138.367,-22.949,1
0.624,0.907,-0.618,122.314,133.972,-26.001,1
0.571,0.818,-0.719,108.337,131.958,-26.550,1
0.521,0.808,-0.676,124.634,128.357,-34.241,1
0.515,0.796,-0.581,147.583,126.282,-37.048,1
0.579,0.769,-0.658,133.423,124.329,-39.307,1
0.703,0.761,-0.695,102.051,120.056,-42.297,1
0.709,0.761,-0.709,88.257,115.784,-45.044,1
0.652,0.763,-0.689,94.177,111.816,-47.546,1
0.552,0.727,-0.694,104.248,108.826,-49.805,1
0.493,0.681,-0.689,90.210,105.041,-53.467,1
0.492,0.696,-0.755,70.923,101.440,-57.739,1
0.513,0.678,-0.796,50.964,96.863,-62.866,1
0.545,0.592,-0.915,44.861,95.276,-68.115,1
0.510,0.582,-0.876,25.330,91.492,-72.876,1
0.496,0.611,-0.810,33.630,87.463,-75.867,1
0.580,0.596,-0.836,20.264,80.566,-78.613,1
0.674,0.625,-0.870,15.137,72.327,-80.750,1
0.736,0.646,-0.901,25.940,63.110,-80.994,1
0.706,0.603,-0.883,45.044,54.504,-80.322,1
0.677,0.506,-0.856,47.485,48.096,-79.102,1
0.668,0.454,-0.806,42.847,42.358,-77.515,1
0.648,0.421,-0.828,36.194,36.987,-76.538,1
0.620,0.409,-0.846,31.982,31.128,-75.500,1
0.634,0.407,-0.809,29.907,24.048,-73.120,1
0.639,0.410,-0.773,28.625,17.090,-70.129,1
0.601,0.377,-0.756,25.696,11.536,-67.444,1
0.598,0.366,-0.724,21.606,4.822,-64.636,1
0.578,0.355,-0.720,40.833,-1.282,-61.035,1
0.561,0.332,-0.732,66.162,-4.700,-56.335,1
0.522,0.313,-0.704,81.848,-8.057,-51.575,1
0.490,0.292,-0.743,86.670,-10.376,-47.241,1
0.520,0.229,-0.810,73.425,-13.123,-43.457,1
0.595,0.188,-0.860,43.823,-14.771,-40.771,1
0.677,0.182,-0.802,14.954,-15.442,-37.598,1
0.777,0.213,-0.729,2.930,-15.503,-32.654,1
0.834,0.231,-0.669,-1.221,-14.709,-27.710,1
0.790,0.233,-0.623,-5.005,-14.038,-23.926,1
0.740,0.236,-0.591,-1.709,-13.428,-21.729,1
0.799,0.232,-0.552,-4.517,-12.390,-20.020,1
0.889,0.278,-0.529,-11.353,-11.780,-18.494,1
0.928,0.330,-0.501,-7.568,-10.986,-17.700,1
0.967,0.382,-0.483,-0.671,-10.376,-19.165,1
1.001,0.425,-0.479,-2.380,-10.132,-22.461,1
1.108,0.482,-0.472,-17.578,-10.925,-27.100,1
1.212,0.552,-0.479,-34.180,-13.550,-32.898,1
1.228,0.639,-0.480,-24.719,-18.555,-39.612,1
1.268,0.696,-0.506,-17.334,-24.414,-46.448,1
1.239,0.691,-0.555,-20.386,-31.189,-54.749,1
1.178,0.691,-0.589,-21.423,-39.673,-64.453,1
1.186,0.658,-0.583,-6.531,-48.584,-73.120,1
1.145,0.607,-0.588,4.700,-58.105,-80.383,1
1.056,0.556,-0.582,17.883,-68.909,-84.656,1
1.094,0.455,-0.590,41.443,-78.247,-86.853,1
1.144,0.395,-0.614,63.171,-86.609,-88.440,1
1.153,0.471,-0.686,98.572,-93.872,-88.623,1
1.085,0.376,-0.593,140.442,-98.877,-87.830,1
0.922,0.334,-0.492,163.086,-102.844,-87.646,1
0.784,0.252,-0.418,179.260,-106.506,-88.501,1
0.770,0.157,-0.272,191.650,-107.910,-91.003,1
0.671,0.066,-0.085,201.294,-104.980,-94.360,1
0.689,0.068,-0.109,219.543,-97.473,-98.328,1
0.685,0.051,-0.035,198.975,-86.670,-101.624,1
0.623,0.058,0.052,160.400,-76.050,-104.431,1
0.531,0.135,0.199,148.254,-66.650,-106.384,1
0.509,0.031,0.299,168.579,-54.077,-111.450,1
0.468,-0.029,0.362,176.147,-38.574,-117.432,1
0.451,-0.092,0.391,141.174,-19.470,-120.605,1
0.337,-0.123,0.452,117.004,1.709,-120.789,1
0.156,-0.142,0.512,121.521,25.330,-119.568,1
0.039,-0.265,0.553,146.667,52.917,-115.112,1
0.044,-0.472,0.541,140.076,86.304,-104.797,1
-0.014,-0.589,0.451,77.637,118.225,-88.379,1
-0.147,-0.578,0.369,31.494,152.100,-65.002,1
-0.338,-0.627,0.239,29.907,182.312,-41.565,1
-0.531,-0.689,0.120,14.343,209.717,-20.203,1
-0.830,-0.793,-0.102,30.884,236.633,1.892,1
-1.017,-0.867,-0.296,21.851,262.024,27.100,1
-1.287,-0.906,-0.440,7.507,280.640,54.687,1
-1.525,-0.866,-0.575,3.845,292.114,82.520,1
-1.771,-0.881,-0.706,12.085,299.744,117.920,1
-2.109,-0.688,-0.778,58.716,302.246,160.339,1
-2.382,-0.629,-0.875,150.696,301.025,222.229,1
-2.863,-0.733,-1.049,161.499,292.786,290.771,1
-3.374,-0.339,-1.203,224.182,276.001,375.915,1
-3.650,-0.256,-1.018,337.341,236.206,480.835,1
-4.380,-0.849,-0.915,418.457,172.607,578.369,1
-5.135,-0.109,-1.519,482.910,51.880,701.294,1
-6.125,-0.182,-1.208,496.338,-94.604,793.335,1
-7.431,-0.324,-1.014,477.234,-254.089,858.765,1
-8.000,0.146,-0.936,445.557,-408.508,898.132,1
-8.000,0.535,-0.598,432.007,-550.964,915.527,1
-8.000,0.979,-0.244,485.290,-677.734,909.790,1
-8.000,1.342,0.079,612.549,-812.683,865.356,1
-8.000,1.710,0.336,719.055,-916.016,792.114,1
-8.000,1.527,1.026,893.249,-995.972,661.377,1
-8.000,1.399,0.654,986.023,-1063.904,390.015,1
-8.000,1.410,0.491,1018.433,-1035.950,120.972,1
-8.000,1.320,1.276,866.150,-954.895,-121.887,1
-8.000,1.047,1.350,755.981,-834.228,-281.799,1
-8.000,0.463,1.078,548.279,-701.172,-402.100,1
-6.637,0.082,1.609,322.632,-581.299,-448.425,1
-5.841,-0.047,1.875,351.501,-470.398,-461.243,1
-5.044,-0.480,1.722,334.167,-364.746,-472.778,1
-4.150,-0.721,1.876,269.409,-272.583,-467.346,1
-3.288,-0.733,1.694,241.028,-187.195,-444.092,1
-2.471,-0.955,1.536,209.656,-107.849,-407.776,1
-2.029,-0.966,1.647,155.640,-48.767,-365.662,1
-1.532,-0.788,1.463,164.551,-5.676,-323.242,1
-1.172,-0.684,1.280,175.598,35.339,-276.367,1
-1.052,-0.585,1.118,168.945,74.646,-228.455,1
-0.846,-0.503,0.934,147.156,103.882,-187.988,1
-0.589,-0.350,0.806,125.488,124.451,-152.283,1
-0.352,-0.213,0.694,123.413,137.451,-119.690,1
-0.274,-0.136,0.623,124.573,144.714,-91.797,1
-0.198,-0.094,0.557,130.310,147.766,-68.787,1
-0.103,-0.070,0.514,134.460,148.804,-50.293,1
0.094,-0.004,0.425,137.268,148.926,-35.278,1
0.319,0.065,0.393,133.545,148.376,-21.179,1
0.454,0.130,0.404,130.554,147.339,-11.169,1
0.281,0.129,0.328,128.540,147.278,-4.395,1
0.391,0.066,0.281,120.056,145.996,-1.038,1
0.489,0.022,0.268,97.595,142.212,-0.366,1
0.660,0.043,0.252,89.233,137.817,2.075,1
0.750,0.061,0.222,96.924,134.521,5.920,1
0.848,0.141,0.182,117.676,132.019,12.207,1
0.851,0.133,0.139,129.272,129.700,18.250,1
0.832,0.095,0.092,121.216,127.075,21.545,1
0.878,0.078,0.054,111.755,124.512,23.682,1
0.925,0.065,0.043,127.136,122.314,25.879,1
1.019,0.123,0.007,147.888,120.666,29.175,1
1.101,0.150,-0.052,151.184,119.812,33.630,1
1.077,0.141,-0.107,127.686,120.300,37.476,1
0.988,0.148,-0.111,95.642,120.361,39.429,1
0.948,0.164,-0.070,74.707,118.164,40.466,1
0.881,0.209,-0.039,78.918,115.356,40.955,1
0.821,0.232,-0.012,113.770,112.366,41.260,1
0.715,0.173,-0.007,159.363,108.459,39.368,1
0.621,0.156,-0.064,187.805,104.858,36.072,1
0.698,0.253,-0.073,207.153,101.318,36.133,1
0.780,0.319,-0.118,230.347,96.436,36.987,1
0.755,0.381,-0.227,242.615,94.788,38.635,1
0.796,0.450,-0.252,223.877,94.727,41.931,1
0.813,0.511,-0.313,206.604,94.116,43.945,1
0.827,0.577,-0.416,184.448,95.093,45.166,1
0.912,0.748,-0.501,141.296,95.703,49.194,1
0.920,0.762,-0.482,116.699,97.351,50.476,1
0.795,0.813,-0.495,135.620,97.595,49.194,1
0.701,0.811,-0.611,139.893,95.947,44.250,1
0.682,0.905,-0.724,114.136,91.248,39.673,1
0.678,0.935,-0.714,88.684,86.060,33.630,1
0.676,1.011,-0.733,96.680,81.055,27.100,1
0.621,1.007,-0.701,118.469,74.829,19.836,1
0.608,0.973,-0.721,131.042,67.993,12.390,1
0.637,0.909,-0.670,125.977,62.439,5.066,1
0.632,0.865,-0.631,118.164,57.739,-0.549,1
0.601,0.782,-0.624,94.238,52.490,-7.385,1
0.615,0.710,-0.588,70.618,48.157,-15.198,1
0.637,0.666,-0.529,60.974,42.786,-22.888,1
0.640,0.627,-0.505,61.951,38.147,-28.748,1
0.654,0.569,-0.491,59.570,33.264,-34.790,1
0.698,0.547,-0.465,51.147,28.992,-37.903,1
0.760,0.546,-0.442,56.335,25.879,-38.208,1
0.795,0.527,-0.458,64.026,24.048,-36.804,1
0.805,0.502,-0.474,61.890,23.682,-33.813,1
0.810,0.488,-0.479,48.828,23.437,-30.029,1
0.837,0.489,-0.488,35.461,23.743,-26.001,1
0.862,0.496,-0.490,28.809,23.682,-21.606,1
0.868,0.479,-0.508,26.855,22.888,-17.517,1
0.843,0.437,-0.542,19.043,22.217,-14.587,1
0.813,0.425,-0.552,2.502,20.447,-12.695,1
0.793,0.429,-0.540,-5.920,18.250,-11.414,1
0.807,0.445,-0.524,-3.174,15.991,-10.193,1
0.819,0.445,-0.511,-4.578,13.123,-8.972,1
0.799,0.465,-0.506,-11.658,9.583,-7.507,1
0.807,0.492,-0.479,-18.311,6.348,-7.263,1
0.903,0.480,-0.568,-36.743,4.578,-7.935,1
0.906,0.516,-0.619,-42.847,4.822,-13.733,1
1.079,0.601,-0.554,-40.649,3.540,-19.104,1
1.173,0.709,-0.486,-23.804,-1.282,-23.071,1
1.156,0.752,-0.467,-6.470,-8.606,-27.893,1
1.154,0.789,-0.481,-14.404,-16.296,-32.654,1
1.116,0.844,-0.514,18.372,-24.109,-40.955,1
1.141,0.873,-0.426,50.293,-31.799,-47.424,1
1.206,0.657,-0.586,16.052,-37.842,-51.941,1
1.099,0.931,-0.530,36.560,-44.312,-57.251,1
1.117,0.916,-0.251,46.692,-49.316,-61.157,1
1.062,0.953,-0.156,29.297,-52.368,-65.674,1
0.976,0.953,-0.015,56.396,-54.504,-72.449,1
0.826,0.876,0.056,99.304,-54.993,-80.811,1
0.797,0.787,0.102,115.417,-51.880,-90.698,1
0.697,0.748,0.137,118.469,-47.180,-101.929,1
0.692,0.761,0.189,134.277,-42.542,-113.403,1
0.723,0.692,0.164,150.085,-37.415,-122.009,1
0.627,0.634,0.270,175.720,-27.527,-131.714,1
0.574,0.490,0.146,194.763,-15.015,-138.062,1
0.473,0.347,0.038,183.960,-2.625,-141.479,1
0.425,0.259,-0.067,170.410,10.376,-142.761,1
0.413,0.137,-0.158,149.475,22.522,-141.907,1
0.275,0.033,-0.225,131.409,33.691,-139.954,1
0.083,-0.077,-0.231,132.690,45.166,-138.489,1
-0.035,-0.184,-0.262,134.155,57.068,-136.536,1
-0.237,-0.274,-0.295,134.216,71.472,-132.935,1
-0.419,-0.384,-0.312,133.057,87.402,-127.930,1
-0.444,-0.514,-0.289,104.431,105.896,-118.042,1
-0.572,-0.577,-0.321,49.316,126.343,-101.562,1
-0.715,-0.608,-0.279,75.195,154.480,-77.759,1
-0.917,-0.791,-0.411,45.349,187.195,-42.419,1
-1.062,-0.793,-0.417,15.198,217.895,0.122,1
-1.445,-0.837,-0.532,-13.550,245.117,43.701,1
-1.878,-0.877,-0.693,-76.416,272.827,90.149,1
-2.130,-0.829,-0.769,-106.445,304.382,142.334,1
-2.639,-0.702,-0.831,-67.383,336.914,206.177,1
-2.971,-0.671,-1.110,121.643,363.953,297.729,1
-3.121,-1.118,-1.664,249.023,355.591,441.711,1
-3.718,-1.452,-1.807,271.667,303.589,592.224,1
-4.717,-1.375,-1.915,393.555,201.599,752.991,1
-6.070,-0.952,-1.908,522.400,50.781,903.992,1
-7.853,-0.592,-1.721,637.207,-127.380,1006.103,1
-8.000,-0.278,-1.340,681.946,-337.707,1052.124,1
-8.000,0.208,-0.808,631.958,-533.630,1040.283,1
-8.000,0.990,0.140,594.849,-698.486,997.864,1
-8.000,1.179,0.119,577.820,-846.008,929.504,1
-8.000,1.584,0.555,682.922,-953.247,797.302,1
-8.000,2.083,1.762,862.305,-1030.823,575.745,1
-8.000,2.467,2.357,1200.623,-1062.622,280.029,1
-8.000,1.917,1.562,1346.252,-977.783,-93.994,1
-8.000,0.872,1.333,1065.613,-808.838,-339.905,1
-6.618,-0.047,1.371,767.883,-628.235,-486.572,1
-5.651,-0.280,1.074,492.615,-471.924,-552.612,1
-4.937,-0.442,1.167,294.861,-356.811,-554.504,1
-4.238,-0.572,1.631,142.700,-270.630,-523.437,1
-3.800,-0.552,1.778,196.411,-203.430,-482.056,1
-2.828,-0.858,2.078,285.522,-121.704,-437.622,1
-2.091,-1.122,1.544,207.581,-53.101,-395.630,1
-1.715,-1.260,1.415,138.367,-3.784,-345.947,1
-1.333,-0.826,1.299,156.433,36.926,-294.312,1
-1.177,-0.685,1.181,160.400,70.740,-245.483,1
-1.033,-0.539,1.036,156.494,98.694,-198.791,1
-0.877,-0.450,0.925,143.188,122.498,-153.198,1
-0.525,-0.289,0.852,162.598,139.038,-114.258,1
-0.437,-0.214,0.730,120.483,148.132,-78.735,1
-0.359,-0.084,0.570,108.948,155.090,-50.354,1
-0.286,0.002,0.524,108.154,158.630,-28.015,1
-0.136,0.042,0.443,99.670,159.363,-8.484,1
0.001,0.094,0.433,95.337,158.020,4.333,1
0.107,0.074,0.415,117.187,156.250,13.794,1
0.264,0.129,0.380,136.414,153.809,23.499,1
0.386,0.122,0.317,123.047,150.391,33.020,1
0.405,0.082,0.310,96.863,146.912,37.537,1
0.562,0.136,0.274,85.022,142.700,41.321,1
0.667,0.134,0.260,91.187,138.611,43.823,1
0.718,0.144,0.224,100.586,134.216,44.922,1
0.814,0.183,0.170,108.826,131.592,44.861,1
0.834,0.230,0.131,101.074,129.333,46.326,1
0.924,0.297,0.068,80.139,127.502,46.875,1
0.956,0.354,0.056,60.608,125.610,47.607,1
0.992,0.382,0.028,57.617,124.023,46.936,1
0.956,0.450,0.010,90.820,125.549,46.753,1
0.868,0.416,-0.065,110.718,127.930,45.715,1
0.812,0.434,-0.079,106.201,130.554,44.556,1
0.807,0.483,-0.053,123.596,130.554,42.664,1
0.878,0.533,-0.087,158.936,129.761,41.138,1
0.855,0.618,-0.127,172.241,131.409,40.588,1
0.827,0.621,-0.139,177.734,133.362,37.720,1
0.677,0.742,-0.263,178.406,134.399,34.851,1
0.543,0.659,-0.383,184.875,134.644,29.419,1
0.638,0.670,-0.396,162.903,134.460,23.193,1
0.679,0.694,-0.363,124.817,131.775,18.127,1
0.774,0.793,-0.336,139.587,127.747,16.235,1
0.751,0.854,-0.466,193.604,123.535,20.264,1
0.809,0.721,-0.613,219.360,117.798,23.865,1
0.681,0.661,-0.649,146.362,110.168,21.301,1
0.686,0.717,-0.663,119.019,103.333,16.724,1
0.720,0.747,-0.623,146.179,97.351,14.954,1
0.765,0.771,-0.644,188.232,90.637,16.296,1
0.717,0.686,-0.723,178.833,82.397,15.503,1
0.644,0.672,-0.714,114.563,73.303,10.864,1
0.577,0.682,-0.675,78.735,65.186,4.395,1
0.518,0.674,-0.598,69.397,59.265,-0.305,1
0.514,0.659,-0.585,61.096,54.138,-3.784,1
0.574,0.670,-0.426,66.467,49.500,-4.517,1
0.474,0.571,-0.477,71.899,47.058,-6.409,1
0.549,0.583,-0.473,57.495,46.448,-7.812,1
0.722,0.612,-0.450,46.204,45.410,-7.019,1
0.798,0.579,-0.482,4.639,42.542,-6.165,1
0.717,0.620,-0.502,-28.748,38.635,-5.859,1
0.717,0.640,-0.580,-26.123,34.241,-4.639,1
0.662,0.604,-0.634,-14.160,29.419,-3.784,1
0.639,0.570,-0.651,-4.456,23.987,-2.808,1
0.686,0.562,-0.629,2.808,19.165,-0.916,1
0.698,0.532,-0.604,4.944,14.404,2.197,1
0.703,0.521,-0.589,-3.296,10.071,5.920,1
0.700,0.502,-0.596,-20.386,5.493,9.277,1
0.713,0.528,-0.528,-22.705,2.075,12.512,1
0.739,0.564,-0.498,-2.136,-0.916,14.893,1
0.754,0.582,-0.465,16.846,-3.723,16.296,1
0.772,0.588,-0.443,24.536,-5.981,17.090,1
0.781,0.605,-0.435,15.747,-7.751,17.761,1
0.838,0.645,-0.406,1.221,-9.766,16.663,1
0.872,0.708,-0.431,-3.113,-11.658,14.099,1
0.985,0.718,-0.479,-9.949,-14.343,10.132,1
1.057,0.851,-0.503,-27.832,-16.602,10.132,1
1.161,0.943,-0.262,5.798,-20.752,7.019,1
1.107,0.901,-0.302,41.626,-25.635,2.930,1
1.063,1.063,-0.332,28.076,-32.532,-3.906,1
1.181,1.142,-0.327,5.371,-39.551,-10.437,1
0.974,1.337,-0.240,76.233,-47.424,-18.982,1
0.849,1.371,-0.181,58.716,-55.359,-26.978,1
0.809,1.445,-0.020,93.323,-60.120,-42.725,1
0.915,0.961,-0.178,101.929,-62.439,-53.101,1
0.719,1.297,0.015,118.896,-63.232,-63.843,1
0.680,1.283,0.197,148.621,-59.387,-77.087,1
0.718,1.077,0.300,164.246,-52.246,-88.806,1
0.784,1.003,0.352,170.410,-41.199,-98.389,1
0.809,0.947,0.447,174.744,-29.663,-104.248,1
0.864,0.910,0.481,174.683,-16.541,-107.910,1
0.873,0.835,0.451,173.767,-0.549,-108.704,1
0.793,0.784,0.445,168.579,13.184,-107.971,1
0.763,0.741,0.371,143.250,28.503,-106.934,1
0.771,0.688,0.340,124.695,39.368,-107.300,1
0.698,0.671,0.275,109.009,46.692,-108.398,1
0.634,0.650,0.230,108.032,50.171,-109.253,1
0.538,0.620,0.198,126.038,53.040,-108.276,1
0.468,0.588,0.151,146.545,55.725,-106.384,1
0.375,0.506,0.136,155.457,58.838,-105.225,1
0.302,0.423,0.133,157.227,63.721,-106.323,1
0.195,0.359,0.124,158.508,70.679,-107.971,1
0.100,0.283,0.109,163.818,80.566,-108.826,1
-0.031,0.188,0.071,158.691,93.262,-109.741,1
-0.138,0.093,0.034,150.208,109.009,-108.948,1
-0.231,0.009,-0.019,119.568,125.854,-106.628,1
-0.360,-0.031,-0.096,94.177,144.592,-101.868,1
-0.451,-0.151,-0.142,93.018,165.466,-96.558,1
-0.654,-0.225,-0.191,88.440,187.073,-89.600,1
