ax,ay,az,gx,gy,gz,label
0.626,0.176,-0.385,113.220,-52.856,-101.929,1
0.609,0.136,-0.341,98.694,-53.101,-101.929,1
0.565,0.111,-0.273,87.524,-52.734,-101.990,1
0.500,0.085,-0.209,88.623,-51.880,-100.586,1
0.468,0.015,-0.121,122.681,-49.316,-100.281,1
0.379,0.006,-0.084,182.434,-41.809,-99.792,1
0.354,-0.114,0.003,212.524,-28.748,-98.938,1
0.402,-0.303,0.186,202.393,-16.235,-102.783,1
0.334,-0.361,0.286,153.809,0.061,-107.727,1
0.400,-0.365,0.443,117.004,19.836,-107.666,1
0.424,-0.399,0.546,95.703,41.931,-101.501,1
0.390,-0.460,0.580,71.228,65.979,-90.881,1
0.245,-0.562,0.560,47.424,86.975,-79.224,1
0.112,-0.571,0.471,39.001,110.291,-63.110,1
-0.041,-0.649,0.386,40.344,130.554,-44.189,1
-0.245,-0.719,0.204,24.780,150.024,-22.888,1
-0.435,-0.755,0.056,21.729,168.579,0.366,1
-0.628,-0.778,-0.101,15.381,184.937,26.184,1
-0.779,-0.791,-0.180,3.479,197.449,54.199,1
-0.884,-0.764,-0.280,-13.611,207.153,83.679,1
-1.066,-0.701,-0.404,10.193,216.064,115.662,1
-1.267,-0.671,-0.536,47.852,223.206,148.437,1
-1.476,-0.652,-0.674,69.458,227.051,186.096,1
-1.776,-0.562,-0.791,69.641,227.905,228.577,1
-1.980,-0.521,-0.946,62.927,225.586,277.405,1
-2.241,-0.507,-1.086,34.241,219.604,331.543,1
-2.514,-0.459,-1.182,37.292,208.374,392.883,1
-2.902,-0.417,-1.293,147.827,179.443,470.581,1
-3.354,-0.333,-1.448,266.296,129.822,546.509,1
-4.075,-0.275,-1.560,375.854,47.180,626.709,1
-4.940,-0.172,-1.474,454.651,-65.491,692.566,1
-5.887,0.117,-1.376,502.869,-206.299,734.619,1
-7.327,0.514,-1.174,546.875,-347.168,742.737,1
-8.000,0.701,-0.901,611.084,-499.329,707.886,1
-8.000,0.960,-0.359,632.751,-635.193,626.831,1
-8.000,1.151,0.182,655.456,-735.107,534.485,1
-8.000,1.332,0.750,746.033,-792.602,423.584,1
-8.000,1.070,1.312,770.691,-830.444,259.216,1
-8.000,0.808,1.069,526.001,-820.740,108.398,1
-8.000,1.168,1.504,477.905,-759.705,-0.183,1
-7.991,1.219,1.605,588.989,-707.886,-92.957,1
-6.009,0.632,1.290,599.976,-610.657,-203.125,1
-4.930,0.432,1.567,345.276,-511.658,-261.536,1
-4.498,0.597,1.673,335.083,-437.927,-287.720,1
-3.594,0.326,1.333,375.183,-348.755,-320.129,1
-2.943,0.130,1.184,255.981,-269.958,-334.595,1
-2.581,0.039,1.311,160.706,-205.811,-330.444,1
-2.237,-0.089,1.333,150.513,-157.288,-321.899,1
-1.818,-0.140,1.271,158.813,-107.849,-308.411,1
-1.396,-0.177,1.201,166.016,-63.477,-290.222,1
-1.177,-0.163,1.047,157.654,-24.719,-266.113,1
-0.975,-0.163,0.920,138.611,10.010,-238.403,1
-0.730,-0.135,0.823,116.272,31.067,-215.515,1
-0.463,-0.069,0.720,104.004,49.805,-189.392,1
-0.357,-0.014,0.661,103.516,61.829,-167.114,1
-0.248,0.010,0.543,109.009,74.341,-142.761,1
-0.189,0.004,0.459,104.858,83.313,-123.596,1
-0.133,0.028,0.396,95.947,90.027,-107.300,1
-0.003,0.054,0.333,89.783,94.299,-93.384,1
0.102,0.096,0.294,87.158,97.595,-80.322,1
0.142,0.126,0.284,86.487,98.877,-68.726,1
0.193,0.139,0.264,91.553,100.220,-55.969,1
0.237,0.119,0.259,94.482,101.379,-45.410,1
0.289,0.125,0.285,86.121,100.342,-37.170,1
0.324,0.140,0.279,72.632,98.450,-30.029,1
0.366,0.160,0.311,74.646,96.375,-22.949,1
0.445,0.215,0.336,107.178,96.191,-15.625,1
0.482,0.220,0.337,144.897,96.130,-7.263,1
0.526,0.165,0.299,148.621,97.046,0.061,1
0.638,0.157,0.298,122.925,98.206,5.493,1
0.721,0.182,0.297,91.370,99.121,10.681,1
0.729,0.233,0.313,85.510,100.037,16.602,1
0.737,0.257,0.264,92.346,101.440,23.071,1
0.821,0.262,0.184,83.435,104.126,30.945,1
0.865,0.252,0.147,76.965,107.483,38.025,1
0.865,0.273,0.111,88.989,110.901,45.776,1
0.837,0.313,0.100,117.371,113.647,52.429,1
0.839,0.425,0.105,156.250,113.831,60.303,1
0.934,0.398,0.053,162.903,113.525,68.176,1
0.921,0.451,-0.002,119.873,113.831,73.669,1
0.844,0.484,0.021,80.017,114.624,76.355,1
0.850,0.519,0.021,73.730,117.249,75.989,1
0.836,0.561,0.048,75.317,119.629,76.477,1
0.745,0.586,0.057,73.914,120.728,75.989,1
0.684,0.611,0.076,69.519,121.765,75.562,1
0.701,0.620,0.095,57.373,122.620,76.782,1
0.625,0.651,0.052,50.049,125.977,79.834,1
0.611,0.688,0.086,73.730,125.427,80.750,1
0.445,0.742,0.030,96.069,122.864,78.979,1
0.379,0.770,-0.134,95.703,122.803,78.613,1
0.334,0.727,-0.081,71.228,119.995,77.026,1
0.263,0.812,-0.097,69.580,117.371,75.989,1
0.218,0.885,-0.189,111.145,113.953,76.416,1
0.249,0.786,-0.217,125.122,109.985,77.332,1
0.441,0.742,-0.352,109.436,109.924,80.444,1
0.399,0.734,-0.416,60.059,107.971,81.238,1
0.379,0.774,-0.279,4.089,104.675,80.750,1
0.394,0.895,-0.238,-3.662,99.976,81.665,1
0.254,0.921,-0.211,37.842,93.506,84.412,1
0.173,0.908,-0.266,98.511,87.036,89.661,1
0.156,0.812,-0.229,94.849,77.942,92.957,1
0.150,0.765,-0.219,52.124,67.444,91.980,1
0.121,0.822,-0.202,50.049,57.678,89.783,1
0.224,0.901,-0.327,90.698,52.979,88.379,1
0.413,0.639,-0.520,59.692,51.331,83.069,1
0.271,0.743,-0.522,-23.193,51.697,75.928,1
0.375,1.488,0.075,-69.763,51.636,73.792,1
0.318,1.191,-0.173,-33.142,49.133,71.350,1
0.401,1.347,-0.409,1.526,40.710,70.618,1
0.313,1.554,-0.532,18.127,29.785,68.176,1
0.383,1.344,-0.608,21.240,20.325,62.439,1
0.253,1.722,-0.470,59.021,12.146,54.687,1
0.316,1.716,-0.471,39.185,4.150,42.664,1
0.315,1.702,-0.433,20.752,-1.831,26.611,1
0.306,2.080,-0.192,1.770,-6.775,10.681,1
0.255,2.202,-0.107,19.409,-10.498,-4.517,1
0.318,1.850,-0.215,31.189,-11.536,-21.790,1
0.332,1.858,0.029,6.836,-10.315,-37.109,1
0.395,1.799,0.158,-20.569,-6.714,-51.514,1
0.358,1.667,0.205,-30.518,-1.038,-66.895,1
0.351,1.673,0.255,-24.475,5.127,-80.688,1
0.296,1.615,0.287,-8.179,11.963,-95.459,1
0.336,1.586,0.243,1.465,20.203,-106.873,1
0.304,1.703,0.336,56.091,28.381,-115.112,1
0.313,1.748,0.362,114.746,36.194,-118.896,1
0.216,1.638,0.390,118.713,46.265,-125.427,1
0.119,1.446,0.369,40.833,57.190,-137.817,1
0.135,1.427,0.395,1.526,64.209,-151.367,1
0.129,1.411,0.316,3.845,69.153,-163.147,1
0.089,1.387,0.272,41.138,74.951,-172.913,1
0.045,1.287,0.179,80.139,83.984,-181.519,1
0.053,1.149,0.113,78.064,92.346,-188.599,1
0.076,1.044,0.070,53.040,98.267,-194.214,1
0.138,0.885,-0.019,30.457,99.487,-198.975,1
0.199,0.808,-0.114,45.532,98.633,-201.233,1
0.266,0.709,-0.227,63.171,96.863,-200.623,1
0.256,0.680,-0.291,81.238,92.712,-195.984,1
0.210,0.583,-0.386,106.750,89.172,-189.697,1
0.340,0.463,-0.437,97.168,84.717,-186.035,1
0.298,0.405,-0.462,78.003,76.477,-183.594,1
0.404,0.399,-0.496,86.792,67.810,-178.711,1
0.476,0.324,-0.533,109.253,59.937,-173.218,1
0.461,0.271,-0.552,137.390,55.725,-167.664,1
0.489,0.182,-0.549,146.973,53.772,-160.828,1
0.436,0.094,-0.545,120.300,51.392,-155.823,1
0.461,0.061,-0.427,93.079,46.265,-150.879,1
0.502,0.068,-0.367,113.464,41.626,-145.264,1
0.539,0.004,-0.299,144.226,40.955,-138.611,1
0.548,-0.072,-0.217,145.325,42.358,-131.287,1
0.596,-0.132,-0.152,121.826,45.898,-121.338,1
0.619,-0.154,-0.148,89.905,51.392,-111.023,1
0.496,-0.207,-0.206,73.914,59.509,-102.356,1
0.335,-0.303,-0.207,52.063,68.420,-98.389,1
0.314,-0.341,-0.169,24.048,73.730,-96.008,1
0.271,-0.330,-0.094,32.166,78.430,-89.172,1
0.192,-0.402,-0.055,59.937,85.571,-77.454,1
0.101,-0.427,-0.135,84.412,92.346,-64.270,1
0.077,-0.563,-0.165,85.449,101.501,-47.729,1
0.017,-0.686,-0.206,68.542,112.610,-29.907,1
-0.060,-0.784,-0.242,48.645,122.253,-11.536,1
-0.198,-0.864,-0.323,16.846,132.629,11.353,1
-0.287,-0.877,-0.434,-0.854,141.235,33.630,1
-0.453,-0.945,-0.477,6.897,149.109,59.509,1
-0.669,-0.946,-0.537,17.029,154.602,87.097,1
-0.884,-0.920,-0.559,45.837,159.058,115.112,1
-1.167,-0.931,-0.625,81.909,161.194,144.836,1
-1.388,-0.846,-0.650,124.268,160.278,176.514,1
-1.585,-0.713,-0.630,167.236,154.724,214.844,1
-1.843,-0.629,-0.796,218.750,144.287,256.409,1
-2.110,-0.588,-1.010,269.165,123.413,309.509,1
-2.428,-0.583,-1.116,254.639,91.248,368.103,1
-2.868,-0.597,-1.210,181.274,49.500,431.457,1
-3.333,-0.540,-1.187,154.785,4.639,493.103,1
-4.084,-0.440,-1.083,186.584,-52.429,560.059,1
-4.860,-0.316,-1.070,310.974,-133.362,627.563,1
-5.932,-0.118,-0.964,397.034,-240.295,681.885,1
-7.157,0.128,-0.836,434.814,-350.647,710.815,1
-8.000,0.421,-0.578,399.292,-463.806,715.820,1
-8.000,0.738,-0.208,412.598,-568.176,696.899,1
-8.000,1.096,0.535,515.625,-677.551,649.475,1
-8.000,1.497,0.474,657.532,-762.146,590.820,1
-8.000,0.940,0.390,947.754,-819.885,452.454,1
-8.000,0.859,0.786,977.478,-864.563,250.366,1
-8.000,1.021,0.805,848.267,-833.557,37.354,1
-8.000,0.986,1.548,744.263,-765.381,-128.174,1
-8.000,0.532,1.509,557.129,-679.932,-245.422,1
-6.789,0.485,1.421,489.563,-586.670,-314.087,1
-5.240,0.082,1.475,333.923,-486.999,-347.717,1
-4.646,0.038,1.724,283.813,-407.593,-359.680,1
-3.892,-0.198,1.629,336.853,-335.388,-372.253,1
-3.275,-0.373,1.388,328.918,-257.629,-381.775,1
-2.775,-0.484,1.251,244.141,-187.805,-377.014,1
-2.425,-0.539,1.371,159.363,-133.240,-360.474,1
-2.146,-0.498,1.339,143.921,-88.379,-335.937,1
-1.719,-0.490,1.254,156.311,-49.683,-311.096,1
-1.353,-0.470,1.101,161.133,-11.902,-283.386,1
-1.034,-0.395,1.071,162.964,20.447,-254.272,1
-0.826,-0.290,0.999,154.480,44.006,-224.915,1
-0.708,-0.192,0.921,140.625,64.758,-193.481,1
-0.637,-0.124,0.833,126.282,82.275,-164.490,1
-0.604,-0.074,0.721,107.727,96.130,-140.198,1
-0.532,-0.016,0.663,96.130,103.821,-121.094,1
-0.400,0.031,0.597,98.694,108.459,-102.234,1
-0.176,0.055,0.512,104.370,111.267,-84.961,1
0.017,0.089,0.448,96.313,113.342,-67.993,1
0.092,0.146,0.413,98.572,114.319,-54.504,1
0.092,0.170,0.399,112.732,115.479,-43.396,1
0.110,0.146,0.343,115.173,116.089,-34.485,1
0.250,0.152,0.296,100.159,115.479,-27.222,1
0.364,0.145,0.225,81.970,115.906,-22.766,1
0.404,0.151,0.204,69.153,116.699,-19.714,1
0.444,0.162,0.187,56.946,117.126,-17.090,1
0.523,0.168,0.174,53.589,116.394,-16.174,1
0.615,0.182,0.126,55.298,115.540,-14.771,1
0.709,0.153,0.097,57.068,114.868,-13.611,1
0.778,0.166,0.124,47.852,111.755,-11.475,1
0.863,0.198,0.110,39.063,107.483,-7.263,1
0.951,0.224,0.096,39.551,103.760,-1.343,1
1.034,0.256,0.099,57.251,101.624,6.836,1
1.097,0.280,0.069,76.904,100.098,16.052,1
1.073,0.292,0.103,92.712,99.304,24.170,1
0.992,0.247,0.066,117.554,99.487,29.541,1
0.885,0.277,0.095,137.573,99.915,32.288,1
0.915,0.188,0.033,143.860,101.013,34.607,1
0.901,0.188,0.033,127.563,101.013,36.560,1
0.858,0.252,0.027,123.718,101.379,37.598,1
0.793,0.260,0.007,133.301,99.976,36.682,1
0.795,0.333,-0.056,140.137,98.694,37.659,1
0.791,0.374,-0.080,145.264,98.206,40.161,1
0.761,0.453,-0.121,139.709,97.778,44.067,1
0.765,0.461,-0.160,118.286,97.229,47.729,1
0.731,0.533,-0.221,107.544,94.482,47.729,1
0.680,0.561,-0.292,109.802,91.370,46.814,1
0.616,0.574,-0.354,98.572,85.999,46.021,1
0.594,0.597,-0.378,85.693,79.102,46.814,1
0.592,0.594,-0.458,82.642,74.097,47.241,1
0.447,0.685,-0.330,106.018,70.251,48.645,1
0.596,0.667,-0.280,139.832,62.317,51.208,1
0.628,0.552,-0.306,117.004,58.167,52.795,1
0.808,0.583,-0.318,62.195,55.481,55.054,1
0.827,0.598,-0.403,15.320,54.504,57.678,1
0.771,0.555,-0.436,-28.992,52.551,58.167,1
0.617,0.573,-0.399,-30.273,49.744,57.739,1
0.552,0.633,-0.400,10.071,45.532,57.495,1
0.573,0.663,-0.417,48.889,39.368,56.763,1
0.638,0.701,-0.464,56.213,32.043,55.481,1
0.678,0.719,-0.521,36.255,25.146,53.162,1
0.689,0.786,-0.531,24.048,18.677,49.133,1
0.749,0.838,-0.452,28.748,12.573,46.692,1
0.763,0.886,-0.395,33.997,7.141,44.617,1
0.772,0.918,-0.372,41.809,2.686,42.053,1
0.787,0.898,-0.377,37.170,-1.038,37.903,1
0.777,0.891,-0.370,23.132,-3.601,32.104,1
0.773,0.893,-0.330,7.935,-5.554,26.917,1
0.773,0.911,-0.267,5.859,-7.935,22.644,1
0.747,0.902,-0.222,17.029,-9.766,19.226,1
0.730,0.888,-0.190,13.428,-11.047,17.761,1
0.787,0.839,0.110,15.320,-13.123,12.756,1
0.698,0.876,-0.014,24.109,-11.780,9.705,1
0.696,0.851,-0.099,6.958,-10.803,6.165,1
0.665,0.846,-0.127,-0.793,-10.254,4.150,1
0.658,0.837,-0.106,1.099,-10.254,2.930,1
0.648,0.817,-0.071,8.911,-10.315,2.441,1
0.625,0.774,-0.060,7.996,-9.827,1.831,1
0.592,0.763,-0.068,4.333,-8.667,1.160,1
0.662,0.774,0.014,9.888,-7.324,0.244,1
0.660,0.804,-0.009,15.198,-5.615,-0.488,1
0.705,0.698,-0.164,-6.531,-4.028,-1.099,1
0.677,0.885,-0.068,-2.014,-3.235,-2.686,1
0.736,0.900,0.024,26.428,-1.770,-4.944,1
0.759,1.002,0.127,29.907,-0.122,-7.812,1
0.809,1.062,0.174,26.306,2.991,-14.526,1
0.853,1.153,0.202,29.236,6.348,-23.010,1
0.947,1.178,0.354,12.939,8.423,-30.762,1
0.853,1.342,0.453,58.899,11.963,-38.391,1
0.816,1.289,0.414,91.980,17.456,-47.852,1
0.855,1.228,0.400,69.336,24.414,-60.181,1
0.869,1.281,0.474,58.044,30.640,-71.106,1
0.927,1.243,0.461,41.931,36.987,-81.604,1
0.805,1.249,0.489,67.017,44.617,-91.614,1
0.770,1.174,0.467,81.421,51.025,-100.586,1
0.767,1.095,0.447,95.093,57.556,-109.985,1
0.707,1.017,0.382,110.352,62.439,-116.211,1
0.672,0.939,0.311,88.379,66.162,-121.948,1
0.620,0.897,0.268,67.749,68.909,-126.587,1
0.671,0.891,0.226,50.171,70.740,-129.272,1
0.572,0.879,0.144,93.811,73.242,-132.690,1
0.603,0.706,0.079,101.196,73.181,-132.629,1
0.673,0.625,0.033,76.721,70.679,-130.859,1
0.713,0.598,0.004,64.331,65.552,-127.686,1
0.735,0.551,-0.073,75.500,60.608,-123.657,1
0.647,0.513,-0.152,90.637,56.152,-119.202,1
0.811,0.444,-0.177,104.736,53.162,-113.403,1
0.755,0.414,-0.240,109.131,49.683,-109.314,1
0.708,0.387,-0.304,112.244,47.363,-105.835,1
0.652,0.368,-0.340,127.441,44.678,-103.088,1
0.694,0.304,-0.385,141.296,42.847,-100.586,1
0.646,0.251,-0.413,144.775,40.527,-98.755,1
0.673,0.189,-0.387,135.803,38.269,-97.717,1
0.656,0.152,-0.335,130.920,37.415,-96.252,1
0.627,0.117,-0.286,136.780,38.513,-93.445,1
0.579,0.086,-0.316,142.090,43.518,-90.027,1
0.473,0.011,-0.331,121.033,49.438,-87.769,1
0.342,-0.053,-0.324,97.168,53.040,-88.867,1
0.235,-0.131,-0.326,100.647,57.861,-92.896,1
0.049,-0.176,-0.320,117.432,62.683,-96.558,1
0.000,-0.255,-0.294,142.456,69.519,-97.961,1
0.010,-0.257,-0.273,147.095,77.637,-91.248,1
-0.021,-0.251,-0.305,123.047,85.693,-77.026,1
0.085,-0.389,-0.277,95.947,94.421,-58.533,1
-0.006,-0.503,-0.277,65.796,101.196,-38.757,1
-0.116,-0.589,-0.336,68.359,110.596,-17.700,1
-0.202,-0.655,-0.413,79.346,122.864,6.714,1
-0.289,-0.723,-0.454,68.665,134.888,32.593,1
-0.487,-0.766,-0.511,19.409,147.278,62.317,1
-0.715,-0.681,-0.567,15.076,160.400,93.140,1
-1.082,-0.676,-0.651,59.753,173.645,125.977,1
-1.524,-0.694,-0.789,66.833,182.983,158.325,1
-1.928,-0.623,-0.861,44.678,190.735,196.838,1
-2.257,-0.541,-0.944,37.109,196.960,242.981,1
-2.480,-0.499,-1.047,37.109,197.815,300.293,1
-2.531,-0.515,-1.223,23.865,191.650,368.896,1
-2.732,-0.505,-1.343,52.124,178.284,444.031,1
-3.135,-0.507,-1.501,142.090,137.146,542.175,1
-3.724,-0.543,-1.578,260.437,69.458,630.798,1
-4.848,-0.527,-1.492,397.339,-52.185,724.426,1
-6.083,-0.351,-1.278,469.665,-206.116,788.940,1
-7.881,-0.213,-0.873,384.521,-351.501,815.735,1
-8.000,0.529,-0.782,380.371,-470.886,828.247,1
-8.000,0.795,-0.338,458.984,-601.379,804.382,1
-8.000,0.858,-0.105,502.136,-709.900,758.240,1
-8.000,1.610,0.453,837.952,-818.603,656.067,1
-8.000,2.082,1.150,1253.296,-935.303,447.937,1
-8.000,1.550,0.926,1254.639,-969.238,106.445,1
-8.000,0.801,0.763,920.471,-871.704,-167.297,1
-8.000,0.764,1.222,616.882,-758.179,-327.881,1
-8.000,0.621,1.284,526.978,-648.621,-405.701,1
-6.895,0.163,1.396,473.816,-527.710,-451.904,1
-5.688,-0.329,1.577,378.357,-420.105,-465.454,1
-4.636,-0.676,1.765,331.116,-326.599,-459.656,1
-3.877,-1.016,1.708,207.642,-242.249,-442.688,1
-3.318,-1.107,1.729,121.582,-180.725,-417.297,1
-2.893,-1.050,1.616,114.380,-130.859,-388.123,1
-2.377,-0.934,1.389,122.131,-87.524,-358.459,1
-1.915,-0.746,1.187,123.108,-52.307,-327.454,1
-1.598,-0.603,1.030,130.188,-23.926,-295.654,1
-1.458,-0.523,0.893,127.014,1.465,-265.320,1
-1.307,-0.508,0.817,99.915,21.851,-235.779,1
-0.998,-0.440,0.755,70.313,36.865,-206.055,1
-0.593,-0.366,0.719,62.195,47.852,-176.453,1
-0.333,-0.304,0.699,70.984,55.603,-150.146,1
-0.182,-0.233,0.672,100.647,61.584,-123.047,1
-0.029,-0.225,0.684,145.264,67.810,-96.558,1
-0.004,-0.234,0.630,167.541,73.303,-74.890,1
0.070,-0.223,0.570,164.551,79.224,-54.199,1
0.178,-0.177,0.575,148.437,83.496,-36.194,1
0.176,-0.120,0.561,143.372,87.646,-22.400,1
0.197,-0.113,0.512,136.230,91.919,-10.132,1
0.290,-0.104,0.479,104.431,95.825,2.991,1
0.351,-0.080,0.483,72.632,96.863,13.428,1
0.460,-0.003,0.507,73.669,96.924,23.987,1
0.543,-0.011,0.495,95.032,96.069,33.508,1
0.676,-0.056,0.443,96.680,94.849,41.321,1
0.816,-0.015,0.418,85.571,94.910,48.218,1
0.879,0.112,0.392,95.703,94.116,53.772,1
0.895,0.189,0.436,114.075,91.492,60.608,1
0.927,0.232,0.449,116.882,89.294,66.589,1
0.958,0.251,0.479,103.027,86.914,70.129,1
0.977,0.277,0.486,85.144,85.144,70.313,1
0.989,0.370,0.505,77.637,83.923,69.336,1
0.975,0.487,0.551,107.056,82.825,69.946,1
0.997,0.513,0.502,140.320,80.811,69.641,1
1.034,0.525,0.446,138.611,79.163,69.031,1
1.069,0.540,0.377,118.347,80.444,67.139,1
1.035,0.620,0.428,103.882,81.665,65.613,1
0.958,0.722,0.486,130.554,83.923,63.904,1
0.920,0.745,0.413,153.503,87.280,61.707,1
0.881,0.709,0.347,143.127,91.003,56.885,1
0.863,0.719,0.326,107.727,93.933,51.453,1
0.819,0.760,0.295,75.745,97.656,45.410,1
0.762,0.773,0.270,66.833,101.868,38.391,1
0.726,0.801,0.251,73.303,105.530,32.227,1
0.690,0.804,0.229,85.571,109.253,25.330,1
0.664,0.792,0.181,91.736,112.366,19.653,1
0.671,0.793,0.137,88.623,114.502,15.747,1
0.703,0.727,0.087,85.388,115.967,11.597,1
0.681,0.731,0.072,86.121,116.699,6.348,1
0.662,0.749,0.068,96.191,117.920,3.540,1
0.655,0.706,-0.003,100.586,119.507,0.122,1
0.582,0.678,-0.031,89.172,120.850,-3.845,1
0.710,0.628,-0.094,63.782,121.643,-7.751,1
0.729,0.694,-0.115,51.331,122.192,-13.977,1
0.772,0.717,-0.124,71.716,122.253,-19.287,1
0.763,0.717,-0.177,88.928,122.314,-23.193,1
0.760,0.653,-0.219,86.487,121.094,-28.076,1
0.783,0.630,-0.256,83.191,119.202,-32.166,1
0.819,0.624,-0.307,93.506,116.150,-33.875,1
0.801,0.560,-0.382,94.971,111.572,-35.278,1
0.804,0.552,-0.409,91.980,106.567,-37.048,1
0.807,0.528,-0.432,93.933,101.929,-39.063,1
0.885,0.533,-0.445,105.652,98.755,-38.574,1
0.893,0.551,-0.484,138.550,94.482,-36.987,1
0.892,0.523,-0.539,168.640,89.905,-34.607,1
0.833,0.491,-0.557,184.448,84.778,-32.349,1
0.779,0.421,-0.556,171.936,78.918,-32.104,1
0.749,0.370,-0.603,137.695,73.181,-33.691,1
0.763,0.389,-0.631,85.022,65.308,-35.767,1
0.875,0.448,-0.610,59.021,57.739,-34.729,1
0.942,0.510,-0.623,79.773,48.706,-31.860,1
0.968,0.507,-0.639,110.535,40.588,-28.259,1
0.924,0.495,-0.653,122.925,32.837,-26.672,1
0.882,0.470,-0.658,111.328,25.085,-27.771,1
0.894,0.474,-0.646,93.262,18.311,-28.625,1
0.892,0.481,-0.614,84.412,11.047,-29.663,1
0.868,0.485,-0.584,73.792,5.127,-30.762,1
0.863,0.489,-0.551,62.683,-0.671,-31.189,1
0.842,0.487,-0.497,61.951,-6.470,-33.264,1
0.924,0.476,-0.446,76.050,-10.986,-34.363,1
0.851,0.474,-0.446,70.618,-14.343,-35.767,1
0.898,0.449,-0.429,60.486,-17.151,-37.781,1
0.866,0.455,-0.407,55.908,-19.897,-40.588,1
0.905,0.466,-0.385,60.486,-23.315,-42.664,1
0.932,0.458,-0.376,64.575,-26.306,-44.617,1
0.937,0.435,-0.370,63.599,-28.015,-46.997,1
0.952,0.389,-0.338,63.660,-29.236,-50.598,1
0.925,0.360,-0.290,73.181,-30.151,-53.833,1
1.030,0.332,-0.288,76.233,-30.579,-55.359,1
1.096,0.298,-0.273,65.247,-31.982,-56.641,1
1.092,0.244,-0.249,60.120,-32.959,-58.167,1
1.084,0.149,-0.181,66.284,-33.325,-61.951,1
1.057,0.086,-0.146,69.824,-33.142,-65.857,1
1.044,0.074,-0.102,62.012,-32.593,-68.726,1
1.051,0.083,-0.063,60.547,-29.724,-69.153,1
