ax,ay,az,gx,gy,gz,label
-0.224,1.313,-0.348,-24.475,21.851,28.748,2
-0.229,1.374,-0.268,-51.270,31.738,24.170,2
-0.237,1.438,-0.169,-37.537,43.823,18.982,2
-0.240,1.494,-0.068,1.831,56.152,13.611,2
-0.142,1.461,-0.139,-9.338,70.313,6.958,2
-0.079,1.488,-0.023,-14.404,84.656,-1.709,2
-0.046,1.479,0.101,12.634,98.877,-12.329,2
0.032,1.327,0.188,41.931,110.229,-20.935,2
0.043,1.230,0.261,53.162,122.253,-28.687,2
0.050,1.184,0.300,49.744,130.310,-34.668,2
-0.077,1.187,0.320,54.749,135.376,-39.063,2
-0.225,1.142,0.326,98.206,139.221,-41.565,2
-0.221,0.995,0.246,109.009,143.494,-39.856,2
-0.055,0.839,0.230,82.153,146.973,-32.837,2
0.011,0.742,0.127,39.917,148.621,-23.560,2
0.027,0.522,0.054,-14.771,149.841,-11.963,2
-0.180,0.237,0.048,-69.458,148.193,-1.221,2
0.139,0.281,0.044,-27.039,146.179,11.536,2
-0.040,0.801,0.085,124.817,143.799,47.668,2
1.047,0.681,-0.296,317.749,152.039,99.182,2
0.572,0.295,-0.280,220.276,148.621,134.644,2
-0.033,0.147,-0.143,-137.085,128.113,147.827,2
-0.641,0.947,-0.076,-207.947,122.253,130.798,2
-0.758,1.506,0.093,54.138,115.051,107.605,2
-0.791,1.574,0.012,157.043,98.267,79.895,2
-0.826,1.742,0.025,100.830,87.036,48.584,2
-0.629,1.895,0.104,37.781,83.679,19.409,2
-0.377,1.958,0.241,58.472,83.130,-2.441,2
-0.328,1.838,0.240,76.416,83.252,-15.320,2
-0.264,1.736,0.246,51.758,82.458,-25.818,2
-0.222,1.691,0.265,34.607,81.238,-34.790,2
-0.262,1.629,0.258,53.833,80.017,-44.189,2
-0.233,1.485,0.273,68.481,78.918,-50.842,2
-0.122,1.367,0.225,57.617,78.613,-56.274,2
-0.196,1.227,0.207,46.021,79.712,-61.584,2
-0.217,1.141,0.141,-2.502,81.238,-65.979,2
-0.133,1.057,0.179,-51.880,81.482,-70.862,2
-0.150,1.042,0.233,-64.392,80.261,-72.632,2
-0.204,1.021,0.263,-28.870,77.942,-71.655,2
-0.123,0.893,0.174,15.137,77.087,-68.054,2
-0.061,0.777,0.157,1.099,75.439,-64.819,2
-0.059,0.763,0.150,-0.305,73.486,-61.279,2
-0.048,0.738,0.121,8.057,72.266,-57.861,2
0.000,0.640,0.110,-0.305,71.167,-54.993,2
0.107,0.635,0.107,-7.385,67.993,-52.490,2
0.196,0.644,0.100,3.662,64.880,-48.706,2
0.213,0.673,0.070,22.339,62.500,-42.236,2
0.216,0.658,0.022,19.897,61.646,-37.170,2
0.205,0.670,0.022,0.793,60.364,-31.860,2
0.292,0.688,0.025,-5.432,58.655,-26.001,2
0.323,0.689,0.013,-6.287,57.434,-19.531,2
0.294,0.732,0.006,5.920,57.068,-12.817,2
0.293,0.626,0.073,-0.854,55.664,-5.615,2
0.084,0.684,0.094,-0.244,58.472,-1.099,2
0.053,0.780,0.132,9.888,58.350,3.174,2
0.095,0.760,0.088,42.908,59.753,4.456,2
0.115,0.721,0.057,52.612,58.838,4.639,2
-0.411,0.635,1.766,67.078,52.979,11.963,2
0.214,-0.918,0.346,0.000,43.030,2.747,2
0.260,0.185,0.620,23.499,40.955,8.301,2
0.237,1.627,1.000,69.519,39.307,12.939,2
0.290,1.473,0.850,95.459,37.476,10.193,2
0.152,0.642,0.256,83.008,35.950,10.498,2
0.163,1.132,0.411,66.223,35.706,7.996,2
0.284,1.145,0.465,76.965,37.354,5.615,2
0.298,1.069,0.389,78.735,40.466,2.197,2
0.244,0.926,0.295,50.964,43.762,-3.601,2
0.295,0.917,0.240,12.634,47.058,-9.155,2
0.307,0.959,0.292,-20.630,48.523,-14.343,2
0.281,1.021,0.250,-4.211,49.622,-17.212,2
0.289,1.010,0.232,24.170,51.514,-18.372,2
0.302,1.018,0.254,39.307,53.955,-20.020,2
0.320,1.010,0.266,37.415,57.556,-22.217,2
0.356,1.008,0.305,9.155,59.631,-26.123,2
0.336,1.084,0.375,-7.263,61.401,-29.724,2
0.325,1.128,0.421,3.601,64.514,-32.166,2
0.304,1.132,0.454,13.855,67.993,-35.278,2
0.342,1.160,0.488,16.724,70.984,-38.818,2
0.469,1.152,0.473,-1.465,73.608,-41.809,2
0.472,1.212,0.536,-29.541,75.134,-45.715,2
0.582,1.248,0.523,-39.124,77.271,-51.270,2
0.698,1.240,0.598,12.573,78.857,-57.739,2
0.845,1.181,0.632,37.537,77.576,-61.340,2
0.951,1.100,0.670,30.701,73.608,-63.721,2
0.885,1.042,0.640,44.067,70.129,-70.801,2
0.810,1.007,0.683,83.191,68.481,-78.918,2
0.745,0.933,0.607,118.530,68.726,-88.501,2
0.742,0.822,0.530,106.995,71.350,-95.520,2
0.751,0.690,0.395,88.135,76.111,-100.037,2
0.807,0.574,0.328,59.570,81.543,-101.990,2
0.734,0.527,0.265,39.551,87.646,-101.501,2
0.702,0.550,0.246,31.921,91.736,-96.497,2
0.523,0.506,0.181,40.466,98.022,-87.585,2
0.220,0.298,-0.044,21.667,110.291,-77.148,2
0.042,0.206,-0.125,-40.833,127.441,-67.078,2
-0.185,0.162,-0.106,-2.869,144.836,-54.993,2
-0.379,0.002,-0.165,107.849,159.180,-34.363,2
-0.537,-0.270,-0.300,96.436,168.579,-8.545,2
-0.577,-0.325,-0.446,-19.287,176.392,20.325,2
-1.286,-0.090,-0.594,-112.061,187.073,39.673,2
-1.271,-0.174,-1.010,-211.121,209.656,61.279,2
-1.408,0.054,-0.742,-206.055,216.064,88.440,2
-1.502,-0.008,-0.822,-68.542,198.730,123.657,2
-1.938,-0.352,-1.344,-51.636,162.903,165.344,2
-2.125,-0.396,-1.627,-51.331,106.934,208.923,2
-2.328,-0.402,-2.071,-84.473,26.917,259.583,2
-2.309,-0.348,-2.304,-98.755,-56.335,307.678,2
-2.550,-0.203,-2.381,32.532,-171.387,369.568,2
-3.099,-0.330,-2.491,150.269,-305.603,420.715,2
-4.278,-0.255,-2.333,265.686,-457.214,457.397,2
-5.727,-0.096,-1.986,340.332,-617.554,467.041,2
-7.406,0.128,-1.319,316.345,-770.569,448.914,2
-8.000,0.667,-0.333,342.712,-886.597,420.288,2
-8.000,1.080,0.479,389.282,-977.783,370.361,2
-8.000,1.900,1.420,472.168,-1038.635,299.744,2
-8.000,2.313,2.083,911.011,-874.573,190.186,2
-5.500,3.376,-8.000,175.415,-699.646,83.252,2
-8.000,5.558,-8.000,267.456,-717.163,66.589,2
-7.409,4.197,-8.000,602.417,-624.268,-34.790,2
-5.975,2.294,-3.618,437.439,-542.786,-135.132,2
-4.840,2.011,-3.135,446.899,-449.036,-188.965,2
-3.726,0.952,-0.340,427.185,-376.099,-226.746,2
-3.062,-0.123,4.180,289.917,-306.641,-239.868,2
-2.420,-0.565,5.358,192.688,-245.117,-233.887,2
-2.124,-0.769,5.263,147.278,-192.322,-222.656,2
-1.698,-0.678,3.704,130.798,-140.991,-207.886,2
-1.194,-0.537,2.199,146.301,-94.238,-189.514,2
-0.702,-0.386,1.126,168.579,-55.725,-168.335,2
-0.562,-0.298,0.534,140.564,-31.067,-149.597,2
-0.563,-0.240,0.229,86.975,-17.456,-132.568,2
-0.370,-0.121,0.156,88.684,-9.033,-113.708,2
-0.163,-0.119,0.445,91.675,-3.418,-94.666,2
0.108,-0.188,0.684,98.877,-1.282,-76.416,2
0.131,-0.167,0.670,27.710,1.160,-59.143,2
0.156,0.002,0.579,-35.889,3.357,-38.635,2
0.076,0.122,0.561,-63.599,4.333,-20.630,2
-0.008,0.208,0.508,-84.534,5.798,-3.845,2
-0.125,0.260,0.477,-64.880,8.667,10.742,2
-0.177,0.286,0.404,-29.053,11.780,23.621,2
-0.230,0.299,0.410,-12.756,13.794,35.706,2
-0.202,0.315,0.387,-44.006,14.160,48.401,2
-0.271,0.377,0.403,-104.492,14.954,58.472,2
-0.423,0.554,0.466,-82.642,18.799,66.284,2
-0.392,0.625,0.492,-1.404,22.705,71.106,2
-0.229,0.555,0.482,15.991,24.170,75.684,2
-0.250,0.562,0.461,-20.386,26.184,77.698,2
-0.280,0.617,0.458,-54.687,29.541,77.759,2
-0.311,0.707,0.480,-64.758,32.532,76.904,2
-0.388,0.761,0.476,-58.533,35.889,75.256,2
-0.393,0.775,0.480,-52.429,38.635,73.181,2
-0.373,0.788,0.482,-51.819,40.771,71.838,2
-0.423,0.820,0.494,-63.049,42.786,71.350,2
-0.394,0.887,0.489,-51.453,46.570,71.411,2
-0.386,0.937,0.477,-28.748,51.392,72.632,2
