ax,ay,az,gx,gy,gz,label
-0.104,0.937,0.336,5.920,99.243,-66.772,2
-0.104,0.899,0.331,0.488,98.572,-66.101,2
-0.109,0.872,0.328,-0.488,97.351,-66.284,2
-0.081,0.805,0.332,14.099,95.886,-65.857,2
-0.055,0.736,0.277,26.917,93.262,-64.880,2
0.027,0.703,0.298,30.090,88.379,-62.561,2
0.002,0.682,0.234,18.494,84.229,-60.974,2
0.043,0.683,0.223,-15.503,79.773,-61.279,2
0.143,0.778,0.243,-24.780,73.792,-60.547,2
0.286,0.903,0.271,2.441,66.406,-56.030,2
0.381,0.958,0.275,42.542,58.044,-49.561,2
0.384,0.977,0.241,69.885,52.612,-43.518,2
0.334,0.991,0.230,81.970,50.049,-37.720,2
0.385,0.958,0.217,77.393,50.110,-33.020,2
0.488,0.930,0.233,67.200,51.086,-27.283,2
0.485,0.914,0.224,73.425,52.979,-21.423,2
0.366,0.893,0.214,83.374,57.678,-15.747,2
0.295,0.824,0.182,84.473,62.561,-12.329,2
0.379,0.754,0.168,64.575,65.552,-9.827,2
0.375,0.722,0.178,33.875,67.261,-9.216,2
0.412,0.740,0.204,23.926,69.275,-8.423,2
0.520,-1.124,-3.266,6.470,85.388,-2.625,2
0.389,2.266,0.133,47.302,86.609,7.935,2
0.420,1.164,0.088,65.918,84.961,1.404,2
0.493,0.209,-0.379,25.635,87.280,2.563,2
0.476,0.442,-0.455,-22.278,88.867,2.869,2
0.409,1.163,0.068,-3.784,91.064,1.526,2
0.446,0.858,0.164,42.542,91.980,-1.892,2
0.495,0.869,0.144,36.438,91.614,-5.005,2
0.458,1.050,0.464,0.732,93.201,-13.245,2
0.427,1.088,0.527,7.751,95.520,-24.841,2
0.573,1.188,0.619,47.424,98.267,-35.339,2
0.810,1.214,0.636,62.500,98.572,-44.495,2
0.874,1.293,0.689,41.199,99.854,-56.519,2
0.783,1.349,0.672,34.058,103.210,-70.190,2
0.683,1.320,0.645,37.476,109.009,-87.036,2
0.658,1.106,0.583,47.607,114.319,-104.492,2
0.669,0.797,0.474,48.889,119.812,-117.920,2
0.792,0.578,0.435,27.710,122.681,-126.648,2
0.748,0.519,0.385,20.630,125.122,-127.686,2
0.651,0.449,0.317,12.695,129.761,-126.892,2
0.545,0.399,0.245,-10.742,137.207,-124.084,2
0.396,0.438,0.223,-44.861,144.775,-117.737,2
0.131,0.991,0.697,-25.330,157.715,-109.619,2
-0.167,-0.183,-0.097,-65.918,165.039,-106.384,2
-0.834,-0.087,-0.447,-50.598,180.237,-91.980,2
-1.159,-0.424,-0.700,-14.648,204.041,-69.580,2
-0.933,-0.878,-1.010,-49.561,225.464,-33.386,2
-0.886,-0.961,-0.929,-98.083,223.389,9.216,2
-0.783,-0.809,-0.949,-74.463,205.627,62.622,2
-1.037,-0.531,-1.138,37.109,178.162,127.319,2
-1.365,-0.523,-1.408,52.063,141.235,193.604,2
-1.993,-0.333,-1.576,6.470,103.027,252.502,2
-2.461,-0.281,-1.707,-57.129,52.368,310.425,2
-3.001,0.010,-1.932,-5.188,-18.677,367.432,2
-3.763,0.008,-2.251,66.956,-109.558,415.466,2
-4.248,-0.201,-2.303,94.116,-236.450,461.243,2
-4.847,0.185,-2.307,167.786,-389.526,500.183,2
-5.803,0.437,-1.801,253.784,-550.537,514.954,2
-7.108,0.995,-1.050,375.671,-737.488,491.394,2
-7.998,1.642,0.003,517.883,-889.954,421.753,2
-8.000,1.976,0.899,690.369,-1024.231,266.479,2
-8.000,1.956,1.978,649.658,-1071.960,83.862,2
-5.302,-3.255,3.943,-697.693,-809.387,75.073,2
-6.541,0.403,8.000,890.503,-734.619,10.620,2
-5.869,-2.236,8.000,388.977,-666.443,-163.696,2
-5.141,-1.303,6.764,246.033,-514.221,-181.702,2
-3.924,-0.046,1.327,358.154,-402.283,-190.124,2
-2.830,0.205,0.494,379.761,-314.636,-201.416,2
-2.333,0.477,-1.684,356.873,-243.042,-205.811,2
-1.948,0.250,-1.208,289.795,-173.523,-205.505,2
-1.668,-0.070,-0.315,186.584,-124.939,-196.655,2
-1.310,-0.264,1.104,108.643,-86.060,-180.481,2
-0.975,-0.413,2.078,42.664,-52.734,-159.729,2
-0.669,-0.428,2.512,17.212,-24.231,-136.108,2
-0.505,-0.311,2.248,33.752,-0.305,-111.694,2
-0.299,-0.253,1.643,81.238,17.090,-88.806,2
-0.223,-0.222,1.060,65.613,24.780,-71.106,2
-0.214,-0.119,0.580,32.288,24.963,-56.702,2
-0.236,0.011,0.228,8.606,21.240,-45.105,2
-0.240,0.126,0.122,-10.193,17.761,-35.034,2
-0.226,0.196,0.114,-44.373,15.198,-24.719,2
-0.294,0.273,0.105,-64.514,15.198,-14.648,2
-0.307,0.334,0.219,-41.870,16.968,-6.348,2
-0.334,0.318,0.331,-1.526,17.944,0.488,2
-0.353,0.286,0.420,-2.258,15.808,7.019,2
-0.223,0.301,0.467,-44.678,10.315,15.015,2
-0.171,0.420,0.524,-77.026,5.249,23.682,2
-0.244,0.546,0.526,-57.983,3.479,32.654,2
-0.319,0.611,0.534,-10.437,4.456,39.734,2
-0.264,0.596,0.534,23.560,5.066,43.213,2
-0.304,0.595,0.502,14.587,7.690,42.786,2
-0.265,0.608,0.509,-41.687,10.193,40.894,2
-0.187,0.696,0.565,-106.323,13.367,40.588,2
-0.097,0.858,0.671,-91.797,17.700,42.969,2
-0.122,0.908,0.716,-32.898,19.592,47.485,2
-0.151,0.890,0.713,26.917,19.958,51.941,2
-0.172,0.832,0.670,42.236,19.165,55.664,2
-0.201,0.781,0.627,5.981,20.630,57.739,2
-0.211,0.810,0.626,-33.752,23.560,58.228,2
-0.332,0.887,0.663,-41.077,28.137,58.899,2
-0.413,0.924,0.682,-5.310,32.532,60.181,2
-0.429,0.883,0.660,31.067,34.790,61.096,2
-0.474,0.805,0.603,5.981,36.438,59.082,2
-0.470,0.780,0.584,-56.335,38.391,54.138,2
-0.466,0.849,0.591,-81.909,41.626,50.537,2
-0.446,0.901,0.565,-68.848,44.739,48.767,2
-0.520,0.879,0.538,-36.316,47.119,46.875,2
-0.526,0.859,0.525,-18.799,47.607,43.030,2
-0.546,0.819,0.499,-19.348,46.326,36.743,2
-0.487,0.816,0.473,-32.471,45.837,31.738,2
-0.471,0.837,0.472,-32.532,46.204,27.832,2
-0.489,0.845,0.475,-13.794,46.875,24.048,2
-0.533,0.832,0.464,10.742,47.180,20.996,2
-0.522,0.785,0.412,15.564,46.997,18.677,2
-0.494,0.740,0.383,5.920,46.509,16.479,2
-0.480,0.711,0.378,-16.968,45.532,13.611,2
-0.479,0.696,0.405,-35.339,43.884,10.315,2
-0.510,0.712,0.436,-39.734,41.504,7.324,2
-0.575,0.743,0.456,-15.686,39.856,6.470,2
-0.608,0.722,0.462,7.568,38.452,6.348,2
-0.591,0.717,0.452,34.302,38.208,7.568,2
-0.595,0.709,0.411,41.931,39.001,9.949,2
-0.572,0.706,0.400,29.663,40.588,13.794,2
-0.550,0.712,0.410,17.517,41.687,17.700,2
-0.549,0.700,0.414,8.057,42.236,19.958,2
-0.558,0.682,0.412,-10.925,42.480,20.508,2
-0.556,0.687,0.416,-25.879,42.297,20.447,2
-0.535,0.695,0.426,-32.104,42.786,21.606,2
-0.494,0.720,0.435,-21.057,44.922,24.963,2
-0.454,0.701,0.422,-24.292,46.814,28.870,2
-0.439,0.668,0.391,-57.800,49.561,31.860,2
-0.418,0.655,0.376,-101.013,54.260,32.776,2
-0.388,0.672,0.380,-129.211,61.462,34.180,2
-0.404,0.699,0.406,-128.906,68.359,35.767,2
-0.435,0.702,0.446,-112.244,75.562,38.513,2
-0.494,0.662,0.451,-111.267,81.482,40.894,2
-0.499,0.645,0.441,-135.742,86.365,41.809,2
-0.519,0.674,0.466,-147.583,91.492,42.358,2
-0.582,0.708,0.509,-134.644,96.802,41.992,2
-0.619,0.729,0.527,-106.995,100.830,41.077,2
-0.677,0.720,0.512,-90.149,105.713,39.612,2
-0.707,0.726,0.500,-96.741,110.779,36.743,2
-0.730,0.765,0.499,-110.291,115.234,33.875,2
-0.755,0.818,0.520,-119.629,118.652,31.006,2
-0.785,0.880,0.542,-109.985,121.094,28.625,2
-0.758,0.925,0.564,-79.041,123.291,28.259,2
-0.744,0.947,0.547,-39.124,125.427,29.114,2
-0.732,0.922,0.512,-21.179,127.563,28.992,2
-0.740,0.895,0.479,-32.166,129.883,26.245,2
-0.732,0.897,0.466,-56.641,133.118,22.522,2
-0.707,0.953,0.492,-66.711,136.414,18.188,2
-0.718,1.011,0.520,-48.584,141.174,14.526,2
-0.729,1.014,0.529,-21.851,146.057,10.986,2
-0.737,0.993,0.511,-17.944,149.414,7.812,2
-0.759,0.983,0.501,-33.203,153.076,3.601,2
-0.715,0.989,0.497,-47.058,157.288,-0.427,2
-0.729,1.013,0.516,-39.063,161.194,-3.540,2
-0.731,1.031,0.514,-18.311,164.978,-6.042,2
-0.768,1.013,0.487,-4.822,170.105,-9.705,2
-0.793,0.992,0.468,-15.015,175.293,-14.465,2
-0.794,0.990,0.486,-33.569,180.359,-21.362,2
-0.796,1.008,0.503,-41.748,183.960,-28.137,2
-0.763,1.017,0.515,-29.358,187.561,-33.630,2
-0.725,1.004,0.504,-14.282,190.857,-37.354,2
-0.724,1.008,0.488,-13.000,192.810,-39.612,2
-0.703,1.009,0.463,-28.687,193.726,-42.847,2
-0.676,1.033,0.459,-39.429,194.824,-47.363,2
-0.691,1.079,0.482,-36.377,194.946,-52.795,2
-0.652,1.129,0.514,-12.756,195.007,-58.105,2
-0.610,1.145,0.511,14.587,194.458,-65.125,2
-0.560,1.132,0.494,2.136,192.566,-74.341,2
-0.480,1.181,0.497,-19.592,189.514,-86.975,2
-0.380,1.287,0.526,-32.166,185.425,-99.304,2
-0.302,1.430,0.597,-3.479,179.199,-109.192,2
-0.156,1.470,0.589,35.461,174.316,-117.126,2
-0.081,1.388,0.516,62.317,171.936,-126.221,2
-0.026,1.266,0.417,55.115,172.241,-136.169,2
0.010,1.118,0.320,39.673,174.011,-148.560,2
0.053,0.992,0.260,34.180,177.307,-160.034,2
0.055,0.751,0.143,27.893,180.481,-167.114,2
-0.012,0.539,0.039,-5.981,184.326,-171.875,2
-0.089,0.404,-0.065,-36.804,188.843,-171.448,2
-0.376,1.733,0.043,-50.476,195.618,-159.546,2
-0.500,1.175,0.108,-60.059,203.125,-157.288,2
-0.628,0.360,-0.266,-79.224,210.754,-150.635,2
-0.741,0.114,-0.546,-143.494,219.299,-141.846,2
-0.812,0.135,-0.863,-200.317,233.582,-132.690,2
-1.449,0.486,-0.944,-242.065,249.207,-118.958,2
-1.956,0.286,-0.888,-243.469,252.014,-104.248,2
-1.819,-0.048,-1.034,-175.110,246.094,-77.881,2
-1.705,-0.446,-1.460,-185.608,216.492,-35.950,2
-1.297,-0.749,-1.722,-230.103,169.983,18.616,2
-1.166,-0.936,-1.896,-164.124,111.145,88.867,2
-1.093,-1.401,-2.045,-93.262,35.339,174.866,2
-1.405,-1.518,-2.101,-54.260,-54.504,270.508,2
-1.968,-1.520,-2.009,-4.578,-152.405,365.967,2
-2.838,-1.261,-1.904,45.593,-247.192,446.594,2
-3.745,-0.847,-1.521,103.333,-360.474,524.475,2
-4.687,-0.451,-1.063,164.612,-460.388,572.083,2
-5.819,-0.143,-0.627,231.812,-578.918,599.304,2
-7.233,0.014,-0.275,295.227,-691.650,594.360,2
-7.999,0.032,-0.007,337.341,-802.124,562.927,2
-8.000,0.228,0.449,414.490,-914.062,502.747,2
-8.000,0.613,1.101,527.283,-1013.916,415.222,2
-6.553,-2.668,2.419,79.834,-794.128,311.157,2
-7.323,8.000,5.134,827.515,-1024.902,297.363,2
-7.259,0.805,6.514,1174.622,-1055.420,62.195,2
-8.000,-0.152,6.173,1202.881,-915.466,-251.770,2
-8.000,-0.990,6.875,605.164,-739.746,-450.195,2
-7.288,-0.480,6.465,360.535,-605.042,-498.596,2
-5.623,-0.519,5.887,477.966,-450.073,-502.319,2
-5.010,-0.552,3.643,633.301,-300.232,-501.343,2
-3.809,-0.929,2.156,412.537,-167.175,-484.924,2
-3.086,-0.646,1.965,358.887,-84.412,-444.092,2
-2.654,-0.782,1.224,442.139,-15.808,-406.860,2
-1.931,-1.188,0.976,309.143,46.509,-367.065,2
-1.413,-1.135,0.987,154.419,66.650,-332.825,2
-1.305,-0.907,0.859,134.705,81.726,-284.790,2
-1.177,-1.119,0.886,112.976,90.271,-239.746,2
-0.979,-1.098,0.848,94.421,92.834,-196.411,2
-0.629,-1.099,0.836,99.915,91.980,-152.649,2
-0.271,-1.080,0.781,61.707,87.585,-110.413,2
0.018,-0.995,0.652,47.363,82.153,-70.740,2
0.201,-0.912,0.529,38.330,77.576,-36.987,2
0.341,-0.803,0.414,32.166,73.608,-7.019,2
0.346,-0.628,0.355,9.766,69.580,17.639,2
0.298,-0.453,0.306,-14.832,65.002,41.748,2
0.256,-0.324,0.324,-43.884,59.387,62.256,2
0.221,-0.172,0.349,-70.740,52.673,79.102,2
0.191,-0.057,0.357,-85.449,46.936,96.313,2
0.068,-0.029,0.357,-97.534,41.931,109.741,2
-0.002,0.056,0.339,-108.459,38.269,120.972,2
-0.058,0.109,0.293,-122.986,35.400,131.470,2
-0.067,0.101,0.309,-148.499,32.837,139.343,2
-0.186,0.159,0.316,-170.044,30.579,146.179,2
-0.268,0.237,0.331,-165.833,29.480,150.879,2
-0.334,0.332,0.317,-132.629,28.625,156.494,2
-0.409,0.369,0.315,-103.760,28.809,161.133,2
-0.412,0.404,0.297,-85.144,28.748,169.861,2
-0.485,0.405,0.323,-98.694,28.381,174.377,2
-0.468,0.449,0.348,-123.962,29.175,177.551,2
-0.509,0.530,0.364,-130.615,31.799,181.580,2
-0.601,0.553,0.383,-133.728,34.851,185.730,2
-0.662,0.536,0.355,-136.108,39.124,188.354,2
-0.760,0.666,0.396,-125.977,43.518,190.918,2
-0.854,0.677,0.395,-126.587,46.021,191.650,2
-0.866,0.810,0.398,-126.099,48.096,191.406,2
-0.932,0.795,0.398,-115.601,51.758,191.956,2
-0.932,0.786,0.338,-106.628,56.519,194.763,2
-0.959,0.771,0.328,-115.356,61.646,196.838,2
-1.035,0.817,0.299,-120.056,68.298,197.083,2
-1.157,0.821,0.280,-123.535,74.951,195.862,2
-1.267,0.786,0.267,-119.690,81.726,194.153,2
-1.263,0.782,0.226,-112.610,88.379,193.237,2
-1.342,0.745,0.208,-117.187,95.764,190.918,2
-1.355,0.796,0.265,-116.333,101.624,187.439,2
-1.377,0.758,0.298,-97.900,106.201,183.777,2
-1.413,0.776,0.281,-63.110,108.826,181.091,2
-1.422,0.652,0.293,-59.509,108.643,177.612,2
-1.448,0.666,0.265,-79.651,110.535,173.218,2
-1.385,0.628,0.238,-106.812,116.150,167.725,2
-1.328,0.561,0.194,-159.424,126.282,160.217,2
-1.254,0.506,0.126,-222.534,138.550,151.062,2
-1.262,0.547,0.131,-275.146,155.273,133.301,2
-1.249,0.568,0.104,-318.542,168.396,112.305,2
-1.273,0.515,0.069,-379.456,180.298,89.233,2
-1.241,0.467,0.048,-445.068,189.453,66.528,2
-1.278,0.484,0.074,-496.338,199.036,38.818,2
-1.257,0.534,0.146,-475.830,202.332,16.296,2
-1.310,0.562,0.163,-427.612,201.904,-5.127,2
-1.447,0.566,0.137,-390.442,198.608,-23.560,2
-1.440,0.562,0.122,-398.499,194.519,-38.269,2
-1.374,0.598,0.129,-406.860,190.247,-51.819,2
-1.379,0.644,0.189,-388.123,184.143,-65.674,2
-1.345,0.683,0.247,-337.830,177.429,-76.416,2
-1.365,0.702,0.292,-258.972,169.739,-85.449,2
-1.369,0.703,0.322,-161.194,162.170,-91.064,2
-1.360,0.661,0.293,-78.247,157.043,-93.933,2
-1.360,0.616,0.242,-41.992,152.893,-95.581,2
-1.356,0.591,0.192,-38.940,148.499,-98.022,2
-1.290,0.602,0.167,-58.167,143.799,-101.440,2
-1.274,0.632,0.167,-76.111,139.893,-105.103,2
-1.269,0.692,0.208,-85.327,134.216,-109.741,2
-1.267,0.752,0.237,-63.477,128.723,-113.953,2
-1.197,0.774,0.245,-33.752,124.207,-115.906,2
-1.162,0.788,0.239,-6.042,121.399,-116.272,2
-1.116,0.776,0.237,-3.662,119.080,-116.455,2
-1.090,0.794,0.242,-16.663,116.150,-117.432,2
-1.060,0.830,0.271,-28.137,113.281,-119.507,2
-1.036,0.865,0.310,-20.935,110.718,-121.582,2
-0.977,0.867,0.316,1.709,110.229,-122.803,2
-0.910,0.849,0.319,20.752,111.328,-123.108,2
-0.849,0.823,0.296,32.166,114.014,-122.925,2
-0.788,0.793,0.269,27.222,117.310,-122.070,2
-0.687,0.757,0.243,0.427,119.324,-121.887,2
-0.635,0.751,0.244,-31.616,119.446,-122.742,2
-0.569,0.765,0.254,-46.326,118.713,-123.169,2
-0.524,0.785,0.259,-44.373,118.103,-123.291,2
-0.487,0.819,0.296,-24.109,117.859,-122.864,2
-0.457,0.828,0.314,-1.648,117.249,-122.620,2
-0.452,0.854,0.320,-0.549,115.967,-122.986,2
-0.379,0.897,0.339,-22.156,113.953,-125.061,2
-0.316,1.026,0.395,-33.997,111.877,-130.249,2
-0.256,1.156,0.469,-8.179,109.009,-135.742,2
-0.170,1.264,0.522,34.973,105.469,-140.381,2
-0.127,1.279,0.499,64.331,104.797,-144.836,2
-0.025,1.275,0.446,60.791,106.750,-151.428,2
0.050,1.144,0.396,55.786,109.619,-159.302,2
0.290,1.680,-0.822,75.073,118.835,-162.659,2
0.150,1.023,-0.187,34.546,119.385,-178.345,2
0.264,0.485,-0.240,25.879,123.474,-180.725,2
0.250,0.530,-0.277,36.987,129.944,-180.237,2
0.227,0.619,-0.170,19.714,140.503,-176.086,2
0.261,0.265,0.078,-39.246,154.968,-176.025,2
0.249,-0.057,0.237,-120.300,164.185,-179.810,2
-0.094,0.146,0.134,-162.109,171.570,-181.152,2
-0.507,0.131,0.075,-141.479,180.664,-176.636,2
-0.573,0.141,-0.072,-79.041,197.205,-161.377,2
-1.295,-0.037,-0.219,-29.846,217.895,-141.113,2
-1.259,-0.003,-0.677,-45.837,245.056,-109.985,2
-1.333,-0.304,-1.000,-214.844,259.338,-73.853,2
-1.183,-0.225,-0.993,-360.352,252.441,-42.358,2
-1.141,-0.135,-1.037,-270.630,235.657,-1.160,2
-0.935,-0.567,-1.421,-161.560,208.557,58.472,2
-1.131,-0.864,-1.725,-201.355,167.969,128.479,2
-1.235,-0.857,-1.803,-179.138,122.192,192.383,2
-1.450,-0.997,-1.773,-90.576,69.885,256.531,2
-1.744,-0.943,-1.740,-0.977,5.371,325.317,2
-2.106,-0.803,-1.667,69.519,-71.228,393.921,2
-2.735,-0.717,-1.574,112.854,-164.856,464.050,2
-3.326,-0.249,-1.389,145.325,-266.968,525.024,2
-4.212,0.021,-1.149,195.557,-368.103,570.068,2
-5.277,0.178,-0.919,251.526,-484.009,601.990,2
-6.620,0.341,-0.753,293.823,-605.103,610.291,2
-7.914,0.402,-0.438,373.718,-733.154,592.468,2
-8.000,0.455,-0.190,500.793,-861.511,539.734,2
-8.000,0.602,0.248,650.635,-1001.770,430.420,2
-8.000,0.910,0.944,472.656,-976.257,241.455,2
-6.607,3.513,-8.000,805.237,-684.204,274.353,2
-7.766,2.533,-8.000,1352.966,-923.645,52.734,2
-7.952,5.312,-8.000,1397.522,-939.819,-247.314,2
-8.000,2.611,-3.536,1181.580,-762.939,-537.231,2
-8.000,0.767,-1.440,619.751,-574.524,-681.335,2
-7.877,0.288,-3.931,299.683,-453.674,-692.566,2
-6.002,0.405,-1.833,431.213,-327.209,-657.715,2
-5.803,0.299,-1.819,573.547,-211.182,-636.963,2
-4.995,-0.367,-1.092,462.830,-100.281,-609.558,2
-4.139,-0.414,-0.456,377.624,-30.334,-568.848,2
-3.515,-0.597,-0.212,393.127,28.015,-525.757,2
-2.879,-0.933,-0.143,351.807,77.637,-483.032,2
-2.433,-1.072,0.377,221.252,105.225,-442.200,2
-2.035,-1.061,0.538,127.014,110.840,-401.733,2
-1.406,-1.116,0.876,71.716,110.352,-358.765,2
-1.052,-1.098,0.922,32.471,100.342,-318.420,2
-0.697,-1.112,0.902,50.659,92.651,-275.146,2
-0.429,-1.211,0.880,90.149,87.891,-228.027,2
-0.506,-1.226,0.728,93.750,86.609,-184.692,2
-0.225,-1.255,0.519,86.975,92.896,-142.395,2
-0.014,-1.291,0.522,6.287,97.229,-107.117,2
0.022,-1.016,0.515,-6.714,100.647,-75.317,2
-0.005,-0.882,0.559,-7.874,102.051,-46.448,2
0.007,-0.767,0.540,-15.747,102.844,-18.127,2
0.030,-0.671,0.550,-43.396,99.426,2.808,2
0.068,-0.545,0.537,-55.176,93.140,23.010,2
0.150,-0.413,0.485,-51.331,85.205,43.091,2
0.245,-0.316,0.430,-59.326,77.087,61.279,2
0.274,-0.283,0.393,-84.290,69.885,75.745,2
0.322,-0.227,0.420,-114.990,61.829,87.219,2
0.329,-0.154,0.431,-139.282,54.138,96.802,2
0.243,-0.079,0.425,-134.644,47.119,105.530,2
0.192,-0.009,0.416,-122.559,41.443,113.770,2
0.180,0.057,0.404,-114.380,35.583,124.268,2
0.176,0.047,0.385,-109.863,28.687,134.399,2
0.175,0.053,0.385,-118.286,20.569,142.456,2
0.136,0.090,0.387,-130.737,12.207,150.513,2
0.105,0.120,0.408,-140.991,3.723,159.241,2
0.082,0.169,0.382,-147.705,-3.479,169.434,2
0.001,0.232,0.366,-144.714,-9.583,182.617,2
-0.125,0.294,0.372,-120.666,-14.709,197.632,2
-0.189,0.322,0.426,-77.332,-21.973,213.379,2
-0.255,0.229,0.312,-53.345,-31.006,226.379,2
-0.377,0.156,0.321,-66.223,-40.466,240.112,2
-0.587,0.350,0.293,-114.014,-45.898,253.784,2
-0.813,0.297,0.200,-176.453,-43.518,268.738,2
-1.031,0.240,0.119,-219.849,-28.687,281.128,2
-1.041,0.335,0.210,-216.553,-14.526,284.546,2
-1.193,0.605,0.214,-189.575,-1.099,290.527,2
-1.353,0.586,0.149,-164.185,13.123,298.096,2
-1.543,0.643,0.115,-146.484,26.184,302.979,2
-1.723,0.683,0.059,-121.765,39.734,307.068,2
-1.733,0.718,0.070,-97.656,53.162,310.425,2
-1.873,0.720,0.036,-83.984,66.467,312.439,2
-1.942,0.648,0.017,-92.102,77.698,311.157,2
-2.054,0.693,-0.001,-122.559,89.294,307.251,2
-2.152,0.638,-0.052,-175.049,104.004,300.598,2
-2.377,0.692,-0.065,-192.932,121.948,288.086,2
-2.569,0.627,-0.086,-182.495,138.000,272.583,2
-2.288,0.500,-0.095,-209.167,153.625,253.540,2
-2.313,0.553,-0.079,-276.672,168.823,234.619,2
-2.198,0.525,-0.106,-327.576,188.965,207.642,2
-2.029,0.530,-0.093,-323.853,204.895,174.683,2
-2.064,0.356,-0.142,-354.126,210.205,132.324,2
-2.048,0.460,-0.251,-376.343,211.670,95.947,2
-1.779,0.466,-0.326,-385.681,214.783,67.261,2
-1.752,0.322,-0.339,-391.602,219.421,37.842,2
-1.717,0.321,-0.312,-415.710,225.586,15.808,2
-1.742,0.431,-0.236,-443.542,230.835,-4.761,2
-1.592,0.444,-0.246,-449.768,233.887,-20.508,2
-1.467,0.405,-0.266,-442.749,237.854,-36.743,2
-1.539,0.385,-0.270,-453.003,241.272,-52.917,2
-1.446,0.333,-0.198,-497.314,241.089,-71.777,2
-1.172,0.437,-0.035,-558.716,232.666,-90.454,2
-1.044,0.556,0.165,-580.688,212.036,-108.643,2
-1.289,0.655,0.301,-516.724,190.002,-123.474,2
-1.362,0.757,0.344,-351.746,170.898,-132.507,2
-1.302,0.806,0.350,-139.587,158.325,-130.859,2
-1.326,0.752,0.293,2.441,149.597,-126.770,2
-1.395,0.701,0.204,59.082,143.372,-125.793,2
-1.380,0.581,0.124,18.127,135.742,-130.371,2
-1.254,0.565,0.128,-100.220,124.756,-140.686,2
-1.196,0.705,0.186,-164.795,112.854,-153.442,2
-1.210,0.879,0.263,-131.348,103.577,-162.048,2
-1.218,0.963,0.323,-32.227,98.877,-164.551,2
-1.192,0.946,0.357,33.752,97.717,-163.635,2
-1.143,0.903,0.379,74.036,98.572,-162.476,2
-1.178,0.833,0.365,81.482,100.830,-163.513,2
-1.112,0.798,0.395,55.603,103.638,-164.673,2
-1.007,0.829,0.421,51.392,107.727,-163.635,2
-0.924,0.852,0.429,80.688,113.953,-159.729,2
-0.904,0.799,0.396,117.432,123.108,-154.297,2
-0.761,0.688,0.328,131.653,135.193,-146.912,2
-0.681,0.550,0.281,103.760,144.409,-140.808,2
-0.550,0.445,0.196,55.786,152.039,-133.911,2
-0.377,0.300,0.107,18.677,157.104,-127.258,2
-0.381,0.121,0.087,-30.396,156.860,-121.948,2
-0.622,0.319,0.256,-63.171,148.926,-114.746,2
