timestamp_s,ax,ay,az,gx,gy,gz,label
0.005229,-0.877,0.458,-0.148,6.347,1.464,1.586,3
0.012477,-0.869,0.444,-0.143,4.943,1.037,1.586,3
0.019052,-0.869,0.451,-0.149,2.746,0.549,2.014,3
0.027892,-0.868,0.459,-0.158,0.0,0.61,2.319,3
0.034521,-0.871,0.457,-0.164,-3.54,0.793,3.051,3
0.043475,-0.87,0.448,-0.156,-6.469,1.159,3.112,3
0.050219,-0.869,0.447,-0.16,-8.728,0.976,3.417,3
0.058641,-0.874,0.437,-0.163,-10.864,1.037,3.234,3
0.068428,-0.877,0.434,-0.167,-12.145,0.854,2.99,3
0.075667,-0.873,0.433,-0.183,-12.695,1.159,2.441,3
0.083381,-0.874,0.431,-0.179,-12.268,1.647,1.953,3
0.092197,-0.875,0.43,-0.174,-12.268,1.892,1.464,3
0.100297,-0.876,0.434,-0.169,-13.061,1.892,1.159,3
0.107633,-0.875,0.44,-0.166,-13.183,1.892,0.976,3
0.115605,-0.869,0.45,-0.166,-12.39,1.342,0.854,3
0.123394,-0.87,0.455,-0.161,-9.033,0.488,1.159,3
0.133858,-0.869,0.464,-0.154,-3.601,-0.732,1.464,3
0.141899,-0.864,0.46,-0.162,6.469,-2.868,2.014,3
0.150675,-0.871,0.463,-0.168,15.624,-4.516,2.746,3
0.158422,-0.873,0.459,-0.166,23.315,-5.493,2.99,3
0.16668,-0.87,0.458,-0.173,31.921,-7.019,3.54,3
0.175933,-0.872,0.462,-0.167,38.94,-7.934,4.028,3
0.182914,-0.872,0.457,-0.167,47.363,-9.46,4.455,3
0.191786,-0.871,0.46,-0.166,55.48,-10.07,4.394,3
0.200789,-0.872,0.458,-0.167,62.744,-11.169,4.272,3
0.208457,-0.876,0.464,-0.162,70.19,-11.962,4.821,3
0.216587,-0.869,0.466,-0.166,76.782,-12.634,5.249,3
0.224884,-0.871,0.466,-0.171,80.871,-12.817,5.493,3
0.232044,-0.87,0.465,-0.146,82.214,-13.0,5.798,3
0.242879,-0.871,0.476,-0.145,81.542,-13.0,6.896,3
0.249434,-0.871,0.468,-0.146,76.721,-12.878,8.056,3
0.258346,-0.87,0.472,-0.145,70.861,-12.207,9.277,3
0.268824,-0.869,0.481,-0.137,59.631,-10.864,10.803,3
0.276256,-0.869,0.474,-0.095,43.945,-10.314,13.061,3
