timestamp_s,ax,ay,az,gx,gy,gz,label
0.005957,0.139,0.859,-0.498,1.953,-0.244,-0.183,0
0.012554,0.145,0.862,-0.499,1.77,-0.366,-0.305,0
0.020751,0.146,0.859,-0.5,1.586,-0.122,-0.305,0
0.027421,0.146,0.861,-0.497,1.281,-0.183,0.183,0
0.036194,0.148,0.864,-0.495,0.793,-0.305,-0.305,0
0.042946,0.148,0.864,-0.493,0.427,-0.061,-0.061,0
0.051046,0.145,0.865,-0.494,0.305,0.0,-0.061,0
0.059839,0.152,0.865,-0.494,0.244,0.122,-0.244,0
0.068845,0.148,0.862,-0.492,-0.122,-0.366,-0.122,0
0.07536,0.145,0.862,-0.491,-0.183,0.0,-0.244,0
0.085008,0.145,0.86,-0.496,0.0,-0.183,-0.549,0
0.091646,0.144,0.855,-0.5,0.0,-0.183,-0.488,0
0.09992,0.141,0.849,-0.497,0.061,-0.244,-0.427,0
0.108449,0.139,0.849,-0.496,0.244,-0.427,-0.488,0
0.115254,0.144,0.851,-0.497,0.366,-0.366,-0.427,0
0.124183,0.142,0.854,-0.495,0.732,-0.305,-0.183,0
0.132595,0.148,0.855,-0.486,0.793,-0.366,-0.183,0
0.139741,0.148,0.854,-0.487,0.915,-0.244,-0.244,0
0.147789,0.145,0.856,-0.493,1.098,-0.366,-0.305,0
0.156336,0.145,0.857,-0.486,0.976,-0.061,-0.427,0
0.1646,0.147,0.854,-0.489,0.915,-0.061,-0.427,0
0.173033,0.144,0.858,-0.491,0.549,-0.244,-0.183,0
0.181087,0.145,0.854,-0.494,0.305,0.0,-0.183,0
0.188929,0.145,0.854,-0.496,0.061,0.183,-0.122,0
0.197103,0.15,0.852,-0.494,0.0,-0.061,-0.122,0
0.205074,0.151,0.856,-0.498,-0.305,0.061,0.122,0
0.212163,0.15,0.852,-0.499,-0.488,0.122,-0.061,0
0.221602,0.149,0.854,-0.5,0.0,-0.244,0.305,0
0.228466,0.147,0.856,-0.497,0.488,-0.183,0.244,0
0.236452,0.145,0.86,-0.498,0.793,-0.305,0.061,0
0.24438,0.143,0.86,-0.495,1.708,-0.61,0.183,0
0.253149,0.141,0.862,-0.498,2.502,-0.549,0.061,0
0.25883,0.14,0.861,-0.497,2.868,-0.793,-0.122,0
0.268002,0.141,0.862,-0.497,3.295,-0.549,-0.244,0
0.275174,0.14,0.86,-0.494,3.417,-0.915,-0.244,0
0.283696,0.143,0.862,-0.494,3.173,-0.854,-0.366,0
0.291887,0.144,0.859,-0.494,2.685,-0.854,-0.366,0
0.300686,0.147,0.859,-0.488,2.258,-0.61,-0.488,0
0.307677,0.149,0.859,-0.496,1.464,-0.549,-0.183,0
0.315904,0.15,0.859,-0.489,1.037,-0.61,-0.122,0
0.325287,0.15,0.861,-0.488,0.61,-0.366,-0.183,0
0.331103,0.149,0.859,-0.484,0.671,-0.305,-0.061,0
0.339185,0.15,0.857,-0.483,0.854,-0.122,0.0,0
0.346687,0.146,0.855,-0.484,0.732,0.244,0.122,0
0.354983,0.149,0.856,-0.485,0.793,0.061,0.183,0
0.362197,0.143,0.857,-0.482,1.22,0.0,0.305,0
0.370845,0.14,0.857,-0.482,1.708,0.0,0.244,0
0.378797,0.131,0.865,-0.481,2.868,-0.244,0.122,0
0.388092,0.13,0.864,-0.487,4.394,-0.488,-0.122,0
0.39391,0.125,0.866,-0.488,5.554,-1.037,-0.183,0
0.40258,0.127,0.868,-0.491,6.652,-1.098,-0.61,0
0.410156,0.13,0.866,-0.499,7.69,-1.708,-0.915,0
0.419294,0.132,0.867,-0.502,8.361,-2.258,-1.037,0
0.426099,0.134,0.869,-0.5,8.666,-2.502,-1.159,0
0.433626,0.141,0.865,-0.506,8.85,-2.807,-1.098,0
0.443479,0.145,0.867,-0.504,7.873,-3.051,-1.159,0
0.450407,0.151,0.867,-0.496,7.202,-2.807,-1.281,0
0.4588,0.156,0.865,-0.494,6.469,-2.624,-1.159,0
0.466266,0.161,0.87,-0.489,5.554,-2.075,-0.793,0
0.475422,0.164,0.864,-0.483,4.028,-1.525,-0.732,0
0.482168,0.161,0.86,-0.479,2.99,-1.342,-0.61,0
0.490619,0.161,0.859,-0.477,1.342,-1.342,-0.976,0
0.499284,0.161,0.861,-0.468,0.366,-0.915,-0.671,0
0.506046,0.161,0.86,-0.47,0.0,-0.915,-0.488,0
0.5139,0.159,0.862,-0.465,-0.061,-0.671,-0.671,0
0.520953,0.157,0.857,-0.465,-0.183,-0.549,-0.671,0
0.529241,0.154,0.853,-0.468,0.061,-0.427,-0.549,0
0.536174,0.152,0.851,-0.464,0.671,-0.427,-0.549,0
0.544622,0.151,0.852,-0.472,1.098,-0.427,-0.366,0
0.551357,0.152,0.857,-0.47,1.831,-0.61,-0.427,0
0.559611,0.149,0.86,-0.466,2.38,-0.671,-0.366,0
0.566281,0.153,0.859,-0.474,2.868,-0.61,-0.061,0
0.574347,0.153,0.861,-0.475,2.807,-0.427,-0.244,0
0.581396,0.15,0.86,-0.479,2.99,-0.61,-0.122,0
0.590193,0.151,0.862,-0.478,2.563,-0.244,-0.122,0
0.596775,0.15,0.864,-0.477,2.197,-0.244,-0.122,0
0.603522,0.149,0.864,-0.476,1.953,-0.366,-0.122,0
0.610912,0.149,0.865,-0.478,1.831,-0.305,-0.183,0
0.619245,0.15,0.863,-0.48,2.014,-0.244,0.0,0
0.625769,0.144,0.863,-0.484,1.953,-0.305,-0.122,0
0.633718,0.146,0.864,-0.482,2.197,-0.427,-0.366,0
0.64041,0.146,0.862,-0.483,2.685,-0.732,-0.122,0
0.648715,0.144,0.862,-0.483,3.784,-0.854,-0.427,0
0.656024,0.145,0.858,-0.485,4.699,-0.915,-0.122,0
0.662691,0.149,0.864,-0.479,6.103,-1.281,-0.488,0
0.671209,0.153,0.862,-0.481,7.873,-1.586,-0.366,0
0.679165,0.147,0.863,-0.475,10.009,-2.197,-0.61,0
0.686717,0.147,0.861,-0.474,12.268,-2.319,-0.671,0
0.694989,0.145,0.863,-0.472,14.221,-2.746,-0.854,0
0.702218,0.146,0.863,-0.464,16.418,-2.868,-0.915,0
0.71044,0.148,0.867,-0.46,18.676,-3.051,-0.976,0
0.717542,0.145,0.863,-0.455,20.263,-3.173,-0.854,0
0.726156,0.15,0.862,-0.45,20.874,-2.746,-0.732,0
0.732809,0.158,0.858,-0.444,20.446,-2.502,-0.549,0
