timestamp_s,ax,ay,az,gx,gy,gz,label
0.005309,-0.524,0.875,0.052,7.568,-3.723,6.652,2
0.012509,-0.513,0.865,0.049,9.46,-4.333,6.408,2
0.0204,-0.511,0.858,0.047,9.643,-4.699,5.981,2
0.026637,-0.517,0.856,0.044,8.789,-5.187,5.859,2
0.035128,-0.518,0.851,0.047,6.774,-5.187,5.737,2
0.042969,-0.527,0.854,0.043,4.455,-5.126,5.737,2
0.050865,-0.536,0.853,0.046,2.38,-5.187,5.798,2
0.058393,-0.541,0.859,0.043,1.342,-5.554,6.103,2
0.065253,-0.546,0.862,0.046,0.732,-5.31,6.286,2
0.073655,-0.539,0.862,0.044,0.793,-5.554,6.408,2
0.082753,-0.529,0.859,0.039,0.183,-5.615,6.347,2
0.089251,-0.528,0.862,0.039,-0.183,-5.798,6.469,2
0.096581,-0.528,0.862,0.042,0.854,-6.286,6.469,2
0.103915,-0.517,0.865,0.035,3.845,-6.774,6.591,2
0.113191,-0.516,0.87,0.035,6.835,-7.08,6.408,2
0.12102,-0.516,0.866,0.033,8.605,-7.629,6.225,2
0.128148,-0.525,0.87,0.032,9.155,-8.117,6.225,2
0.136806,-0.523,0.867,0.03,8.3,-8.3,5.615,2
0.143911,-0.525,0.872,0.03,7.751,-8.422,5.126,2
0.151399,-0.528,0.871,0.035,6.835,-8.85,4.943,2
0.16048,-0.529,0.869,0.02,5.004,-8.483,4.516,2
0.167473,-0.532,0.869,0.017,2.807,-8.972,4.333,2
0.176981,-0.532,0.872,0.014,1.647,-8.666,3.967,2
0.184975,-0.531,0.87,0.011,0.732,-9.399,3.662,2
0.192228,-0.531,0.865,0.011,0.61,-9.155,3.54,2
0.199862,-0.536,0.858,0.011,0.671,-9.765,3.417,2
0.208396,-0.529,0.864,0.012,2.258,-9.887,3.54,2
0.216215,-0.532,0.859,0.008,3.845,-10.62,3.173,2
0.224948,-0.535,0.858,0.0,5.004,-10.803,3.356,2
0.232803,-0.541,0.854,0.003,5.859,-11.291,2.99,2
0.241564,-0.542,0.854,0.005,7.08,-11.718,2.868,2
0.249311,-0.539,0.851,0.007,9.033,-12.207,3.173,2
0.258075,-0.537,0.856,0.001,10.559,-12.634,3.051,2
0.267069,-0.538,0.853,0.001,11.169,-13.0,2.807,2
0.276017,-0.539,0.845,-0.006,9.643,-13.122,2.929,2
0.285164,-0.543,0.838,-0.001,7.873,-13.366,2.929,2
0.293942,-0.538,0.834,-0.002,6.103,-13.854,3.051,2
0.30162,-0.545,0.832,0.0,4.821,-13.671,2.746,2
0.308823,-0.548,0.836,0.002,4.333,-13.854,3.051,2
0.318114,-0.553,0.84,0.001,4.882,-13.916,3.234,2
0.32599,-0.561,0.842,0.006,6.835,-14.465,3.173,2
0.333466,-0.562,0.841,0.007,8.483,-14.648,3.051,2
0.341131,-0.566,0.843,0.009,10.253,-15.014,3.112,2
0.350039,-0.56,0.839,0.016,12.878,-15.441,3.479,2
0.357746,-0.555,0.835,0.021,15.258,-15.441,3.295,2
0.366591,-0.551,0.835,0.018,16.662,-15.869,3.295,2
0.37446,-0.551,0.837,0.016,16.723,-15.808,3.295,2
0.381873,-0.554,0.827,0.021,16.235,-15.747,3.417,2
0.390845,-0.562,0.829,0.024,14.831,-15.563,3.417,2
0.398235,-0.572,0.833,0.027,13.854,-15.502,3.601,2
0.405991,-0.576,0.834,0.033,12.756,-15.136,3.295,2
0.415163,-0.583,0.837,0.037,12.329,-14.892,3.479,2
0.424041,-0.585,0.839,0.04,12.451,-14.77,3.417,2
0.431414,-0.588,0.842,0.045,13.305,-14.526,3.356,2
0.440466,-0.585,0.844,0.046,14.587,-14.404,3.173,2
0.447479,-0.586,0.845,0.047,16.174,-14.465,3.112,2
0.456596,-0.587,0.843,0.05,17.333,-13.854,2.807,2
0.463465,-0.584,0.841,0.048,17.333,-13.793,2.502,2
0.472166,-0.579,0.84,0.048,16.723,-13.427,2.563,2
0.478933,-0.577,0.838,0.047,14.831,-12.634,2.319,2
0.486585,-0.575,0.836,0.052,12.512,-12.268,2.014,2
0.495597,-0.579,0.836,0.051,10.131,-11.596,1.953,2
0.502942,-0.578,0.833,0.051,8.728,-11.169,1.831,2
0.512516,-0.573,0.833,0.055,7.751,-10.925,1.647,2
0.519768,-0.574,0.826,0.055,7.69,-10.498,1.77,2
0.526859,-0.569,0.825,0.058,8.361,-10.498,1.647,2
0.53466,-0.564,0.818,0.061,9.765,-10.314,1.892,2
0.541695,-0.558,0.812,0.058,10.803,-9.948,1.647,2
0.549837,-0.555,0.811,0.055,10.62,-9.582,2.075,2
0.556542,-0.557,0.803,0.058,10.375,-9.765,2.258,2
0.564697,-0.549,0.802,0.057,9.46,-9.46,2.38,2
0.572504,-0.548,0.799,0.059,8.544,-9.521,2.258,2
0.58022,-0.55,0.798,0.061,6.591,-9.277,2.746,2
0.588998,-0.552,0.796,0.06,4.943,-9.155,2.685,2
0.596034,-0.56,0.8,0.062,3.906,-8.85,2.807,2
0.604057,-0.566,0.802,0.064,3.601,-8.911,2.807,2
0.610636,-0.562,0.798,0.072,5.371,-9.094,3.112,2
0.619421,-0.561,0.802,0.067,8.3,-9.399,3.417,2
0.625558,-0.553,0.795,0.069,10.803,-9.582,3.784,2
0.633283,-0.56,0.787,0.065,12.268,-9.582,3.967,2
0.639978,-0.551,0.785,0.067,13.0,-9.399,4.211,2
0.647361,-0.547,0.784,0.069,12.634,-9.277,4.394,2
0.655165,-0.542,0.786,0.067,11.779,-9.094,4.821,2
0.664997,-0.548,0.783,0.072,10.681,-8.972,5.126,2
0.672507,-0.543,0.78,0.073,9.399,-8.483,5.615,2
0.679245,-0.55,0.787,0.074,8.056,-8.178,6.042,2
0.687437,-0.557,0.791,0.072,5.798,-7.629,6.53,2
0.694394,-0.565,0.796,0.076,2.624,-7.202,6.896,2
0.702286,-0.573,0.8,0.075,-0.732,-6.774,7.324,2
0.709834,-0.577,0.81,0.076,-3.234,-6.286,7.324,2
0.71938,-0.585,0.815,0.079,-4.211,-5.798,7.507,2
0.727585,-0.583,0.822,0.079,-4.089,-5.493,7.69,2
0.734267,-0.589,0.828,0.076,-3.54,-5.554,7.873,2
0.742236,-0.594,0.835,0.076,-3.051,-5.249,7.507,2
