timestamp_s,ax,ay,az,gx,gy,gz,label
0.005063,-0.851,0.515,0.006,-11.108,0.61,9.948,3
0.013137,-0.846,0.525,0.008,-11.23,0.854,9.765,3
0.020958,-0.835,0.532,0.011,-10.253,0.671,9.643,3
0.027519,-0.823,0.531,0.01,-8.911,0.61,9.216,3
0.034733,-0.817,0.53,0.012,-7.507,0.61,9.155,3
0.041868,-0.822,0.523,0.012,-5.981,0.244,9.033,3
0.05014,-0.821,0.52,0.013,-4.882,0.061,9.338,3
0.056958,-0.815,0.517,0.014,-2.807,-0.122,9.46,3
0.064793,-0.842,0.516,0.007,-2.99,0.0,9.582,3
0.074971,-0.866,0.519,0.009,-5.187,-0.183,9.887,3
0.085213,-0.864,0.52,0.009,-6.347,0.122,10.437,3
0.094642,-0.851,0.519,0.011,-5.31,0.122,10.681,3
0.101767,-0.846,0.515,0.012,-3.967,0.0,11.474,3
0.110636,-0.836,0.512,0.019,-3.234,-0.183,11.962,3
0.117056,-0.838,0.514,0.01,-2.868,-0.244,12.451,3
0.125563,-0.833,0.523,0.01,-3.173,-0.244,12.878,3
0.132215,-0.825,0.521,0.017,-2.99,-0.061,13.244,3
0.141537,-0.822,0.522,0.016,-2.258,-0.244,13.732,3
0.147297,-0.83,0.515,0.015,-1.953,-0.427,13.854,3
0.155317,-0.831,0.519,0.018,-1.647,-0.366,14.465,3
0.164239,-0.827,0.526,0.023,-1.22,-0.122,14.831,3
0.171232,-0.835,0.527,0.024,-2.502,0.061,15.075,3
0.178266,-0.835,0.534,0.025,-5.615,0.915,15.014,3
0.186331,-0.837,0.537,0.015,-9.582,1.403,15.197,3
0.194357,-0.848,0.541,0.015,-13.793,2.197,15.258,3
0.20212,-0.855,0.553,0.014,-16.296,2.929,15.258,3
0.210281,-0.847,0.558,0.02,-15.624,3.112,14.892,3
0.217728,-0.829,0.561,0.018,-12.39,2.99,15.014,3
0.226138,-0.822,0.56,0.017,-8.544,2.868,14.587,3
0.233797,-0.811,0.562,0.02,-3.112,2.258,14.404,3
0.241768,-0.795,0.56,0.013,0.549,1.892,14.221,3
0.251008,-0.793,0.562,0.009,2.38,1.464,14.16,3
0.260168,-0.797,0.569,0.007,1.586,1.098,13.916,3
0.267997,-0.793,0.575,0.008,0.488,0.732,13.732,3
0.275855,-0.8,0.585,0.012,2.014,0.305,13.61,3
0.283435,-0.821,0.605,0.011,3.967,-0.183,13.366,3
0.290819,-0.842,0.617,0.013,6.53,-0.671,12.756,3
0.298991,-0.861,0.625,0.015,7.568,-1.22,11.962,3
0.307408,-0.851,0.633,0.02,8.666,-1.464,10.864,3
0.314975,-0.847,0.632,0.023,8.666,-1.403,9.887,3
0.323778,-0.858,0.641,0.023,5.859,-1.22,8.972,3
0.330682,-0.875,0.647,0.022,0.0,-0.549,7.995,3
0.339452,-0.872,0.655,0.028,-4.455,0.305,6.958,3
0.347857,-0.86,0.661,0.028,-7.873,0.732,6.103,3
0.354588,-0.846,0.667,0.028,-11.901,1.464,5.004,3
0.363434,-0.837,0.668,0.024,-14.892,1.708,4.089,3
0.370415,-0.831,0.67,0.027,-17.395,1.77,3.356,3
0.378186,-0.823,0.676,0.026,-17.578,1.647,2.746,3
0.385847,-0.823,0.681,0.026,-15.319,1.586,2.136,3
0.393561,-0.812,0.688,0.03,-10.192,0.61,1.22,3
0.400947,-0.803,0.686,0.036,-3.295,0.0,0.549,3
0.409028,-0.786,0.685,0.034,4.028,-0.732,-0.244,3
0.417717,-0.784,0.682,0.031,9.521,-1.098,-0.976,3
0.424887,-0.792,0.685,0.031,9.521,-1.098,-2.014,3
0.432629,-0.802,0.69,0.032,7.263,-0.793,-2.685,3
0.440768,-0.813,0.695,0.033,3.845,0.061,-3.723,3
0.449313,-0.816,0.696,0.032,0.488,1.037,-4.638,3
0.457648,-0.81,0.69,0.027,-3.906,1.77,-5.737,3
0.465884,-0.803,0.692,0.025,-7.812,2.746,-6.591,3
0.472885,-0.791,0.679,0.025,-11.779,3.234,-7.324,3
0.480748,-0.783,0.666,0.02,-13.488,4.028,-7.995,3
0.48897,-0.787,0.663,0.018,-14.343,3.967,-8.422,3
0.497178,-0.79,0.657,0.01,-13.916,3.906,-8.666,3
0.504726,-0.789,0.653,0.01,-11.413,3.662,-9.277,3
0.512463,-0.78,0.647,0.012,-7.934,3.295,-9.399,3
0.52166,-0.772,0.632,0.007,-4.089,2.746,-9.521,3
0.528794,-0.771,0.621,0.004,-0.305,2.258,-9.46,3
0.537517,-0.771,0.616,0.003,3.234,1.708,-9.033,3
0.545471,-0.774,0.608,-0.002,4.394,1.831,-9.033,3
0.552817,-0.779,0.603,-0.006,3.723,1.403,-8.85,3
0.561649,-0.788,0.6,-0.006,2.197,1.647,-8.972,3
0.569332,-0.788,0.598,-0.006,1.281,1.403,-8.911,3
0.578728,-0.792,0.594,-0.005,1.037,1.708,-8.911,3
0.584922,-0.797,0.593,-0.005,0.671,1.22,-8.85,3
0.593065,-0.808,0.596,-0.007,-0.61,1.342,-8.972,3
0.601559,-0.812,0.598,-0.006,-1.708,1.525,-8.972,3
0.609591,-0.81,0.591,-0.012,-1.831,1.22,-9.216,3
0.617519,-0.817,0.589,-0.006,-1.281,1.159,-9.094,3
0.62596,-0.823,0.588,-0.005,-1.037,1.342,-9.338,3
0.634316,-0.827,0.588,-0.012,-1.708,1.037,-9.582,3
0.641255,-0.826,0.588,-0.003,-2.075,0.976,-9.704,3
0.648962,-0.827,0.581,-0.01,-1.281,0.915,-9.826,3
0.655404,-0.83,0.576,-0.009,-0.305,0.488,-9.887,3
0.664167,-0.836,0.579,-0.01,1.403,0.305,-9.948,3
0.670558,-0.835,0.569,-0.014,2.746,0.0,-9.765,3
