timestamp_s,ax,ay,az,gx,gy,gz,label
0.0,-0.868,0.853,-0.153,-92.041,129.272,-23.01,1
0.010491000000000028,-0.853,0.848,-0.145,-86.853,127.929,-24.353,1
0.019093999999999944,-0.831,0.839,-0.136,-84.777,126.464,-25.756,1
0.027940000000000076,-0.818,0.84,-0.134,-87.951,125.793,-26.977,1
0.03445300000000007,-0.804,0.842,-0.133,-94.726,125.122,-28.076,1
0.043254000000000126,-0.795,0.86,-0.134,-100.524,124.389,-29.418,1
0.05040099999999992,-0.799,0.887,-0.131,-103.576,123.168,-30.822,1
0.06060200000000027,-0.796,0.916,-0.126,-103.942,121.582,-32.592,1
0.06827200000000033,-0.773,0.95,-0.113,-102.172,119.445,-35.034,1
0.0762710000000002,-0.767,0.967,-0.104,-100.402,117.553,-37.841,1
0.0853609999999998,-0.742,0.967,-0.088,-100.158,116.027,-40.71,1
0.09324099999999991,-0.697,0.955,-0.064,-100.891,115.539,-44.128,1
0.10027800000000031,-0.662,0.949,-0.04,-101.501,115.295,-48.095,1
0.10807500000000037,-0.657,0.96,-0.015,-97.473,115.295,-51.635,1
0.11572600000000044,-0.684,0.979,0.003,-87.158,114.685,-54.992,1
0.12455600000000011,-0.708,0.985,0.018,-70.8,113.891,-58.166,1
0.1327670000000003,-0.719,0.986,0.015,-59.753,112.854,-60.485,1
0.14004499999999975,-0.743,0.966,0.014,-55.114,112.487,-63.171,1
0.1476280000000001,-0.762,0.957,0.017,-57.617,112.365,-64.941,1
0.15657100000000046,-0.75,0.948,0.022,-62.927,112.731,-66.711,1
0.16369800000000012,-0.729,0.955,0.038,-69.03,113.159,-68.542,1
0.17227499999999996,-0.73,0.954,0.05,-75.195,113.952,-70.251,1
0.18106000000000044,-0.721,0.96,0.06,-79.223,115.234,-71.533,1
0.18876899999999974,-0.7,0.973,0.069,-81.726,115.966,-72.692,1
0.1963020000000002,-0.704,0.977,0.072,-82.092,117.309,-74.157,1
0.20359000000000016,-0.692,0.975,0.065,-85.815,118.591,-75.012,1
0.2123520000000001,-0.69,0.976,0.053,-93.078,119.812,-75.256,1
0.22005199999999991,-0.687,0.995,0.032,-104.98,121.154,-75.683,1
0.2295379999999998,-0.678,1.014,0.004,-115.6,122.009,-76.171,1
0.23625499999999988,-0.678,1.047,-0.032,-124.084,122.253,-77.27,1
0.24527199999999993,-0.678,1.066,-0.066,-130.004,122.009,-79.284,1
0.253819,-0.692,1.09,-0.09,-130.859,121.337,-81.787,1
0.2625510000000002,-0.673,1.102,-0.115,-127.685,119.75,-84.289,1
