timestamp_s,ax,ay,az,gx,gy,gz,label
0.005333,-0.305,0.958,0.039,0.183,0.305,0.183,0
0.013135,-0.304,0.959,0.036,0.549,0.244,0.061,0
0.020662,-0.301,0.956,0.042,0.61,0.244,0.122,0
0.028177,-0.305,0.958,0.033,0.244,0.244,0.061,0
0.036454,-0.302,0.954,0.035,-0.061,0.183,-0.122,0
0.044477,-0.299,0.955,0.035,0.0,0.305,-0.061,0
0.051158,-0.297,0.951,0.038,-0.183,0.183,-0.061,0
0.059482,-0.302,0.951,0.03,-0.305,0.305,-0.061,0
0.069183,-0.298,0.95,0.033,-0.61,0.0,-0.061,0
0.075594,-0.299,0.953,0.036,-0.671,0.305,0.061,0
0.085146,-0.3,0.959,0.032,0.0,-0.183,-0.061,0
0.091772,-0.297,0.954,0.035,1.342,-0.061,-0.244,0
0.100441,-0.294,0.953,0.033,1.403,-0.122,-0.183,0
0.108055,-0.298,0.956,0.032,0.915,-0.061,0.0,0
0.117152,-0.298,0.955,0.032,0.793,-0.061,0.061,0
0.12288,-0.296,0.953,0.032,0.427,0.122,-0.305,0
0.131039,-0.296,0.957,0.032,0.549,0.0,-0.183,0
0.140507,-0.297,0.955,0.033,0.793,-0.183,-0.244,0
0.145985,-0.302,0.955,0.032,0.488,-0.305,-0.244,0
0.153593,-0.303,0.956,0.032,0.244,-0.061,-0.366,0
0.161691,-0.306,0.952,0.035,-0.122,-0.244,-0.244,0
0.169702,-0.306,0.951,0.037,-0.305,-0.183,-0.122,0
0.178568,-0.303,0.948,0.037,0.549,-0.427,0.0,0
0.185377,-0.301,0.951,0.038,0.976,-0.427,-0.122,0
0.194563,-0.303,0.953,0.036,1.037,-0.549,-0.183,0
0.202273,-0.303,0.947,0.04,0.549,-0.183,-0.122,0
0.210891,-0.303,0.949,0.044,0.732,-0.305,-0.305,0
0.218146,-0.309,0.948,0.046,1.403,-0.427,-0.366,0
0.225803,-0.302,0.951,0.043,1.159,-0.122,-0.183,0
0.235078,-0.3,0.953,0.04,0.244,-0.183,-0.366,0
0.241726,-0.301,0.953,0.044,0.061,-0.061,-0.244,0
0.250954,-0.305,0.952,0.044,0.854,-0.061,-0.305,0
0.257672,-0.301,0.953,0.04,1.098,0.183,-0.488,0
