timestamp_s,ax,ay,az,gx,gy,gz,label
0.006617,-0.921,0.375,-0.064,4.516,-1.037,0.671,2
0.013313,-0.919,0.375,-0.064,4.76,-1.403,0.549,2
0.02077,-0.919,0.374,-0.065,5.065,-1.403,0.305,2
0.029425,-0.916,0.373,-0.066,4.821,-1.586,0.488,2
0.036347,-0.917,0.369,-0.065,4.211,-1.281,0.183,2
0.043784,-0.916,0.374,-0.063,3.356,-1.586,0.427,2
0.052261,-0.918,0.37,-0.062,2.502,-1.342,0.305,2
0.061086,-0.913,0.369,-0.06,1.403,-1.464,0.305,2
0.069224,-0.913,0.368,-0.063,0.488,-1.708,0.183,2
0.077067,-0.914,0.371,-0.063,-0.244,-1.342,0.0,2
0.085084,-0.916,0.368,-0.065,-0.915,-1.464,0.122,2
0.092739,-0.878,0.361,-0.063,-1.831,-1.342,0.122,2
0.10095,-0.861,0.331,-0.057,-10.864,-1.525,0.549,2
0.108071,-0.922,0.356,-0.057,-16.418,0.244,0.976,2
0.117261,-0.952,0.362,-0.079,-20.996,-0.732,0.854,2
0.124979,-0.935,0.357,-0.066,-24.291,0.366,1.098,2
0.133899,-0.922,0.358,-0.062,-27.282,-0.305,0.671,2
0.14149,-0.935,0.367,-0.056,-27.343,0.671,1.098,2
0.149216,-0.936,0.376,-0.061,-26.428,0.305,1.037,2
0.158069,-0.938,0.374,-0.06,-23.742,0.793,0.793,2
0.165204,-0.938,0.372,-0.056,-20.385,0.0,0.915,2
0.173731,-0.948,0.378,-0.055,-15.747,0.488,1.098,2
0.182212,-0.931,0.376,-0.059,-10.62,-0.122,1.098,2
0.19268,-0.921,0.375,-0.056,-5.615,-0.183,1.159,2
0.198679,-0.916,0.372,-0.057,0.0,-0.732,1.098,2
0.20765,-0.922,0.368,-0.056,3.601,-0.671,1.281,2
0.216475,-0.926,0.371,-0.062,6.958,-1.281,1.403,2
0.225389,-0.925,0.369,-0.06,9.521,-1.281,1.464,2
0.233713,-0.919,0.368,-0.066,11.535,-1.525,1.525,2
0.241277,-0.918,0.365,-0.061,12.451,-1.464,1.342,2
0.250209,-0.925,0.366,-0.061,13.122,-1.525,1.342,2
0.258337,-0.93,0.366,-0.064,13.183,-1.403,1.586,2
0.265514,-0.936,0.367,-0.065,12.39,-1.098,1.403,2
0.274314,-0.937,0.371,-0.063,11.535,-0.854,1.403,2
0.280445,-0.937,0.367,-0.063,9.521,-0.549,1.159,2
0.289247,-0.931,0.367,-0.064,7.69,-0.427,1.22,2
0.296728,-0.928,0.365,-0.067,4.882,0.0,1.159,2
0.304134,-0.929,0.367,-0.064,2.075,0.549,1.159,2
0.312018,-0.929,0.366,-0.062,-1.098,0.915,1.159,2
0.320954,-0.916,0.369,-0.064,-3.906,1.281,0.915,2
0.328744,-0.911,0.365,-0.067,-6.713,1.647,0.915,2
0.336784,-0.907,0.37,-0.069,-8.361,1.708,0.854,2
0.345651,-0.912,0.371,-0.064,-9.155,1.892,0.854,2
0.35453,-0.913,0.37,-0.062,-9.46,1.892,0.488,2
0.36319,-0.908,0.374,-0.066,-8.239,1.77,0.549,2
