timestamp_s,ax,ay,az,gx,gy,gz,label
0.0,-0.361,0.045,0.931,0.0,0.122,-0.305,3
0.008191999999999977,-0.36,0.039,0.929,-0.061,0.0,-0.427,3
0.015729000000000104,-0.364,0.033,0.934,0.0,0.0,-0.305,3
0.023939000000000155,-0.369,0.031,0.932,0.854,0.183,-0.305,3
0.03083999999999998,-0.369,0.03,0.937,1.159,0.0,-0.488,3
0.038937,-0.371,0.03,0.936,1.22,-0.244,-0.305,3
0.04718700000000009,-0.366,0.026,0.936,1.22,-0.427,-0.244,3
0.055784999999999973,-0.369,0.025,0.944,1.342,-0.122,-0.244,3
0.06464800000000004,-0.362,0.034,0.942,1.525,-0.305,-0.244,3
0.07255000000000011,-0.364,0.038,0.944,1.464,-0.183,-0.183,3
0.08143000000000011,-0.37,0.036,0.944,0.732,0.122,-0.183,3
0.08871899999999999,-0.373,0.042,0.945,-0.488,0.061,0.061,3
0.09748800000000002,-0.373,0.038,0.947,-2.075,0.549,-0.244,3
0.10399899999999995,-0.379,0.036,0.937,-2.746,0.671,-0.061,3
0.11244500000000013,-0.371,0.032,0.938,-2.929,0.61,-0.183,3
0.12026100000000017,-0.369,0.032,0.933,-2.38,0.671,-0.305,3
0.12906499999999999,-0.373,0.028,0.936,-1.342,0.305,-0.244,3
0.13721099999999997,-0.377,0.027,0.931,-0.305,0.183,-0.488,3
0.14387400000000006,-0.373,0.023,0.93,0.976,-0.061,-0.61,3
0.152026,-0.364,0.022,0.931,1.647,-0.244,-0.183,3
0.16053000000000006,-0.363,0.027,0.94,2.563,-0.305,-0.427,3
0.16845200000000005,-0.365,0.033,0.946,2.624,-0.244,-0.488,3
0.17532900000000007,-0.361,0.038,0.949,3.234,-0.122,-0.366,3
0.18388300000000002,-0.362,0.039,0.954,2.99,-0.122,-0.244,3
0.191365,-0.364,0.036,0.959,2.258,0.122,-0.366,3
0.19950100000000015,-0.362,0.03,0.953,0.976,0.305,-0.671,3
0.207333,-0.358,0.025,0.944,-0.427,0.366,-0.427,3
0.214491,-0.359,0.023,0.933,-2.258,0.732,-0.427,3
0.2242710000000001,-0.356,0.025,0.932,-2.624,0.549,-0.488,3
0.231163,-0.359,0.029,0.931,-2.258,0.366,-0.366,3
0.23835200000000012,-0.357,0.033,0.932,-1.281,0.244,-0.305,3
0.24545700000000004,-0.358,0.035,0.93,0.488,0.244,0.0,3
0.25426300000000013,-0.365,0.039,0.935,2.014,0.061,0.183,3
0.2618910000000001,-0.362,0.034,0.94,2.807,0.0,0.427,3
0.270556,-0.365,0.033,0.945,2.563,0.122,0.366,3
0.27684700000000007,-0.374,0.034,0.948,1.281,0.366,0.671,3
0.284656,-0.374,0.034,0.947,-0.366,0.793,0.488,3
0.2942150000000001,-0.371,0.034,0.946,-1.77,0.854,0.488,3
0.300762,-0.368,0.036,0.945,-2.929,1.037,0.366,3
0.30833299999999997,-0.367,0.043,0.948,-3.417,1.159,0.122,3
0.3176080000000001,-0.371,0.042,0.946,-2.624,1.281,-0.183,3
0.325407,-0.373,0.04,0.945,-1.464,1.098,-0.488,3
0.333137,-0.377,0.037,0.939,-0.061,0.915,-0.915,3
0.342085,-0.384,0.027,0.937,0.488,0.793,-1.037,3
0.3487420000000001,-0.383,0.026,0.928,1.098,0.549,-1.159,3
0.35665199999999997,-0.376,0.022,0.927,1.647,-0.061,-1.342,3
0.365154,-0.374,0.023,0.93,2.014,0.122,-1.403,3
0.373254,-0.369,0.027,0.933,2.441,-0.244,-1.159,3
0.3811310000000001,-0.366,0.03,0.928,2.502,-0.732,-1.159,3
0.38822200000000007,-0.359,0.034,0.935,2.563,-0.549,-1.159,3
0.396431,-0.357,0.031,0.939,2.38,-0.671,-0.976,3
0.404145,-0.356,0.03,0.94,2.319,-0.854,-0.854,3
0.41174100000000013,-0.35,0.027,0.943,2.014,-0.854,-0.976,3
0.4198740000000001,-0.353,0.026,0.942,1.647,-0.854,-0.549,3
0.42769100000000004,-0.355,0.027,0.943,1.098,-0.61,-0.305,3
0.4360090000000001,-0.363,0.028,0.943,0.915,-0.549,-0.305,3
0.444458,-0.368,0.03,0.939,1.22,-0.427,-0.244,3
0.45259800000000006,-0.367,0.03,0.936,1.647,-0.488,0.244,3
0.46033900000000005,-0.37,0.034,0.937,1.831,-0.305,0.122,3
0.46739200000000003,-0.367,0.028,0.937,1.403,-0.305,0.305,3
0.47581700000000016,-0.367,0.034,0.945,0.793,0.061,0.244,3
0.482745,-0.365,0.033,0.947,-0.122,0.244,0.122,3
0.4912320000000001,-0.362,0.036,0.953,-0.854,0.183,0.366,3
0.49892899999999996,-0.363,0.041,0.958,-1.586,0.488,0.0,3
0.507236,-0.363,0.041,0.957,-2.075,0.793,-0.122,3
0.5141900000000001,-0.366,0.043,0.956,-2.197,0.976,-0.305,3
0.5222980000000002,-0.372,0.035,0.946,-1.281,0.915,-0.427,3
0.5294210000000001,-0.368,0.03,0.942,-0.793,1.037,-0.61,3
0.537552,-0.371,0.026,0.932,-0.915,0.915,-0.549,3
0.546449,-0.372,0.021,0.932,-1.281,0.671,-0.61,3
0.554562,-0.372,0.028,0.934,-1.159,0.549,-0.549,3
0.5608520000000001,-0.373,0.027,0.937,-0.305,0.061,-0.61,3
0.568848,-0.373,0.031,0.938,1.464,-0.427,-0.732,3
0.5766640000000001,-0.373,0.032,0.942,2.99,-0.244,-0.732,3
0.5846360000000002,-0.37,0.027,0.948,4.272,-0.61,-0.854,3
0.593067,-0.369,0.035,0.947,5.31,-0.488,-0.854,3
0.60084,-0.363,0.03,0.953,5.371,-0.122,-1.098,3
0.6093490000000001,-0.363,0.031,0.95,4.577,-0.061,-1.342,3
0.618506,-0.354,0.033,0.946,2.929,0.427,-1.464,3
0.625524,-0.35,0.033,0.95,1.647,0.915,-1.403,3
0.632533,-0.35,0.036,0.958,0.793,0.671,-1.892,3
0.6395030000000002,-0.347,0.039,0.96,0.732,1.098,-2.136,3
0.6477580000000001,-0.349,0.04,0.96,1.098,1.403,-2.319,3
0.6556600000000001,-0.354,0.04,0.958,1.647,1.525,-2.624,3
0.664188,-0.359,0.04,0.957,2.258,1.77,-2.563,3
0.672107,-0.363,0.034,0.947,2.868,2.014,-2.746,3
0.679565,-0.364,0.03,0.937,2.197,2.014,-2.807,3
0.6876340000000001,-0.359,0.031,0.933,1.586,2.075,-2.746,3
0.6943900000000001,-0.358,0.037,0.931,0.122,2.38,-2.99,3
0.7029910000000001,-0.356,0.035,0.934,-0.793,2.197,-3.051,3
0.7098200000000001,-0.354,0.04,0.928,-1.586,2.075,-3.112,3
0.7173130000000001,-0.358,0.039,0.929,-2.38,2.075,-3.173,3
0.7257230000000001,-0.363,0.036,0.932,-2.319,1.892,-3.234,3
0.7337930000000001,-0.361,0.038,0.936,-2.258,1.586,-3.112,3
0.7420690000000001,-0.36,0.026,0.935,-1.892,1.647,-3.173,3
0.7501450000000001,-0.354,0.021,0.923,-1.77,1.098,-3.051,3
0.758183,-0.354,0.022,0.924,-1.831,0.793,-2.807,3
0.766448,-0.352,0.024,0.923,-1.464,0.732,-2.624,3
0.775142,-0.352,0.023,0.921,-0.427,0.122,-2.99,3
0.782799,-0.357,0.025,0.915,0.549,0.0,-2.624,3
0.7916480000000001,-0.36,0.025,0.912,1.22,-0.305,-2.258,3
0.7981880000000001,-0.359,0.027,0.918,1.342,-0.793,-2.136,3
0.8061470000000002,-0.36,0.026,0.923,1.708,-1.098,-2.075,3
0.8142320000000001,-0.36,0.03,0.939,2.258,-0.976,-2.014,3
0.822376,-0.364,0.032,0.95,3.295,-1.037,-1.831,3
0.830411,-0.361,0.026,0.958,3.906,-0.671,-1.892,3
0.838209,-0.366,0.028,0.955,3.662,-0.366,-1.831,3
0.8466580000000001,-0.367,0.025,0.958,2.563,-0.183,-1.647,3
0.854374,-0.369,0.024,0.952,1.281,0.0,-1.464,3
0.8628420000000001,-0.364,0.03,0.953,0.488,0.244,-1.464,3
0.871173,-0.365,0.028,0.953,0.122,0.305,-1.159,3
0.879116,-0.363,0.027,0.953,0.61,0.488,-1.098,3
0.8859170000000001,-0.365,0.025,0.951,1.525,0.427,-1.098,3
0.8948560000000001,-0.363,0.021,0.954,2.441,0.427,-1.037,3
0.9014470000000001,-0.363,0.019,0.953,2.624,0.793,-0.915,3
0.909796,-0.361,0.02,0.951,2.258,0.671,-0.671,3
0.9173040000000001,-0.356,0.025,0.955,2.136,0.915,-0.793,3
0.924941,-0.356,0.023,0.958,2.258,1.098,-0.732,3
0.9333720000000001,-0.354,0.026,0.958,2.99,1.342,-0.488,3
0.94103,-0.358,0.031,0.958,3.723,1.647,-0.61,3
0.9495960000000001,-0.352,0.028,0.95,3.845,2.014,-0.366,3
0.9565740000000003,-0.35,0.028,0.941,2.868,2.441,-0.549,3
0.9652259999999999,-0.349,0.031,0.935,1.647,2.624,-0.244,3
0.972216,-0.348,0.026,0.931,0.122,3.173,-0.183,3
0.9794270000000003,-0.341,0.022,0.923,-0.976,3.417,0.183,3
0.9883440000000001,-0.333,0.015,0.913,-2.136,3.54,0.305,3
0.996505,-0.331,0.011,0.909,-2.624,3.54,0.366,3
1.004327,-0.333,0.007,0.902,-1.892,3.784,0.183,3
1.0121310000000001,-0.336,-0.013,0.885,-0.915,3.662,-0.427,3
1.0195189999999998,-0.335,-0.023,0.869,-0.61,3.662,-1.22,3
1.0281130000000003,-0.328,-0.019,0.849,-2.624,4.089,-2.075,3
1.0356330000000002,-0.361,0.003,0.812,-2.563,5.004,-2.502,3
1.044842,-0.365,-0.016,0.802,-6.896,4.211,-1.831,3
1.05275,-0.331,-0.031,0.703,-5.187,5.371,0.244,3
1.0604019999999998,-0.242,-0.018,0.549,4.15,3.479,1.647,3
1.0696210000000002,-0.155,-0.028,0.33,15.014,2.868,2.929,3
1.0765540000000002,-0.096,0.005,0.207,15.258,0.488,2.685,3
1.0850590000000002,-0.066,0.018,0.125,15.38,2.746,3.173,3
1.0924200000000002,-0.052,0.004,0.091,11.474,0.122,3.112,3
1.099485,-0.036,-0.015,0.039,11.23,2.685,3.417,3
1.1088270000000002,-0.004,-0.016,0.045,8.178,-0.061,3.356,3
1.116654,0.013,-0.009,0.008,9.704,1.22,3.417,3
1.123955,0.007,-0.007,0.035,8.728,-1.22,3.234,3
1.1311930000000001,0.01,0.0,0.005,10.925,0.122,3.479,3
1.140377,0.003,0.006,0.036,10.742,-1.525,3.112,3
1.1478420000000003,0.006,-0.002,0.012,12.512,0.183,3.417,3
1.155713,0.005,-0.004,0.027,11.962,-2.441,3.295,3
1.1629580000000002,0.008,-0.004,0.026,14.16,-0.732,3.295,3
1.170798,0.007,-0.005,0.039,15.075,-3.051,3.295,3
1.180196,0.009,-0.008,0.023,17.456,-2.197,3.356,3
1.187306,0.004,0.003,0.045,18.371,-4.211,3.234,3
1.194722,0.015,-0.003,0.024,21.362,-3.54,3.234,3
1.203548,0.006,-0.001,0.044,22.338,-5.371,3.051,3
1.210626,0.009,-0.004,0.039,24.841,-4.455,3.173,3
1.21828,0.002,-0.005,0.053,25.329,-6.469,2.868,3
1.225946,0.011,-0.006,0.047,28.076,-5.981,3.112,3
1.2338900000000002,0.008,-0.008,0.075,28.259,-7.202,2.929,3
1.241596,-0.802,0.376,1.175,34.912,85.388,-1.892,3
1.2512020000000001,-1.854,2.028,-1.943,-462.036,164.978,26.55,3
1.258413,-1.544,1.947,4.38,-118.713,264.038,15.502,3
1.267328,0.62,0.843,-3.535,-114.868,268.493,-16.967,3
1.274241,-1.523,1.414,3.535,-70.678,303.955,-25.207,3
1.282089,0.601,-0.884,-3.051,-120.483,216.674,-18.432,3
1.2907229999999998,-1.445,-0.507,3.187,-34.057,327.392,-4.516,3
1.2982230000000001,0.337,-1.136,-3.235,-63.415,266.113,-6.103,3
