timestamp_s,ax,ay,az,gx,gy,gz,label
0.004528,-0.012,-1.004,-0.108,1.525,-0.244,-0.732,0
0.014013,-0.008,-1.007,-0.106,0.854,-0.488,-0.671,0
0.020985,-0.008,-1.007,-0.104,0.793,-0.305,-0.549,0
0.028686,-0.007,-1.006,-0.104,-0.122,-0.244,-0.549,0
0.036867,-0.004,-1.004,-0.106,-0.061,-0.244,-0.549,0
0.045437,-0.006,-1.005,-0.106,0.244,-0.427,-0.61,0
0.05358,-0.003,-1.009,-0.108,0.122,-0.244,-0.732,0
0.062282,-0.012,-1.0,-0.104,-0.305,-0.244,-0.732,0
0.071225,-0.015,-1.001,-0.102,-0.366,-0.427,-0.488,0
0.077161,-0.017,-1.003,-0.1,0.671,-0.671,-0.488,0
0.086242,-0.02,-1.007,-0.099,0.854,-0.61,-0.61,0
0.095057,-0.023,-1.006,-0.103,0.976,-0.793,-0.488,0
0.10396,-0.02,-1.008,-0.104,1.159,-0.915,-0.427,0
0.112009,-0.017,-1.012,-0.103,1.647,-1.037,-0.427,0
0.120641,-0.013,-1.017,-0.103,1.464,-0.915,-0.183,0
0.128779,-0.005,-1.016,-0.106,0.915,-0.793,-0.305,0
0.137466,-0.004,-1.021,-0.102,-0.122,-0.671,0.0,0
0.145033,-0.008,-1.018,-0.1,-1.281,-0.366,0.183,0
0.153842,-0.012,-1.017,-0.102,-3.356,-0.183,0.244,0
0.160881,-0.016,-1.007,-0.1,-4.15,-0.183,0.305,0
0.169786,-0.02,-1.006,-0.101,-2.746,-0.122,0.305,0
0.179399,-0.015,-1.007,-0.098,-0.976,-0.61,0.183,0
0.187174,-0.024,-1.002,-0.098,0.061,-0.793,0.122,0
0.195161,-0.02,-1.011,-0.099,1.525,-1.22,0.183,0
0.203365,-0.013,-1.008,-0.099,2.868,-1.525,0.244,0
0.212276,-0.005,-1.018,-0.101,3.234,-1.525,0.244,0
0.221597,0.0,-1.019,-0.098,2.258,-1.159,0.488,0
0.229453,0.0,-1.016,-0.098,0.793,-1.098,0.671,0
0.238508,-0.002,-1.013,-0.095,-0.549,-0.976,0.854,0
0.246575,-0.006,-1.009,-0.094,-1.586,-0.732,0.793,0
0.255376,-0.011,-1.001,-0.093,-1.586,-0.427,0.854,0
0.263772,-0.014,-1.0,-0.096,-0.549,-0.61,0.976,0
0.27284,-0.02,-1.002,-0.097,0.122,-0.671,0.854,0
0.27944,-0.019,-1.003,-0.095,0.305,-0.854,0.793,0
0.288545,-0.016,-1.0,-0.095,-0.488,-0.427,0.671,0
0.296367,-0.009,-1.005,-0.095,-0.671,-0.427,0.732,0
0.305462,-0.012,-1.003,-0.092,-0.915,-0.427,0.915,0
0.314123,-0.011,-1.003,-0.095,-0.915,-0.366,0.854,0
0.323435,-0.008,-1.004,-0.095,-1.403,-0.122,0.854,0
0.330631,-0.008,-1.004,-0.093,-2.441,-0.183,0.854,0
0.338931,-0.008,-0.999,-0.091,-4.211,0.305,0.732,0
0.347371,-0.009,-0.996,-0.088,-4.577,0.488,0.854,0
0.354731,-0.014,-0.995,-0.09,-4.028,0.183,0.793,0
0.362819,-0.013,-0.988,-0.087,-2.136,0.0,0.732,0
0.373883,-0.011,-0.99,-0.09,0.183,-0.244,0.671,0
0.381264,-0.008,-0.993,-0.094,2.014,-0.793,0.244,0
0.38923,-0.004,-0.997,-0.095,2.136,-0.854,0.305,0
0.397794,-0.006,-1.0,-0.094,1.77,-0.61,0.305,0
0.406234,-0.004,-1.002,-0.094,1.403,-0.732,0.427,0
0.413082,-0.004,-1.002,-0.092,1.281,-0.732,0.244,0
0.421029,0.001,-1.0,-0.092,1.708,-0.854,0.305,0
0.428983,0.0,-1.002,-0.091,1.525,-0.61,0.488,0
0.437709,0.002,-0.999,-0.09,0.549,-0.549,0.488,0
0.44635,-0.003,-0.999,-0.088,-1.342,0.244,0.305,0
0.454866,-0.017,-0.992,-0.09,-3.54,0.244,0.305,0
0.463515,-0.02,-0.989,-0.087,-2.99,0.305,0.305,0
0.470968,-0.019,-0.984,-0.086,0.122,0.061,0.244,0
0.478836,-0.013,-0.988,-0.094,2.807,-0.488,-0.122,0
0.490009,-0.012,-0.998,-0.097,2.807,-0.305,-0.122,0
0.49704,-0.007,-0.999,-0.091,0.61,-0.305,-0.305,0
0.505349,-0.005,-0.999,-0.092,-0.732,0.0,-0.61,0
0.514262,0.0,-0.998,-0.092,-0.488,0.183,-0.427,0
0.521762,0.0,-0.998,-0.095,0.61,0.061,-0.366,0
0.530712,0.002,-1.0,-0.097,0.061,-0.061,-0.61,0
0.53908,0.002,-0.998,-0.092,-0.976,0.122,-0.671,0
0.546481,0.0,-0.999,-0.094,-1.708,0.122,-0.671,0
0.556351,-0.004,-0.994,-0.094,-2.502,0.488,-0.488,0
0.564324,-0.009,-0.993,-0.097,-1.464,0.305,-0.427,0
0.572904,-0.015,-0.992,-0.093,-0.244,0.122,-0.61,0
0.580417,-0.012,-0.991,-0.093,1.22,-0.183,-0.61,0
0.589274,-0.01,-0.994,-0.093,2.014,-0.244,-0.671,0
0.596561,-0.014,-0.995,-0.092,1.708,-0.366,-0.671,0
0.604256,-0.013,-0.999,-0.094,1.281,-0.183,-0.793,0
0.612325,-0.01,-1.002,-0.089,0.0,-0.244,-0.732,0
0.620929,-0.009,-1.0,-0.093,-0.549,0.061,-0.671,0
0.627973,-0.01,-0.997,-0.089,-1.098,0.183,-1.037,0
0.637855,-0.006,-1.0,-0.089,-1.647,0.549,-0.915,0
0.644228,-0.012,-0.998,-0.093,-2.075,0.488,-0.915,0
0.652043,-0.006,-0.999,-0.093,-1.708,0.427,-0.854,0
0.660679,-0.009,-0.997,-0.09,-0.732,0.244,-0.915,0
0.669101,-0.011,-1.001,-0.095,-0.183,0.305,-0.976,0
0.677475,-0.015,-1.003,-0.093,0.061,-0.061,-0.976,0
0.685403,-0.007,-1.0,-0.094,1.22,-0.122,-0.854,0
0.6943,-0.007,-1.006,-0.091,1.586,-0.305,-1.037,0
0.702068,-0.009,-1.009,-0.095,1.281,-0.427,-0.915,0
0.709522,-0.007,-1.012,-0.094,0.366,-0.122,-0.915,0
0.718315,-0.006,-1.009,-0.094,-0.427,0.0,-0.915,0
0.727114,-0.01,-1.009,-0.097,-0.915,0.061,-0.976,0
0.735432,-0.01,-1.009,-0.095,-0.732,0.366,-0.976,0
0.742133,-0.012,-1.013,-0.094,-0.488,0.0,-1.037,0
0.752437,-0.007,-1.013,-0.094,-0.427,0.366,-0.732,0
0.759406,-0.002,-1.012,-0.094,-1.464,0.427,-0.671,0
0.769124,-0.006,-1.011,-0.09,-2.746,0.793,-0.488,0
0.775839,-0.008,-1.001,-0.092,-3.479,0.793,-0.549,0
0.786349,-0.018,-0.99,-0.096,-1.342,0.488,-0.854,0
0.793257,-0.01,-0.992,-0.095,3.295,-0.183,-0.732,0
0.803217,-0.011,-1.004,-0.097,5.126,-0.732,-0.671,0
0.811626,-0.014,-1.009,-0.095,3.601,-0.671,-0.915,0
0.82048,-0.013,-1.015,-0.097,1.037,-0.793,-0.976,0
0.82836,-0.017,-1.01,-0.094,0.0,-0.183,-0.793,0
0.835198,-0.015,-1.001,-0.097,0.061,-0.244,-1.037,0
0.844339,-0.016,-1.007,-0.093,0.366,-0.366,-0.732,0
0.851095,-0.013,-1.01,-0.091,0.732,-0.244,-0.671,0
0.859533,-0.012,-1.008,-0.096,0.183,-0.061,-0.244,0
0.868557,-0.008,-1.005,-0.095,-1.098,0.061,-0.366,0
0.876293,-0.001,-1.003,-0.091,-2.563,0.427,-0.366,0
0.885229,-0.014,-0.992,-0.092,-3.173,0.366,-0.244,0
0.893448,-0.022,-0.985,-0.09,-1.098,0.244,-0.549,0
0.901516,-0.024,-0.995,-0.096,1.647,-0.366,-0.488,0
0.909258,-0.017,-1.004,-0.098,3.112,-0.854,-0.671,0
0.918974,-0.016,-1.014,-0.096,3.234,-0.793,-0.732,0
0.926014,-0.012,-1.019,-0.098,2.075,-0.854,-0.671,0
0.935445,-0.012,-1.02,-0.094,0.61,-0.549,-0.488,0
0.942954,-0.009,-1.017,-0.093,-0.183,-0.488,-0.61,0
0.951214,-0.008,-1.014,-0.091,-0.732,-0.061,-0.305,0
0.95959,-0.009,-1.016,-0.092,-1.098,0.061,-0.244,0
0.96915,-0.008,-1.011,-0.092,-1.342,0.061,0.061,0
0.976128,-0.005,-1.011,-0.089,-1.892,0.122,0.244,0
0.985702,-0.02,-1.011,-0.096,-1.831,0.122,0.244,0
0.993596,-0.016,-1.002,-0.095,-1.159,-0.061,0.061,0
1.002405,-0.014,-1.009,-0.095,0.671,-0.305,0.122,0
1.009863,-0.017,-1.009,-0.094,1.22,-0.732,0.183,0
1.019742,-0.01,-1.013,-0.096,1.281,-0.488,0.061,0
1.028019,-0.008,-1.015,-0.097,1.22,-0.61,0.183,0
1.036256,-0.006,-1.01,-0.094,0.793,-0.427,0.427,0
1.043533,-0.009,-1.013,-0.091,0.488,-0.366,0.488,0
1.053348,-0.01,-1.012,-0.095,0.183,-0.488,0.305,0
1.060113,-0.012,-1.01,-0.094,0.549,-0.427,0.488,0
1.068814,-0.015,-1.012,-0.094,0.366,-0.366,0.305,0
1.077414,-0.022,-1.01,-0.093,-0.244,-0.488,0.488,0
1.085974,-0.02,-1.012,-0.092,0.122,-0.305,0.488,0
1.094018,-0.018,-1.012,-0.09,1.22,-0.549,0.671,0
1.101864,-0.019,-1.017,-0.09,1.647,-0.671,0.671,0
1.110136,-0.016,-1.018,-0.093,0.915,-0.549,0.732,0
1.118515,-0.011,-1.014,-0.09,-0.122,-0.244,0.976,0
1.126393,-0.005,-1.015,-0.087,-0.793,-0.183,1.22,0
1.135203,-0.005,-1.016,-0.086,-1.525,0.305,1.22,0
1.142491,-0.013,-1.012,-0.086,-1.647,0.427,1.159,0
1.151736,-0.014,-1.01,-0.087,-2.319,0.366,1.281,0
1.159862,-0.017,-1.01,-0.084,-1.403,0.488,1.281,0
1.168445,-0.014,-1.008,-0.089,-0.061,-0.061,1.403,0
1.17532,-0.013,-1.012,-0.089,1.708,-0.183,1.464,0
1.185346,-0.008,-1.015,-0.086,2.258,-0.366,1.342,0
1.191957,-0.007,-1.019,-0.089,1.22,0.0,1.525,0
1.200644,-0.001,-1.014,-0.088,0.366,0.061,1.525,0
1.207611,-0.005,-1.008,-0.083,-0.671,0.427,1.464,0
1.21554,-0.011,-1.008,-0.083,-1.159,0.366,1.708,0
1.224374,-0.011,-1.009,-0.083,-0.854,0.61,1.892,0
1.232329,-0.01,-1.007,-0.083,0.244,0.549,1.77,0
1.239052,-0.009,-1.004,-0.083,0.549,0.61,1.77,0
1.247343,-0.006,-1.011,-0.084,0.976,0.549,1.831,0
1.256137,-0.008,-1.01,-0.084,0.549,0.488,1.892,0
1.263339,-0.001,-1.011,-0.086,-0.366,0.793,1.892,0
1.271862,0.0,-1.005,-0.089,-1.525,1.037,2.014,0
1.279147,-0.006,-1.0,-0.086,-2.441,1.342,2.014,0
1.287975,-0.006,-0.999,-0.085,-1.403,1.037,1.953,0
1.296977,-0.009,-0.997,-0.089,1.037,0.671,1.77,0
1.305195,-0.004,-1.004,-0.091,2.99,0.427,1.892,0
1.312634,0.0,-1.002,-0.09,2.563,0.549,1.831,0
1.320931,0.002,-1.007,-0.091,0.61,0.61,1.892,0
1.329676,0.0,-1.0,-0.089,-1.342,1.037,1.831,0
1.337373,-0.01,-0.995,-0.094,-2.075,0.976,1.892,0
1.345695,-0.008,-0.993,-0.092,-0.793,0.915,1.831,0
1.353917,-0.004,-0.994,-0.095,1.831,0.427,1.77,0
1.36284,0.0,-1.001,-0.097,2.197,0.549,1.647,0
1.370833,0.003,-1.005,-0.095,0.854,0.793,1.708,0
1.378351,0.0,-1.001,-0.091,-1.403,1.098,1.586,0
1.387434,-0.001,-0.989,-0.096,-2.929,1.342,1.647,0
1.394443,-0.004,-0.982,-0.094,-2.685,1.22,1.464,0
1.403665,0.001,-0.98,-0.094,-1.586,1.22,1.22,0
1.411336,-0.009,-0.979,-0.095,-0.61,0.915,1.22,0
1.420218,-0.004,-0.981,-0.095,0.244,0.854,1.037,0
1.427253,0.0,-0.984,-0.099,1.22,0.671,0.732,0
1.4356,0.0,-0.993,-0.102,1.159,0.488,0.671,0
1.443742,0.008,-0.992,-0.1,0.732,0.366,0.671,0
1.45188,0.01,-0.991,-0.101,0.305,0.427,0.671,0
1.459719,0.006,-0.989,-0.099,-0.549,0.366,0.488,0
1.467855,0.001,-0.991,-0.101,-0.671,0.488,0.366,0
1.476197,0.0,-0.987,-0.1,-0.61,0.427,0.366,0
1.485744,-0.003,-0.986,-0.102,0.61,0.183,-0.061,0
1.494904,0.001,-0.99,-0.108,1.586,-0.122,0.061,0
1.503361,0.0,-0.992,-0.105,1.708,-0.183,0.0,0
1.511594,-0.003,-0.994,-0.104,1.342,-0.244,-0.122,0
1.519056,0.0,-0.993,-0.1,0.671,-0.183,0.0,0
1.528034,0.001,-0.993,-0.097,-0.183,-0.427,-0.122,0
1.536925,0.0,-0.992,-0.103,-0.61,0.061,-0.305,0
1.543695,0.0,-0.99,-0.102,-1.22,0.0,-0.366,0
1.553328,-0.005,-0.991,-0.102,-1.464,0.061,-0.488,0
1.56198,-0.005,-0.984,-0.1,-1.159,-0.183,-0.61,0
1.571217,-0.004,-0.985,-0.102,0.183,-0.427,-0.915,0
1.579895,-0.002,-0.99,-0.1,1.098,-0.549,-0.671,0
1.589169,-0.002,-0.996,-0.104,1.159,-0.976,-0.915,0
