timestamp_s,ax,ay,az,gx,gy,gz,label
0.0,-0.579,-0.097,0.819,6.408,0.854,-9.582,3
0.009255999999999709,-0.58,-0.102,0.819,5.615,1.037,-9.765,3
0.016334999999999766,-0.579,-0.108,0.824,4.76,0.671,-9.826,3
0.025307999999999886,-0.575,-0.113,0.829,3.54,1.037,-9.765,3
0.03288599999999953,-0.58,-0.112,0.832,2.38,1.098,-9.582,3
0.041986999999999775,-0.575,-0.114,0.835,1.159,1.586,-9.338,3
0.048344999999999416,-0.567,-0.119,0.842,0.244,1.831,-9.338,3
0.05781100000000006,-0.576,-0.116,0.842,0.366,2.075,-9.277,3
0.0652569999999999,-0.571,-0.117,0.839,2.075,2.136,-8.972,3
0.07274899999999995,-0.572,-0.123,0.835,3.295,2.563,-8.85,3
0.08264899999999997,-0.581,-0.123,0.83,3.662,2.38,-8.728,3
0.0908730000000002,-0.579,-0.128,0.827,3.295,2.38,-8.483,3
0.09832799999999953,-0.578,-0.13,0.818,2.38,2.319,-8.239,3
0.10618499999999997,-0.578,-0.127,0.818,2.014,2.502,-8.239,3
0.1142259999999995,-0.581,-0.127,0.822,2.563,2.136,-8.056,3
0.12208499999999933,-0.583,-0.125,0.819,3.295,1.831,-7.446,3
0.1296179999999998,-0.58,-0.127,0.816,3.723,1.892,-7.507,3
0.1387779999999994,-0.578,-0.132,0.823,4.211,1.892,-7.263,3
0.14715399999999956,-0.573,-0.138,0.821,4.455,2.075,-7.202,3
0.15411299999999972,-0.571,-0.138,0.824,4.333,1.953,-6.835,3
0.1623619999999999,-0.564,-0.137,0.824,4.638,2.075,-6.347,3
0.171462,-0.568,-0.144,0.821,4.821,2.319,-6.164,3
0.17819499999999966,-0.572,-0.14,0.821,4.76,2.258,-5.92,3
0.18784899999999993,-0.577,-0.133,0.821,5.004,2.258,-5.92,3
0.19490499999999944,-0.576,-0.129,0.813,5.249,2.075,-5.554,3
0.20201400000000014,-0.582,-0.125,0.807,4.882,2.258,-5.31,3
0.21056399999999975,-0.584,-0.122,0.803,4.699,2.136,-5.371,3
0.21894499999999972,-0.586,-0.114,0.805,4.516,1.892,-5.432,3
0.22643900000000006,-0.574,-0.114,0.804,4.516,1.892,-5.31,3
0.23388799999999943,-0.576,-0.117,0.801,4.455,1.647,-5.126,3
0.24279399999999995,-0.57,-0.12,0.806,4.272,1.281,-5.371,3
